form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00408260,19711552,,,CCM,Bill Cassidy For Us Senate,,,,,,PO Box 80505,,Baton Rouge,LA,70898,P2026,,2024-09-06,1500.00,0.00,GT PAC Primary Contribution,011,C00543983,Bill Cassidy For Us Senate,S4LA00107,Cassidy,Bill,,Sen.,,S,LA,,,,,,,,,GT PAC Primary Contribution
SB23,C00408260,19711554,,,ORG,Grand Valley Consulting LLC,,,,,,1931 Beaver Lane,,McLean,VA,22101,P2026,,2024-09-06,1000.00,0.00,Inkind contribution for 9/18 lunch,011,C00543983,Bill Cassidy For Us Senate,S4LA00107,Cassidy,Bill,,Sen.,,S,LA,,,,,,,,,Inkind contribution for 9/18 lunch
SB23,C00408260,19711555,,,CCM,Families For James Lankford,,,,,,PO Box 1639,,Bethany,OK,73008,P2028,,2024-09-06,3000.00,0.00,GT PAC Primary 2028 Contribution,011,C00466482,Families For James Lankford,S4OK00232,Lankford,James,,Sen.,,S,OK,,,,,,,,,GT PAC Primary 2028 Contribution
SB23,C00408260,19712362,,,CCM,Wyden For Senate,,,,,,"3612 Newark Street, NW",,Washington,DC,20016,P2028,,2024-09-09,5000.00,0.00,GT PAC 2028 Primary Contribution,011,C00308676,Wyden For Senate,S6OR00110,Wyden,Ron,,Sen.,,S,OR,,,,,,,,,GT PAC 2028 Primary Contribution
SB23,C00408260,19712365,,,CCM,Beatty For Congress,,,,,,222 East Town Street,Suite 2w,Columbus,OH,43215,G2024,,2024-09-09,1000.00,0.00,GT PAC 2024 General Contribution,011,C00507368,Beatty For Congress,H2OH03125,Beatty,Joyce,,Rep.,,H,OH,03,,,,,,,,GT PAC 2024 General Contribution
SB23,C00408260,19712366,,,CCM,Friends Of Raja For Congress,,,,,,PO Box 681202,,Schaumburg,IL,60168,G2024,,2024-09-09,1500.00,0.00,GT PAC 2024 General Contribution,011,C00575092,Friends Of Raja For Congress,H6IL08147,Krishnamoorthi,Raja,,Rep.,,H,IL,08,,,,,,,,GT PAC 2024 General Contribution
SB23,C00408260,19712368,,,CCM,Kat For Congress,,,,,,5200 Nw 43rd St Ste 102-180,,Gainesville,FL,32606,G2024,,2024-09-09,1000.00,0.00,GT PAC 2024 General Contribution,011,C00730895,Kat For Congress,H0FL03175,Cammack,Kat,,Rep.,,H,FL,03,,,,,,,,GT PAC 2024 General Contribution
SB23,C00408260,19725838,,,CCM,Bill Cassidy For Us Senate,,,,,,PO Box 80505,,Baton Rouge,LA,70898,P2026,,2024-09-13,-1500.00,0.00,Void - Printing Error,011,C00543983,Bill Cassidy For Us Senate,S4LA00107,Cassidy,Bill,,Sen.,,S,LA,,,,,,,,,Void - Printing Error
SB23,C00408260,19725840,,,CCM,Bill Cassidy For Us Senate,,,,,,PO Box 80505,,Baton Rouge,LA,70898,P2026,,2024-09-13,1500.00,0.00,GT PAC 2026 Primary Contribution,011,C00543983,Bill Cassidy For Us Senate,S4LA00107,Cassidy,Bill,,Sen.,,S,LA,,,,,,,,,GT PAC 2026 Primary Contribution
SB23,C00408260,19765273,,,CCM,Haley Stevens For Congress,,,,,,33717 Woodward Ave,#539,Birmingham,MI,48009,G2024,,2024-09-23,2500.00,0.00,GTPAC 2024 General Contribution,011,C00638650,Haley Stevens For Congress,H8MI11254,Stevens,Haley,,Rep.,,H,MI,11,,,,,,,,GTPAC 2024 General Contribution
