form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00623421,B-49056,,,ORG,COMMONSENSE MEDIA,,,,,,5302 COLEWAY DRIVE,,HOLLY SPRINGS,NC,27540,,,2023-08-18,6000.00,,GENERAL ADVOCACY ADVERTISING.,,,,,,,,,,,,,,,,,,,,
SB21B,C00623421,B-49057,,,ORG,COMMONSENSE MEDIA,,,,,,5302 COLEWAY DRIVE,,HOLLY SPRINGS,NC,27540,,,2023-11-08,6000.00,,GENERAL ADVOCACY ADVERTISING.,,,,,,,,,,,,,,,,,,,,
SB21B,C00623421,B-49011,,,IND,,LOOMER CONSULTANT,LAURA,,,,423 CR 466 WEST,,LADY LAKE,FL,32159,,,2023-07-21,12000.00,,POLITICAL ADVERTISING NON ELECTION,,,,,,,,,,,,,,,,,,,,
SB21B,C00623421,B-49013,,,ORG,MEDIA BRIDGE LLC,,,,,,8111 SOUTH US HIGHWAY 75 NORTH,,SHERMAN,TX,75091,,,2023-07-21,8500.00,,AD PRODUCTION/BOICE OVER FEES NON ELECTION,,,,,,,,,,,,,,,,,,,,
SB21B,C00623421,B-49059,,,ORG,MEDIA BRIDGE LLC,,,,,,8111 SOUTH US HIGHWAY 75 NORTH,,SHERMAN,TX,75091,,,2023-11-08,6500.00,,PODCAST SPONSORSHIP,,,,,,,,,,,,,,,,,,,,
SB21B,C00623421,B-64204,,,ORG,MEDIA BRIDGE LLC,,,,,,8111 SOUTH US HIGHWAY 75 NORTH,,SHERMAN,TX,75091,,,2023-12-31,210.58,,AGENCY FEES,,,,,,,,,,,,,,,,,,,,
SB21B,C00623421,B-49061,,,ORG,"PAULA Y. EDWARDS, CPA, MST, LLP",,,,,,1629 K STREET NW,SUITE 300,WASHINGTON,DC,20006,,,2023-08-18,1100.00,,ACCOUNTING SERVICES,,,,,,,,,,,,,,,,,,,,
SB21B,C00623421,B-49062,,,ORG,"PAULA Y. EDWARDS, CPA, MST, LLP",,,,,,1629 K STREET NW,SUITE 300,WASHINGTON,DC,20006,,,2023-12-05,1600.00,,ACCOUNTING SERVICES,,,,,,,,,,,,,,,,,,,,
SB21B,C00623421,B-64203,,,ORG,REVV FUNDRAISING PLATFORM,,,,,,1101 K STREET,FLOOR 8,WASHINGTON,DC,20005,,,2023-12-31,46.87,,MERCHANT FEES/AGENCY FEES,,,,,,,,,,,,,,,,,,,,
SB21B,C00623421,B-49077,,,ORG,STRIPE PAYMENTS COMPANY,,,,,,185 BERRY STREET,SUITE 550,SAN FRANCISCO,CA,94117,G2024,,2023-07-25,686.53,,MERCHANT FEES,,,,,,,,,,,,,,,,,,,,
SB21B,C00623421,B-49076,,,ORG,TRUIST,,,,,,2201 WISCONSIN AVE NW,,WASHINGTON,DC,20007,,,2023-07-21,77.00,,BANK FEES,,,,,,,,,,,,,,,,,,,,
SB21B,C00623421,B-49078,,,ORG,TRUIST,,,,,,2201 WISCONSIN AVE NW,,WASHINGTON,DC,20007,,,2023-08-21,69.00,,BANK FEES,,,,,,,,,,,,,,,,,,,,
SB21B,C00623421,B-49079,,,ORG,TRUIST,,,,,,2201 WISCONSIN AVE NW,,WASHINGTON,DC,20007,,,2023-09-21,55.00,,BANK FEES,,,,,,,,,,,,,,,,,,,,
SB21B,C00623421,B-49080,,,ORG,TRUIST,,,,,,2201 WISCONSIN AVE NW,,WASHINGTON,DC,20007,,,2023-10-23,15.00,,BANK FEES,,,,,,,,,,,,,,,,,,,,
SB21B,C00623421,B-49081,,,ORG,TRUIST,,,,,,2201 WISCONSIN AVE NW,,WASHINGTON,DC,20007,,,2023-11-21,15.00,,BANK FEES,,,,,,,,,,,,,,,,,,,,
SB21B,C00623421,B-49086,,,ORG,TRUIST,,,,,,2201 WISCONSIN AVE NW,,WASHINGTON,DC,20007,,,2023-12-21,91.00,,BANK FEES,,,,,,,,,,,,,,,,,,,,
SB21B,C00623421,B-49084,,,ORG,UNITED AIRLLINES,,,,,,233 SOUTH WACKER DRIVE,,CHICAGO,IL,60606,,,2023-12-19,878.08,,STAFF TRAVEL - AIR FARE,,,,,,,,,,,,,,,,,,,,
SB21B,C00623421,B-49085,,,ORG,UNITED AIRLLINES,,,,,,233 SOUTH WACKER DRIVE,,CHICAGO,IL,60606,,,2023-12-19,878.08,,STAFF TRAVEL - AIR FARE,,,,,,,,,,,,,,,,,,,,
