form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00771097,B-1231273,,,ORG,ACTBLUE TECHNICAL SERVICES,,,,,,366 SUMMER STREET,,SOMMERVILLE,MA,02144,G2022,,2023-05-31,197.50,,CREDIT CARD PROCESSING FEES,003,,,,,,,,,,,,,,,,,,,
SB29,C00771097,B-1241279,,,ORG,ACTBLUE TECHNICAL SERVICES,,,,,,366 SUMMER STREET,,SOMMERVILLE,MA,02144,G2022,,2023-06-04,0.40,,CREDIT CARD PROCESSING FEES,003,,,,,,,,,,,,,,,,,,,
SB29,C00771097,B-1241299,,,ORG,BUMPER ACTIVE,,,,,,5907 BURNET ROAD,,AUSTIN,TX,78757,G2022,,2023-02-21,31.93,,SOFTWARE,001,,,,,,,,,,,,,,,,,,,
SB29,C00771097,B-1241300,,,ORG,BUMPER ACTIVE,,,,,,5907 BURNET ROAD,,AUSTIN,TX,78757,G2022,,2023-02-21,31.93,,SOFTWARE,001,,,,,,,,,,,,,,,,,,,
SB29,C00771097,B-1241306,,,ORG,BUMPER ACTIVE,,,,,,5907 BURNET ROAD,,AUSTIN,TX,78757,G2022,,2023-03-17,31.93,,SOFTWARE,001,,,,,,,,,,,,,,,,,,,
SB29,C00771097,B-1241284,,,ORG,BUMPER ACTIVE,,,,,,5907 BURNET ROAD,,AUSTIN,TX,78757,G2022,,2023-05-24,31.93,,SOFTWARE,001,,,,,,,,,,,,,,,,,,,
SB29,C00771097,B-1241285,,,ORG,BUMPER ACTIVE,,,,,,5907 BURNET ROAD,,AUSTIN,TX,78757,G2022,,2023-05-24,31.93,,SOFTWARE,001,,,,,,,,,,,,,,,,,,,
SB29,C00771097,B-1241303,,,ORG,INTEGRATED SOLUTIONS: POLITICAL,,,,,,4142 ADAMS AVENUE,SUITE 103-550,SAN DIEGO,CA,92116,G2022,,2023-03-02,100.00,,SOFTWARE,003,,,,,,,,,,,,,,,,,,,
SB29,C00771097,B-1241308,,,ORG,INTEGRATED SOLUTIONS: POLITICAL,,,,,,4142 ADAMS AVENUE,SUITE 103-550,SAN DIEGO,CA,92116,G2022,,2023-04-04,100.00,,SOFTWARE,003,,,,,,,,,,,,,,,,,,,
SB29,C00771097,B-1241312,,,ORG,INTEGRATED SOLUTIONS: POLITICAL,,,,,,4142 ADAMS AVENUE,SUITE 103-550,SAN DIEGO,CA,92116,G2022,,2023-05-02,100.00,,SOFTWARE,003,,,,,,,,,,,,,,,,,,,
SB29,C00771097,B-1241318,,,ORG,INTEGRATED SOLUTIONS: POLITICAL,,,,,,4142 ADAMS AVENUE,SUITE 103-550,SAN DIEGO,CA,92116,G2022,,2023-06-02,100.00,,SOFTWARE,003,,,,,,,,,,,,,,,,,,,
