form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00490474,22C0D5DC465C0C15932,,,CCM,Ann Wagner For Congress,,,,,,PO Box 50,,Ballwin,MO,63022,P2024,,2024-03-27,2000.00,,2024 Primary,011,C00495846,,H2MO02102,Wagner,Ann,Louise,,,H,MO,02,,,,,,,,
SB23,C00490474,38BDF3F8F6E60AA7AB6,,,CCM,Bill Foster For Congress,,,,,,PO Box 9104,,Aurora,IL,60598,G2024,,2024-03-27,1000.00,,2024 General,011,C00435099,,H8IL14067,Foster,Bill,,,,H,IL,11,,,,,,,,
SB23,C00490474,272132A0AFC762BCA91,,,CCM,Collins For Congress,,,,,,PO Box 6491,,Athens,GA,30604,P2024,,2024-03-27,1000.00,,2024 Primary,011,C00544684,,H4GA10071,Collins,Mike,A.,,Jr.,H,GA,10,,,,,,,,
SB23,C00490474,D0A45DC2665CD998D17,,,CCM,Donald Norcross For Congress,,,,,,PO Box 160,,Collingswood,NJ,08108,G2024,,2024-03-27,2500.00,,2024 General,011,C00558320,,H4NJ01084,Norcross,Donald,W.,,,H,NJ,01,,,,,,,,
SB23,C00490474,7A274619CBEBD468389,,,CCM,Good For Congress,,,,,,PO Box 117,,Lovingston,VA,229490117,P2024,,2024-03-27,2500.00,,2024 Primary,011,C00721308,,H0VA05160,Good,Bob,,,,H,VA,05,,,,,,,,
SB23,C00490474,196D75C82FDE7588601,,,CCM,Lisa Murkowski For US Senate,,,,,,PO Box 100847,,Anchorage,AK,99510,P2028,,2024-03-27,1000.00,,2028 Primary,011,C00384529,,S4AK00099,Murkowski,Lisa,Ann,,,S,AK,,,,,,,,,
SB23,C00490474,199C7E63C4DB93A14B5,,,CCM,Mike Kelly For Congress,,,,,,PO Box 476,,Lyndora,PA,16045,P2024,,2024-03-27,1000.00,,2024 Primary,011,C00474189,,H0PA03271,Kelly,G. Mike,J.,,,H,PA,16,,,,,,,,
SB23,C00490474,4D9836ED0498030FB4D,,,CCM,Rick W. Allen For Congress,,,,,,PO Box 338,,Augusta,GA,30903,P2024,,2024-03-27,2500.00,,2024 Primary,011,C00504019,,H2GA12121,Allen,Richard,W.,,,H,GA,12,,,,,,,,
SB23,C00490474,F7A2B44FB8E605CD0E4,,,CCM,Team Hagerty,,,,,,PO Box 50430,,Nashville,TN,37205,P2026,,2024-03-27,1000.00,,2026 Primary,011,C00718627,,S0TN00169,Hagerty,Bill,,,,S,TN,,,,,,,,,
SB23,C00490474,53E6F700FC7DF98856E,,,CCM,Virginia Foxx For Congress,,,,,,PO Box 2676,,Boone,NC,28607,G2024,,2024-03-27,2500.00,,2024 General,011,C00386748,,H4NC05146,Foxx,Virginia,Ann,,,H,NC,05,,,,,,,,
