form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00842104,500607180,,,CCM,LAUREN UNDERWOOD FOR CONGRESS,,,,,,13400 S Route 59,Unit 116,Plainfield,IL,605855830,P2024,,2023-12-20,3300.00,0.00,Contribution,,C00652719,,,UNDERWOOD,LAUREN,,,,H,IL,14,,,,,,,,
SB23,C00842104,500607181,,,CCM,SUSAN WILD FOR CONGRESS,,,,,,1636 N Cedar Crest Blvd,# 183,Allentown,PA,181042318,P2024,,2023-12-20,3300.00,0.00,Contribution,,C00658567,,,WILD,SUSAN,,,,H,PA,07,,,,,,,,
SB23,C00842104,500607182,,,CCM,CHRIS DELUZIO FOR CONGRESS,,,,,,PO Box 16210,,Pittsburgh,PA,152420210,P2024,,2023-12-20,3300.00,0.00,Contribution,,C00787648,,,DELUZIO,CHRISTOPHER,,,,H,PA,17,,,,,,,,
SB23,C00842104,500607183,,,CCM,EMILIA SYKES FOR CONGRESS,,,,,,PO Box 1347,,Akron,OH,443091347,P2024,,2023-12-20,3300.00,0.00,Contribution,,C00801274,,,SYKES,EMILIA,,,,H,OH,13,,,,,,,,
SB23,C00842104,500339584,,,CCM,Scholten For Congress,,,,,,PO Box 6233,,Grand Rapids,MI,495166233,P2024,,2023-08-30,1000.00,0.00,Contribution,,C00711317,,,Scholten,Hillary,,,,H,MI,03,,,,,,,,
SB23,C00842104,500607184,,,CCM,FRIENDS OF JAHANA HAYES,,,,,,PO Box 1487,,Waterbury,CT,067211487,P2024,,2023-12-20,3300.00,0.00,Contribution,,C00677898,,,HAYES,JAHANA,,,,H,CT,05,,,,,,,,
SB23,C00842104,500339585,,,CCM,Friends Of Dan Kildee,,,,,,PO Box 248,,Flint,MI,485010248,P2024,,2023-08-30,1000.00,0.00,Contribution,,C00499947,,,Kildee,Daniel,,,,H,MI,08,,,,,,,,
SB23,C00842104,500607185,,,CCM,NEVADANS FOR STEVEN HORSFORD,,,,,,PO Box 336664,,North Las Vegas,NV,890336664,P2024,,2023-12-20,3300.00,0.00,Contribution,,C00668228,,,HORSFORD,STEVEN,ALEXZANDER,,,H,NV,04,,,,,,,,
SB23,C00842104,500608366,,,CCM,BIDEN VICTORY FUND,,,,,,430 S Capitol St SE,,Washington,DC,200034024,P2024,,2023-12-29,47900.00,0.00,Contribution,,C00744946,,,,,,,,,,,,,,,,,,
SB23,C00842104,500339586,,,CCM,Hertel For Michigan,,,,,,PO Box 16037,,Lansing,MI,489016037,P2024,,2023-08-30,1000.00,0.00,Contribution,,C00844480,,,Hertel,Curtis,,,Jr.,H,MI,07,,,,,,,,
SB23,C00842104,500607186,,,CCM,ANGIE CRAIG FOR CONGRESS,,,,,,PO Box 22116,,Eagan,MN,551220116,P2024,,2023-12-20,3300.00,0.00,Contribution,,C00575209,,,CRAIG,ANGELA,DAWN,,,H,MN,02,,,,,,,,
SB23,C00842104,500339587,,,CCM,Liz For NY,,,,,,PO Box 733,,Goldens Bridge,NY,105260733,P2024,,2023-08-30,1000.00,0.00,Contribution,,C00838599,,,GEREGHTY,ELIZABETH,,,,H,NY,17,,,,,,,,
SB23,C00842104,500607188,,,CCM,Scholten For Congress,,,,,,PO Box 6233,,Grand Rapids,MI,495166233,P2024,,2023-12-20,2300.00,0.00,Contribution,,C00711317,,,Scholten,Hillary,,,,H,MI,03,,,,,,,,
