form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00817379,B-10731,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,P2024,,2023-07-05,358.11,,Credit card processing fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-10733,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,P2024,,2023-07-05,23.93,,Credit card processing fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-10736,,,ORG,Integrated Solutions: Political,,,,,,4142 Adams Avenue,Suite 103-550,San Diego,CA,92116,P2024,,2023-07-06,150.00,,Database fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-10747,,,IND,,Schwartz,Laura,A.,,,55 Overlook Drive,,Ridgefield,CT,06877,P2024,,2023-07-11,1500.00,,accounting,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-10757,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,P2024,,2023-07-22,140.90,,Credit card processing fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-10761,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,P2024,,2023-07-22,136.11,,Credit card processing fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-10763,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,P2024,,2023-07-22,5022.10,,Credit card processing fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-10785,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,P2024,,2023-07-28,202.60,,Credit card processing fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-10797,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,P2024,,2023-08-07,40.00,,Credit card processing fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-10794,,,ORG,Integrated Solutions: Political,,,,,,4142 Adams Avenue,Suite 103-550,San Diego,CA,92116,P2024,,2023-08-07,150.00,,Database fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-10813,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,P2024,,2023-08-10,14.60,,Credit card processing fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-10836,,,ORG,The Sagamore,,,,,,110 Sagamore Road,,Bolton,NY,12814,P2024,,2023-08-17,224.04,,Fundraiser expense,003,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-10848,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,P2024,,2023-08-21,449.10,,Credit card processing fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-10850,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,P2024,,2023-08-21,126.10,,Credit card processing fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-10853,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,P2024,,2023-08-21,157.20,,Credit card processing fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-10855,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,P2024,,2023-08-21,8.60,,Credit card processing fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-10857,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,P2024,,2023-08-21,1044.76,,Credit card processing fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-10873,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,P2024,,2023-08-24,40.10,,Credit card processing fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-10875,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,P2024,,2023-08-24,12.90,,Credit card processing fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-10885,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,P2024,,2023-08-25,379.40,,Credit card processing fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-10876,,,IND,,Schwartz,Laura,A.,,,55 Overlook Drive,,Ridgefield,CT,06877,P2024,,2023-08-25,1000.00,,accounting,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-10908,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,P2024,,2023-09-01,151.00,,Credit card processing fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-10911,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,P2024,,2023-09-01,151.60,,Credit card processing fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-10913,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,P2024,,2023-09-01,245.50,,Credit card processing fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-10923,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,P2024,,2023-09-06,294.22,,Credit card processing fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-10921,,,ORG,Integrated Solutions: Political,,,,,,4142 Adams Avenue,Suite 103-550,San Diego,CA,92116,P2024,,2023-09-06,150.00,,Database fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-10930,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,P2024,,2023-09-07,311.30,,Credit card processing fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-10943,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,P2024,,2023-09-13,330.31,,Credit card processing fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-10944,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,P2024,,2023-09-13,109.50,,Credit card processing fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-10950,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,P2024,,2023-09-17,638.21,,Credit card processing fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-10954,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,P2024,,2023-09-17,76.20,,Credit card processing fee,001,,,,,,,,,,,,,,,,,,,
