form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00028787,11858990,,,CCM,Simpson For Congress,,,,,,1487 Parkway Drive,,Blackfoot,ID,83221,P2024,,2024-07-18,-2500.00,0.00,,011,C00331397,Simpson For Congress,H8ID02064,Simpson,Mike,K.,Rep.,,H,ID,02,,,,,,,X,Re-designation on 07/18/2024
SB23,C00028787,11916571,,,CCM,Simpson For Congress,,,,,,1487 Parkway Drive,,Blackfoot,ID,83221,P2024,,2024-04-29,2500.00,0.00,Funds Reported On <Enter Report Name Here>,011,C00331397,Simpson For Congress,H8ID02064,Simpson,Mike,K.,Rep.,,H,ID,02,,,,,,,X,Funds Reported On <Enter Report Name Here>
SB23,C00028787,11916572,,,CCM,Simpson For Congress,,,,,,1487 Parkway Drive,,Blackfoot,ID,83221,G2024,,2024-07-18,2500.00,0.00,Re-designated funds for trans. dated 4/29/2024,011,C00331397,Simpson For Congress,H8ID02064,Simpson,Mike,K.,Rep.,,H,ID,02,,,,,,,X,Re-designated funds for trans. dated 4/29/2024
SB23,C00028787,11916753,,,CCM,Hern For Congress,,,,,,2411 E 34th Street,,Tulsa,OK,74105,G2024,,2024-07-19,2500.00,0.00,,011,C00636092,Hern For Congress,H8OK01157,Hern,Kevin,,,,H,OK,01,,,,,,,,
SB23,C00028787,11916754,,,PAC,Denali PAC,,,,,,PO Box 65192,,Washington,DC,20035,,,2024-07-19,1000.00,0.00,,011,C00438291,,,,,,,,,,,,,,,,,,
SB23,C00028787,11916755,,,CCM,Kevin Kiley For Congress,,,,,,9458 Treelake Rd.,,Granite Bay,CA,95746,G2024,,2024-07-19,2500.00,0.00,,011,C00801985,Kevin Kiley For Congress,H2CA03157,Kiley,Kevin,,Rep.,,H,CA,03,,,,,,,,
SB23,C00028787,11916756,,,CCM,Graves For Congress,,,,,,2345 Grand Blvd,Ste 2400,Kansas City,MO,64108,G2024,,2024-07-19,5000.00,0.00,,011,C00359034,Graves For Congress,H0MO06073,Graves,Samuel,B.,Rep.,Jr.,H,MO,06,,,,,,,,
SB23,C00028787,11916757,,,CCM,Smucker For Congress,,,,,,548 Steel Way,PO Box 7066,Lancaster,PA,17604,G2024,,2024-07-19,2500.00,0.00,,011,C00599464,Smucker For Congress,H6PA16320,Smucker,Lloyd,K.,Rep.,,H,PA,11,,,,,,,,
SB23,C00028787,11916758,,,PAC,No Easy Day PAC,,,,,,PO Box 1245,,Magnolia,TX,77353,,,2024-07-19,5000.00,0.00,,011,C00813162,,,,,,,,,,,,,,,,,,
SB23,C00028787,11916759,,,PAC,Building Up Democracy's Dream PAC,,,,,,3410 Alabama Ave.,,Alexandria,VA,22305,,,2024-07-19,5000.00,0.00,,011,C00834507,,,,,,,,,,,,,,,,,,
SB23,C00028787,11916761,,,CCM,Rulli For Ohio,,,,,,P.O. Box 2971,,Youngstown,OH,44511,G2024,,2024-07-19,5000.00,0.00,,011,C00858415,Rulli For Ohio,H4OH06165,Rulli,Michael,,Sen.,,H,OH,06,,,,,,,,
SB23,C00028787,11916762,,,CCM,Balderson For Congress,,,,,,4679 Winterset Dr,,Columbus,OH,43220,G2024,,2024-07-19,2500.00,0.00,,011,C00662650,Balderson For Congress,H8OH12180,Balderson,William,,,,H,OH,12,,,,,,,,
SB23,C00028787,11916764,,,CCM,Carey For Congress,,,,,,PO Box 16032,,Columbus,OH,43216,G2024,,2024-07-19,2500.00,0.00,,011,C00779603,Carey For Congress,H2OH15228,Carey,Mike,,Rep.,,H,OH,15,,,,,,,,
SB23,C00028787,11916765,,,CCM,Latta For Congress,,,,,,PO Box 106,,Bowling Green,OH,43402,G2024,,2024-07-19,1000.00,0.00,,011,C00438697,Latta For Congress,H8OH05036,Latta,Bob,E.,Rep.,,H,OH,05,,,,,,,,
SB23,C00028787,11916766,,,CCM,Dave Taylor For Congress,,,,,,9856 Archer Ln,,Dublin,OH,43017,G2024,,2024-07-19,1000.00,0.00,,011,C00860213,Dave Taylor For Congress,H4OH02248,Taylor,David,,Mr.,,H,OH,02,,,,,,,,
