form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00254656,SB23.9122,,,CCM,AUSTIN SCOTT FOR CONGRESS INC,,,,,,PO BOX 2530,,TIFTON,GA,31793,G2024,,2024-09-25,500.00,,,,C00482737,,,,,,,,H,GA,08,,,,,,,,
SB23,C00254656,SB23.9123,,,CCM,BILIRAKIS FOR CONGRESS,,,,,,PO BOX 606,,TARPON SPRINGS,FL,34688,G2024,,2024-09-25,500.00,,,,C00408534,,,,,,,,H,FL,12,,,,,,,,
SB23,C00254656,SB23.9124,,,CCM,CAPTAIN HIGGINS FOR CONGRESS,,,,,,P.O. BOX 61747,,LAFAYETTE,LA,70596,G2024,,2024-09-25,500.00,,,,C00617662,,,,,,,,H,LA,03,,,,,,,,
SB23,C00254656,SB23.9126,,,CCM,CASE FOR CONGRESS,,,,,,PO BOX 656,,HONOLULU,HI,96809,G2024,,2024-09-25,500.00,,,,C00382978,,,,,,,,H,HI,02,,,,,,,,
SB23,C00254656,SB23.9127,,,CCM,CRAWFORD FOR CONGRESS,,,,,,PO BOX 16956,,JONESBORO,AR,72403,G2024,,2024-09-25,500.00,,,,C00462374,,,,,,,,H,AR,01,,,,,,,,
SB23,C00254656,SB23.9128,,,PAC,DELBENE FOR CONGRESS,,,,,,PO BOX 477,,KIRKLAND,WA,98083,G2024,,2024-09-25,500.00,,,,C00459099,,,,,,,,,,,,,,,,,,
SB23,C00254656,SB23.9130,,,PAC,DOBSON FOR CONGRESS,,,,,,PO BOX 6051,,MONTGOMERY,AL,36106,G2024,,2024-09-25,500.00,,,,C00855494,,,,,,,,,,,,,,,,,,
SB23,C00254656,SB23.9155,,,PAC,Gabe Amo for Congress,,,,,,PO BOX 40457,,PROVIDENCE,RI,02940,G2024,,2024-09-25,500.00,,,,C00838060,,,,,,,,,,,,,,,,,,
SB23,C00254656,SB23.9134,,,CCM,JEFFRIES FOR CONGRESS,,,,,,"3430 CONNECTICUT AVENUE, NW #11704",,WASHINGTON,DC,20008,G2024,,2024-09-25,500.00,,,,C00503052,,,,,,,,H,NY,08,,,,,,,,
SB23,C00254656,SB23.9135,,,PAC,KENNEDY FOR CONGRESS,,,,,,PO BOX 536,,BUFFALO,NY,14201,G2024,,2024-09-25,500.00,,,,C00856526,,,,,,,,,,,,,,,,,,
SB23,C00254656,SB23.9137,,,PAC,LARSON FOR CONGRESS,,,,,,PO BOX 261172,,HARTFORD,CT,06126,G2024,,2024-09-25,500.00,,,,C00330142,,,,,,,,,,,,,,,,,,
SB23,C00254656,SB23.9138,,,CCM,MIKIE SHERRILL FOR CONGRESS,,,,,,PO BOX 43032,,MONTCLAIR,NJ,07043,G2024,,2024-09-25,500.00,,,,C00640003,,,,,,,,H,NJ,11,,,,,,,,
SB23,C00254656,SB23.9141,,,CCM,ROBERT ADERHOLT FOR CONGRESS,,,,,,P. O. BOX 1158,,HALEYVILLE,AL,35565,G2024,,2024-09-25,500.00,,,,C00313247,,,,,,,,H,AL,04,,,,,,,,
SB23,C00254656,SB23.9142,,,CCM,SCALISE FOR CONGRESS,,,,,,PO  BOX 23219,,JEFFERSON,LA,70183,G2024,,2024-09-25,500.00,,,,C00394957,,,,,,,,H,LA,01,,,,,,,,
SB23,C00254656,SB23.9143,,,PAC,SHARICE FOR CONGRESS,,,,,,13851 W. 63RD ST.,NUM 303,SHAWNEE,KS,66216,G2024,,2024-09-25,500.00,,,,C00670034,,,,,,,,,,,,,,,,,,
SB23,C00254656,SB23.9144,,,PAC,SUSAN WILD FOR CONGRESS,,,,,,1636 N CEDAR CREST BLVD,#183,ALLENTOWN,PA,18104,G2024,,2024-09-25,500.00,,,,C00658567,,,,,,,,,,,,,,,,,,
SB23,C00254656,SB23.9146,,,PAC,TERESA FOR ALL,,,,,,PO BOX 2675,,SANTA FE,NM,87504,G2024,,2024-09-25,500.00,,,,C00704049,,,,,,,,,,,,,,,,,,
