form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00769299,EB297,,,ORG,BANK OF AMERICA,,,,,,67 TECHNOLOGY DR,,IRVINE,CA,92618,,,2023-07-01,29.95,,BANK FEE,001,,,,,,,,,,,,,,,,,,,
SB21B,C00769299,EB355,,,ORG,CAMPAIGN COMPLIANCE GROUP,,,,,,9070 IRVINE CENTER DRIVE #150,,IRVINE,CA,92618,,,2023-07-31,1225.00,,FINANCIAL ANALYST,001,,,,,,,,,,,,,,,,,,,
SB21B,C00769299,EB299,,,ORG,CAPITOL TECH SOLUTIONS,,,,,,2831 G ST STE 200,,SACRAMENTO,CA,95816,,,2023-07-31,371.60,,CREDIT CARD PROCESSING FEE,003,,,,,,,,,,,,,,,,,,,
SB21B,C00769299,EB351,,,ORG,BANK OF AMERICA,,,,,,67 TECHNOLOGY DR,,IRVINE,CA,92618,,,2023-08-01,29.95,,BANK FEE,001,,,,,,,,,,,,,,,,,,,
SB21B,C00769299,EB314,,,ORG,CAPITOL TECH SOLUTIONS,,,,,,2831 G ST STE 200,,SACRAMENTO,CA,95816,,,2023-08-15,4338.10,,CREDIT CARD PROCESSING FEES,003,,,,,,,,,,,,,,,,,,,
SB21B,C00769299,EB353,,,ORG,STACY DAVIS & ASSOCIATES,,,,,,24651 EVEREVE CIRCLE,,LAKE FOREST,CA,92630,,,2023-09-27,12640.00,,FUNDRAISING CONSULTING SERVICES,003,,,,,,,,,,,,,,,,,,,
SB21B,C00769299,EB354,,,ORG,STACY DAVIS & ASSOCIATES,,,,,,24651 EVEREVE CIRCLE,,LAKE FOREST,CA,92630,,,2023-09-27,9074.30,,REIMBURSEMENT FOR FUNDRAISING COSTS,003,,,,,,,,,,,,,,,,,,,
SB21B,C00769299,XB19EB354,EB354,SB21B,ORG,CONSTANT CONTACT,,,,,,1601 TRAPELO RD,,WALTHAM,MA,02451,,,2023-09-27,90.00,,WEB COSTS,003,,,,,,,,,,,,STACY DAVIS & ASSOCIATES,24651 EVEREVE CIRCLE,,LAKE FOREST,CA,92630,X,
SB21B,C00769299,XB17EB354,EB354,SB21B,ORG,IDONATE PRO,,,,,,2033 SAN ELIJO AVE,,CARDIFF BY THE SEA,CA,92007,,,2023-09-27,100.00,,SOFTWARE FEE,003,,,,,,,,,,,,STACY DAVIS & ASSOCIATES,24651 EVEREVE CIRCLE,,LAKE FOREST,CA,92630,X,
SB21B,C00769299,XB18EB354,EB354,SB21B,ORG,IMAGEACTIVE LLC,,,,,,4191 STANSBURY AVE,,SHERMAN OAKS,CA,91423,,,2023-09-27,997.00,,EVENT PHOTOGRAPHER SERVICES,003,,,,,,,,,,,,STACY DAVIS & ASSOCIATES,24651 EVEREVE CIRCLE,,LAKE FOREST,CA,92630,X,
SB21B,C00769299,XB16EB354,EB354,SB21B,ORG,NEWPORT BEACH COUNTRY CLUB,,,,,,ONE SLUBHOUSE DRIVE,,NEWPORT BEACH,CA,92660,,,2023-09-27,7887.30,,EVENT VENUE & CATERING COSTS,003,,,,,,,,,,,,STACY DAVIS & ASSOCIATES,24651 EVEREVE CIRCLE,,LAKE FOREST,CA,92630,X,
SB21B,C00769299,EB356,,,ORG,CAMPAIGN COMPLIANCE GROUP,,,,,,9070 IRVINE CENTER DRIVE #150,,IRVINE,CA,92618,,,2023-09-28,2050.00,,FINANCIAL ANALYST,001,,,,,,,,,,,,,,,,,,,
