form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00495002,17412970,,,COM,Thune Victory Committee,,,,,,228 S. Washington Street,#115,Alexandria,VA,22314,,,2023-06-06,25000.00,0.00,2023,011,,,,,,,,,,,,,,,,,,,2023
SB23,C00495002,17412971,,,CCM,Friends Of John Thune,,,,,,PO Box 841,,Sioux Falls,SD,57101,G2028,,2023-06-06,5000.00,0.00,Thune Victory Committee,011,C00409581,Friends Of John Thune,S2SD00068,Thune,John,,Sen.,,S,SD,,,,,,,,X,(Memo Entry)
SB23,C00495002,17412972,,,PAC,"COMMONSENSE, CONSERVATIVE VALUES PAC",,,,,,PO Box 504,,Sioux Falls,SD,57101,,,2023-06-06,5000.00,0.00,2023 Thune Victory Committee,011,,,,,,,,,,,,,,,,,,X,(Memo Entry)
SB23,C00495002,17412974,,,PTY,NATIONAL REPUBLICAN SENATORIAL COMMITTEE (NRSC),,,,,,425 Second Street NE,,Washington,DC,200024914,,,2023-06-06,15000.00,0.00,2023 Thune Victory Committee,011,C00027466,,,,,,,,,,,,,,,,,X,(Memo Entry)
SB23,C00495002,17413396,,,CCM,Quigley For Congress,,,,,,1025 W. Addison Street,Apt. 515,Chicago,IL,60613,P2024,,2023-06-07,5000.00,0.00,,011,C00457556,Quigley For Congress,H0IL05096,Quigley,Mike,,Rep.,,H,IL,05,,,,,,,,
SB23,C00495002,17413398,,,CCM,"Steil For Wisconsin, Inc.",,,,,,1818 Milton Ave,# 1448,Janesville,WI,535451129,P2024,,2023-06-07,1000.00,0.00,,011,C00677286,"Steil For Wisconsin, Inc.",H8WI01156,Steil,Bryan,,Rep.,,H,WI,01,,,,,,,,
SB23,C00495002,17413399,,,CCM,David Scott For Congress,,,,,,P.O. Box 960821,,Riverdale,GA,30296,P2024,,2023-06-07,1500.00,0.00,,011,C00369801,David Scott For Congress,H2GA13012,Scott,David,,Rep.,,H,GA,13,,,,,,,,
SB23,C00495002,17413400,,,CCM,Ashley Hinson For Congress,,,,,,PO Box 811,,Marion,IA,52302,P2024,,2023-06-07,2500.00,0.00,,011,C00706267,Ashley Hinson For Congress,H0IA01174,Hinson,Ashley,,Rep.,,H,IA,02,,,,,,,,
SB23,C00495002,17413485,,,PAC,Getting Stuff Done PAC,,,,,,PO Box 15854,,Washington,DC,20003,,,2023-06-07,5000.00,0.00,,011,,,,,,,,,,,,,,,,,,,
SB23,C00495002,17413902,,,PAC,Blue Dog PAC,,,,,,"412 First Street, SE",Suite 100,Washington,DC,20003,,,2023-06-07,5000.00,0.00,,011,C00305318,,,,,,,,,,,,,,,,,,
SB23,C00495002,17415000,,,CCM,Alex Padilla For Senate,,,,,,777 S. Figueroa St,Suite 4050,Los Angeles,CA,90017,P2028,,2023-06-13,5000.00,0.00,,011,C00765164,Alex Padilla For Senate,S2CA00955,Padilla,Alex,,Sen.,,S,CA,,,,,,,,,
SB23,C00495002,17415006,,,CCM,Friends Of Neal Dunn,,,,,,PO Box 10037,,Tallahassee,FL,32302,P2024,,2023-06-13,2500.00,0.00,,011,C00582304,Friends Of Neal Dunn,H6FL02208,Dunn,Neal,,Rep.,M.D.,H,FL,02,,,,,,,,
SB23,C00495002,17415007,,,PAC,All Hands Political Action Committee,,,,,,PO BOX 3743,,Carmel,IN,46082,,,2023-06-13,5000.00,0.00,2023,011,C00687343,,,,,,,,,,,,,,,,,,2023
SB23,C00495002,17415008,,,CCM,Lawler For Congress,,,,,,PO Box 87,,South Salem,NY,10590,P2024,,2023-06-13,2000.00,0.00,,011,C00815415,Lawler For Congress,H2NY17162,Lawler,Michael,,Rep.,,H,NY,17,,,,,,,,
