form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00035675,B851847,,,PAC,Alamo PAC,,,,,,1020 North Fairfax St. Suite 201,,Alexandria,VA,22314,O2023,Not Applicable,2023-07-28,2500.00,,Contribution,011,C00387464,,,,,,,,,, ,,,,,,,,
SB23,C00035675,B851842,,,CCM,August Pfluger for Congress,,,,,,403 First Street SE,,Washington,DC,20003,P2024,,2023-07-28,1000.00,,Contribution,011,C00719294,,H0TX11230,Pfluger,August,L,,II,H,TX,11,,,,,,,,
SB23,C00035675,B851837,,,PAC,CMR PAC,,,,,,410 1st Street SE 2nd Floor,,Washington,DC,20003,O2023,Not Applicable,2023-07-28,5000.00,,Contribution,011,C00469429,,,,,,,,,, ,,,,,,,,
SB23,C00035675,B851836,,,CCM,Comer for Congress,,,,,,5827 Colfax Avenue,,Alexandria,VA,22311,P2024,,2023-07-28,2500.00,,Contribution,011,C00588764,,H6KY01110,Comer,James,,,,H,KY,01,,,,,,,,
SB23,C00035675,B851838,,,CCM,Dr. Raul Ruiz for Congress,,,,,,PO Box 15096,,Washington,DC,20003,P2024,,2023-07-28,2500.00,,Contribution,011,C00502575,,H2CA36439,Ruiz,Raul,,,MD,H,CA,25,,,,,,,,
SB23,C00035675,B851839,,,CCM,Families for James Lankford,,,,,,PO Box 65192,,Washington,DC,20035,P2028,,2023-07-28,1000.00,,Contribution,011,C00466482,,S4OK00232,Lankford,James,,,,S,OK, ,,,,,,,,
SB23,C00035675,B851843,,,CCM,Katherine Clark for Congress,,,,,,600 Pennsylvania Ave SE #15180,,Washington,DC,20003,P2024,,2023-07-28,2500.00,,Contribution,011,C00541888,,H4MA05084,Clark,Katherine,,,,H,MA,05,,,,,,,,
SB23,C00035675,B851841,,,CCM,Menendez for Congress,,,,,,One Park Row 5TH Floor,,Providence,RI,02903,P2024,,2023-07-28,1000.00,,Contribution,011,C00799767,,H2NJ08232,Menendez,Robert,J,,,H,NJ,08,,,,,,,,
SB23,C00035675,B851845,,,PAC,Oorah! PAC,,,,,,PO Box 40323,,Washington,DC,20016,O2023,Not Applicable,2023-07-28,1500.00,,Contribution,011,C00551853,,,,,,,,,, ,,,,,,,,
SB23,C00035675,B851844,,,CCM,Texans for Jodey Arrington,,,,,,439 New Jersey Ave SE,,Washington,DC,20003,P2024,,2023-07-28,2500.00,,Contribution,011,C00588657,,H6TX19099,Arrington,Jodey,,,,H,TX,19,,,,,,,,
SB23,C00035675,B851840,,,CCM,Tony Cardenas for Congress,,,,,,PO Box 15096,,Washington,DC,20003,P2024,,2023-07-28,1000.00,,Contribution,011,C00498873,,H2CA28113,Cardenas,Tony,,,,H,CA,29,,,,,,,,
