form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00072025,B6ECF30BFB1184BA89F1,,,CCM,HALEY STEVENS FOR CONGRESS,,,,,,33717 WOODWARD AVE,#539,BIRMINGHAM,MI,48009,G2024,,2024-10-21,3000.00,,CONTRIBUTION TO COMMITTEE,,C00638650,HALEY STEVENS FOR CONGRESS,H8MI11254,STEVENS,HALEY,,REP.,,H,MI,11,,,,,,,,,
SB23,C00072025,B9CB1651A3F2144D7828,,,CCM,ANDRE CARSON FOR CONGRESS,,,,,,P.O. BOX 1863,,INDIANAPOLIS,IN,46206,G2024,,2024-10-18,1000.00,,CONTRIBUTION TO COMMITTEE,,C00442921,ANDRE CARSON FOR CONGRESS,H8IN07184,CARSON,ANDRE,,REP.,,H,IN,07,,,,,,,,,
SB23,C00072025,B0AED7D663D3348EFB36,,,CCM,FRIENDS OF MAZIE HIRONO,,,,,,PO BOX 677,"228 SECOND STREET, SE",HONOLULU,HI,96809,G2024,,2024-10-30,5000.00,,CONTRIBUTION TO COMMITTEE,,C00420760,FRIENDS OF MAZIE HIRONO,S2HI00106,HIRONO,MAZIE,K.,SEN.,,S,HI,,,,,,,,,,
SB23,C00072025,B00EE1DCF9ED6440CBF1,,,CCM,GLENN F. IVEY FOR CONGRESS,,,,,,PO BOX 85,,BLADENSBURG,MD,20710,G2024,,2024-10-18,2000.00,,CONTRIBUTION TO COMMITTEE,,C00792283,GLENN F. IVEY FOR CONGRESS,H2MD04315,IVEY,GLENN,,REP.,,H,MD,04,,,,,,,,,
SB23,C00072025,B393AEC6FAB9C4D4C892,,,CCM,BRIAN FITZPATRICK FOR ALL OF US,,,,,,PO BOX 939,,LANGHORNE,PA,19047,G2024,,2024-10-18,2500.00,,CONTRIBUTION TO COMMITTEE,,C00607416,BRIAN FITZPATRICK FOR ALL OF US,H6PA08277,FITZPATRICK,BRIAN,,REP.,,H,PA,01,,,,,,,,,
SB23,C00072025,BB43D597E0E244C63934,,,CCM,CHRIS DELUZIO FOR CONGRESS,,,,,,PO BOX 16210,,PITTSBURGH,PA,15242,G2024,,2024-11-04,-2500.00,,VOID OF 10/10/2024 DISBURSEMENT,,C00787648,CHRIS DELUZIO FOR CONGRESS,H2PA17103,DELUZIO,CHRIS,,REP.,,H,PA,17,,,,,,,,,
SB23,C00072025,B860929280027477797F,,,CCM,MANNION FOR NEW YORK,,,,,,PO BOX 11131,,SYRACUSE,NY,132181131,G2024,,2024-10-30,5000.00,,CONTRIBUTION TO COMMITTEE,,C00845461,MANNION FOR NEW YORK,H4NY22085,MANNION,JOHN,W,,,H,NY,22,,,,,,,,,
SB23,C00072025,BC2A011D3DD3B4D8D974,,,CCM,COLIN ALLRED FOR SENATE,,,,,,PO BOX 601631,,DALLAS,TX,75360,G2024,,2024-10-18,5000.00,,CONTRIBUTION TO COMMITTEE,,C00839597,COLIN ALLRED FOR SENATE,S4TX00722,ALLRED,COLIN,,,,S,TX,,,,,,,,,,
SB23,C00072025,B322CAE3AF8CC43C9804,,,CCM,TITUS FOR CONGRESS,,,,,,PO BOX 72454,,LAS VEGAS,NV,89170,G2024,,2024-11-01,1000.00,,CONTRIBUTION TO COMMITTEE,,C00499467,TITUS FOR CONGRESS,H8NV03036,TITUS,DINA,,REP.,,H,NV,01,,,,,,,,,
SB23,C00072025,B3E1C359AC4714014AB3,,,CCM,SANFORD BISHOP FOR CONGRESS,,,,,,P O BOX 909,,COLUMBUS,GA,31902,G2024,,2024-10-21,5000.00,,CONTRIBUTION TO COMMITTEE,,C00266940,SANFORD BISHOP FOR CONGRESS,H2GA02031,BISHOP,SANFORD,D.,REP.,JR.,H,GA,02,,,,,,,,,
SB23,C00072025,B0DB6C06353E44D81B98,,,CCM,HERTEL FOR MICHIGAN,,,,,,PO BOX 16037,,LANSING,MI,48901,G2024,,2024-10-21,2500.00,,CONTRIBUTION TO COMMITTEE,,C00844480,HERTEL FOR MICHIGAN,H4MI07210,HERTEL,CURTIS,,,JR,H,MI,07,,,,,,,,,
