form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00589507,501159005,,,ORG,AirBnB,,,,,,888 Brannan St,,San Francisco,CA,941034928,,,2024-02-28,479.89,0.00,Lodging,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00589507,501159006,,,ORG,Alaska Airlines,,,,,,19300 International Blvd,,Seatac,WA,981885304,,,2024-03-04,1006.19,0.00,Air Travel,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00589507,501159007,,,ORG,Alaska Airlines,,,,,,19300 International Blvd,,Seatac,WA,981885304,,,2024-03-25,886.20,0.00,Air Travel,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00589507,501159008,,,ORG,Amalgamated Bank,,,,,,275 7Th Ave,,New York,NY,100016708,,,2024-02-27,87.00,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00589507,501159009,,,ORG,Amalgamated Bank,,,,,,275 7Th Ave,,New York,NY,100016708,,,2024-02-29,1.25,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00589507,501159010,,,ORG,Amalgamated Bank,,,,,,275 7Th Ave,,New York,NY,100016708,,,2024-03-27,60.00,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00589507,501159011,,,ORG,Amalgamated Bank,,,,,,275 7Th Ave,,New York,NY,100016708,,,2024-03-29,4.00,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00589507,501159012,,,ORG,American Air,,,,,,1 Skyview Dr,,Fort Worth,TX,761551801,,,2024-03-13,431.09,0.00,Air Travel,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00589507,501159013,,,ORG,American Air,,,,,,1 Skyview Dr,,Fort Worth,TX,761551801,,,2024-03-13,64.12,0.00,Air Travel,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00589507,501159014,,,ORG,"Blue Wave Political Partners, LLC",,,,,,401 2Nd Ave S,Ste 303,Seattle,WA,981042862,,,2024-03-11,2500.00,0.00,Compliance Consulting,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00589507,501159015,,,ORG,Calendly,,,,,,88 N Avondale Rd,Ste 603,Avondale Estates,GA,300021323,,,2024-02-20,120.00,0.00,Software Rental,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00589507,501159016,,,ORG,Calendly,,,,,,88 N Avondale Rd,Ste 603,Avondale Estates,GA,300021323,,,2024-03-20,120.00,0.00,Software Rental,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00589507,501159017,,,ORG,"Chengyourlife Media, Inc.",,,,,,865 River Overlook Dr,,Lawrenceville,GA,300435381,,,2024-03-11,10000.00,0.00,Communications Consulting,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00589507,501159019,,,ORG,"Clarke & Sampson, Inc.",,,,,,228 S Washington St,Ste 200,Alexandria,VA,223145404,,,2024-03-05,9039.00,0.00,Liability Insurance,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00589507,501159021,,,ORG,Delta Airlines,,,,,,1030 Delta Blvd,,Atlanta,GA,303541989,,,2024-02-28,609.20,0.00,Air Travel,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00589507,501159022,,,ORG,Delta Airlines,,,,,,1030 Delta Blvd,,Atlanta,GA,303541989,,,2024-02-28,609.20,0.00,Air Travel,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00589507,501159023,,,ORG,Delta Airlines,,,,,,1030 Delta Blvd,,Atlanta,GA,303541989,,,2024-02-28,836.20,0.00,Air Travel,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00589507,501159024,,,ORG,Delta Airlines,,,,,,1030 Delta Blvd,,Atlanta,GA,303541989,,,2024-02-28,508.10,0.00,Air Travel,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00589507,501159025,,,ORG,Delta Airlines,,,,,,1030 Delta Blvd,,Atlanta,GA,303541989,,,2024-02-29,382.20,0.00,Air Travel,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00589507,501159026,,,ORG,Delta Airlines,,,,,,1030 Delta Blvd,,Atlanta,GA,303541989,,,2024-03-13,482.60,0.00,Air Travel,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00589507,501159029,,,ORG,Expensify,,,,,,401 SW 5Th Ave,,Portland,OR,972042205,,,2024-03-01,133.56,0.00,Software Rental,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
