form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00402800,SB21B.231444,,,ORG,ACTBLUE Technical Services,,,,,,14 Arrow St.,,Cambridge,MA,02138,,,2024-04-07,91.73,,Service fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00402800,SB21B.231445,,,ORG,ACTBLUE Technical Services,,,,,,14 Arrow St.,,Cambridge,MA,02138,,,2024-04-14,104.72,,Service fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00402800,SB21B.231446,,,ORG,ACTBLUE Technical Services,,,,,,14 Arrow St.,,Cambridge,MA,02138,,,2024-04-21,103.14,,Service fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00402800,SB21B.231447,,,ORG,ACTBLUE Technical Services,,,,,,14 Arrow St.,,Cambridge,MA,02138,,,2024-04-28,178.08,,Service fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00402800,SB21B.231448,,,ORG,ACTBLUE Technical Services,,,,,,14 Arrow St.,,Cambridge,MA,02138,,,2024-04-30,68.88,,Service fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00402800,SB21B.231459,,,ORG,Adobe Systems,,,,,,345 Park Ave.,,San Jose,CA,95110,,,2024-04-01,58.29,,Software,,,,,,,,,,,,,,,,,,,,
SB21B,C00402800,SB21B.231460,,,ORG,Adobe Systems,,,,,,345 Park Ave.,,San Jose,CA,95110,,,2024-04-29,58.29,,Software,,,,,,,,,,,,,,,,,,,,
SB21B,C00402800,SB21B.231461,,,ORG,Authorize.net,,,,,,808 East Utah Valley Dr.,,American Fork,UT,84003,,,2024-04-02,56.55,,Gateway,,,,,,,,,,,,,,,,,,,,
SB21B,C00402800,SB21B.231462,,,ORG,Bank of America,,,,,,100 N. Tryon St.,,Charlotte,NC,28255,,,2024-04-01,10.00,,Bank fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00402800,SB21B.231463,,,ORG,Bank of America,,,,,,100 N. Tryon St.,,Charlotte,NC,28255,,,2024-04-02,60.22,,Merchant account fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00402800,SB21B.231464,,,ORG,Bank of America,,,,,,100 N. Tryon St.,,Charlotte,NC,28255,,,2024-04-02,10.00,,Bank fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00402800,SB21B.231465,,,ORG,Bank of America,,,,,,100 N. Tryon St.,,Charlotte,NC,28255,,,2024-04-02,10.00,,Bank fee,,,,,,,,,,,,,,,,,,,,
