form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00640300,XEALC1273,,,ORG,America Votes,,,,,,"1155 Connecticut Ave NW, Ste 600",,Washington,DC,20036,P2024,,2024-03-03,239.34,2024-03-03,1415.56,Voter File,24E,C00791756,S,,Salas,Rudy,,,,H,22,CA,Owens,Stacy,,,,2024-10-14,
SE,C00640300,XEALC1274,,,ORG,America Votes,,,,,,"1155 Connecticut Ave NW, Ste 600",,Washington,DC,20036,P2024,,2024-03-03,468.44,2024-03-03,1415.56,Voter File,24E,C00791756,S,,Salas,Rudy,,,,H,22,CA,Owens,Stacy,,,,2024-10-14,
SE,C00640300,XEALC1234,,,ORG,America Votes,,,,,,"1155 Connecticut Ave NW, Ste 600",,Washington,DC,20036,P2024,,2024-03-06,263.46,2024-03-06,3305.99,Voter File,24E,C00264697,S,,Brown,Sherrod,,,,S,,OH,Owens,Stacy,,,,2024-10-14,
SE,C00640300,XEALC1235,,,ORG,America Votes,,,,,,"1155 Connecticut Ave NW, Ste 600",,Washington,DC,20036,P2024,,2024-03-06,704.57,2024-03-06,704.57,Voter File,24E,C00773820,S,,Engel,Kirsten,,,,H,06,AZ,Owens,Stacy,,,,2024-10-14,
SE,C00640300,XEALC1236,,,ORG,America Votes,,,,,,"1155 Connecticut Ave NW, Ste 600",,Washington,DC,20036,P2024,,2024-03-06,2557.25,2024-03-06,5656.89,Voter File,24E,C00558627,S,,Gallego,Ruben,,,,S,,AZ,Owens,Stacy,,,,2024-10-14,
SE,C00640300,XEALC1237,,,ORG,America Votes,,,,,,"1155 Connecticut Ave NW, Ste 600",,Washington,DC,20036,P2024,,2024-03-06,587.85,2024-03-06,587.85,Voter File,24A,C00540617,O,,Schweikert,David,,,,H,01,AZ,Owens,Stacy,,,,2024-10-14,
SE,C00640300,XEALC1254,,,ORG,America Votes,,,,,,"1155 Connecticut Ave NW, Ste 600",,Washington,DC,20036,G2024,,2024-03-20,587.66,2024-03-20,1702.24,Voter File,24E,,S,,Min,Dave,,,,H,47,CA,Owens,Stacy,,,,2024-10-14,
SE,C00640300,XEALC1255,,,ORG,America Votes,,,,,,"1155 Connecticut Ave NW, Ste 600",,Washington,DC,20036,G2024,,2024-03-20,604.94,2024-03-20,1074.88,Voter File,24E,,S,,Rollins,Will,,,,H,41,CA,Owens,Stacy,,,,2024-10-14,
SE,C00640300,XEALC1257,,,ORG,America Votes,,,,,,"1155 Connecticut Ave NW, Ste 600",,Washington,DC,20036,G2024,,2024-03-20,715.50,2024-03-20,715.50,Voter File,24E,C00834028,S,,Whitesides,George,,,,H,27,CA,Owens,Stacy,,,,2024-10-14,
SE,C00640300,XEALC1258,,,ORG,America Votes,,,,,,"1155 Connecticut Ave NW, Ste 600",,Washington,DC,20036,G2024,,2024-03-20,703.56,2024-03-20,772.10,Voter File,24E,C00791756,S,,Salas,Rudy,,,,H,22,CA,Owens,Stacy,,,,2024-10-14,
SE,C00640300,XEALC1259,,,ORG,America Votes,,,,,,"1155 Connecticut Ave NW, Ste 600",,Washington,DC,20036,G2024,,2024-03-20,674.75,2024-03-20,674.75,Voter File,24E,C00801431,S,,Gray,Adam,,,,H,13,CA,Owens,Stacy,,,,2024-10-14,
SE,C00640300,XEALC1260,,,ORG,America Votes,,,,,,"1155 Connecticut Ave NW, Ste 600",,Washington,DC,20036,G2024,,2024-03-20,717.71,2024-03-20,717.71,Voter File,24E,C00650408,S,,Morse,Jessica,,,,H,03,CA,Owens,Stacy,,,,2024-10-14,
