form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00658476,500170997,,,IND,,Hallahan,Jeremy,,,,400 E Randolph St,# US,Chicago,IL,606017329,G2023,,2023-03-01,8000.00,0.00,Fundraising Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00658476,500170996,,,IND,,Hynes,Brandon,,,,215 C St SE,Apt 111,Washington,DC,200031926,G2023,,2023-03-01,4000.00,0.00,Fundraising Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00658476,500171003,,,ORG,"Mark Spengler, LLC",,,,,,324 U St NW,,Washington,DC,200011722,G2023,,2023-03-01,10000.00,0.00,Fundraising Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00658476,500171004,,,ORG,Pardo Consulting Group,,,,,,501 NE 109Th St,,Miami,FL,331617146,G2023,,2023-03-01,10000.00,0.00,Fundraising Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00658476,500171002,,,ORG,Sunny Days Strategies LLC,,,,,,3000 K St NW,Ste 320,Washington,DC,200075169,G2023,,2023-03-01,5000.00,0.00,Fundraising Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00658476,500171075,,,PTY,DNC Travel Escrow,,,,,,430 S Capitol St SE,,Washington,DC,200034024,G2023,,2023-03-02,30445.00,0.00,Travel,,C00773911,,,,,,,,,,,,,,,,,,
SB21B,C00658476,500171072,,,ORG,Paragon Solutions,,,,,,2141 E Broadway Rd,Ste 202,Tempe,AZ,852821895,G2023,,2023-03-02,16986.57,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00658476,500168212,,,PAC,"Democracy Engine, Inc, PAC",,,,,,237 Florida Ave NW,,Washington,DC,200011801,G2023,,2023-03-06,500.00,0.00,Service Fee,,C00468314,,,,,,,,,,,,,,,,,,
SB21B,C00658476,500171077,,,PTY,DNC Travel Escrow,,,,,,430 S Capitol St SE,,Washington,DC,200034024,G2023,,2023-03-06,16972.00,0.00,Travel,,C00773911,,,,,,,,,,,,,,,,,,
SB21B,C00658476,500168715,,,PAC,"Democracy Engine, Inc, PAC",,,,,,237 Florida Ave NW,,Washington,DC,200011801,G2023,,2023-03-08,2000.00,0.00,Service Fee,,C00468314,,,,,,,,,,,,,,,,,,
SB21B,C00658476,500171005,,,ORG,Paypool LLC,,,,,,75 Remittance Dr,Dept 6168,Chicago,IL,606756168,G2023,,2023-03-10,81.00,0.00,Software,,,,,,,,,,,,,,,,,,,,
SB21B,C00658476,500171078,,,PTY,DNC Travel Escrow,,,,,,430 S Capitol St SE,,Washington,DC,200034024,G2023,,2023-03-13,51597.95,0.00,Travel,,C00773911,,,,,,,,,,,,,,,,,,
SB21B,C00658476,500171079,,,PTY,DNC Travel Escrow,,,,,,430 S Capitol St SE,,Washington,DC,200034024,G2023,,2023-03-13,3000.00,0.00,Travel,,C00773911,,,,,,,,,,,,,,,,,,
SB21B,C00658476,500171076,,,PTY,DNC Travel Escrow,,,,,,430 S Capitol St SE,,Washington,DC,200034024,G2023,,2023-03-15,25542.00,0.00,Travel,,C00773911,,,,,,,,,,,,,,,,,,
SB21B,C00658476,500171006,,,ORG,Blue Point Group LLC,,,,,,4514 Connecticut Ave NW,,Washington,DC,200084327,G2023,,2023-03-17,8000.00,0.00,Fundraising Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00658476,500171007,,,ORG,Blue Point Group LLC,,,,,,4514 Connecticut Ave NW,,Washington,DC,200084327,G2023,,2023-03-17,9000.00,0.00,Fundraising Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00658476,500171008,,,ORG,Blue Point Group LLC,,,,,,4514 Connecticut Ave NW,,Washington,DC,200084327,G2023,,2023-03-23,8000.00,0.00,Fundraising Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00658476,500171073,,,ORG,Castle Point Partners,,,,,,712 H St NE,Ste 599,Washington,DC,200023627,G2023,,2023-03-23,-1095.00,0.00,Media production,,,,,,,,,,,,,,,,,,,,Voided check; Reissued to Castle Point Productions Inc on 3/24/2023
SB21B,C00658476,500171071,,,ORG,Amalgamated Bank,,,,,,275 7Th Ave,,New York,NY,100016708,G2023,,2023-03-24,250.71,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00658476,500171009,,,ORG,Castle Point Productions Inc,,,,,,12400 Wilshire Blvd,Ste 1275,Los Angeles,CA,900251078,G2023,,2023-03-24,1095.00,0.00,Media Production,,,,,,,,,,,,,,,,,,,,
SB21B,C00658476,500171059,,,ORG,Chef Noah Catering,,,,,,4331 Nautilus Dr,,Miami Beach,FL,331402823,G2023,,2023-03-27,2640.00,0.00,"Catering, Food & Beverages",,,,,,,,,,,,,,,,,,,,
SB21B,C00658476,500171060,,,ORG,Sunny Days Strategies LLC,,,,,,3000 K St NW,Ste 320,Washington,DC,200075169,G2023,,2023-03-30,5000.00,0.00,Fundraising Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00658476,500171062,,,ORG,AB Images Inc,,,,,,8033 W Sunset Blvd,# 800,Los Angeles,CA,900462401,G2023,,2023-03-31,2578.56,0.00,Event Phototgraphy,,,,,,,,,,,,,,,,,,,,
SB21B,C00658476,500171070,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,,Cambridge,MA,022382110,G2023,,2023-03-31,0.99,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00658476,500171063,,,ORG,Akroz Professional LLC,,,,,,PO Box 482,,Bonita,CA,919080482,G2023,,2023-03-31,2800.00,0.00,Audio/Visual Equipment,,,,,,,,,,,,,,,,,,,,
SB21B,C00658476,500170279,,,ORG,American Express,,,,,,PO Box 1270,,Newark,NJ,071011270,G2023,,2023-03-31,141246.39,0.00,Credit Card Payment,,,,,,,,,,,,,,,,,,,,Details below if itemized
