form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00829713,SB29.5499,,,CCM,Campaign to Elect James M Hoops,,,,,,195 Old Creek Dr,,Napoleon,OH,43545,,,2023-05-03,500.00,,Non-federal contribution,011,,Campaign to Elect James M Hoops,,Hoops,James,,,,,,,,,,,,,,
SB29,C00829713,SB29.4873,,,CCM,Citizens for McColley,,,,,,15 Lemans Dr,,Napoleon,OH,43545,,,2023-03-22,5000.00,,Non-federal contribution,011,,Citizens for McColley,,McColley,Rob,,,,,,,,,,,,,,
SB29,C00829713,SB29.4547,,,CCM,Citizens for Niraj Antoni,,,,,,"8547 White Cedar Drive, Unit 321",,Miamisburg,OH,45342,,,2023-02-06,5000.00,,Non-federal contribution,011,,Citizens for Niraj Antoni,,Antoni,Niraj,,,,,,,,,,,,,,
SB29,C00829713,SB29.5816,,,CCM,Committee to Elect Gail Pavliga for State Representative,,,,,,77 South High Street Floor 11,,Columbus,OH,43215,,,2023-04-25,350.00,,Non-federal contribution,011,,Committee to Elect Gail Pavliga for State Representative,,Pavliga,Gail,,,,,,,,,,,,,,
SB29,C00829713,SB29.5185,,,CCM,Friends of Andrea White,,,,,,"77 South High Street, Floor 11",,Columbus,OH,43215,,,2023-04-18,500.00,,Non-federal contribution,011,,Friends of Andrea White,,White,Andrea,,,,,,,,,,,,,,
SB29,C00829713,SB29.5503,,,CCM,Friends of George Lang,,,,,,7727 Foxboro Dr,,West Chester,OH,45069,,,2023-05-02,750.00,,Non-federal contribution,011,,Friends of George Lang,,Lang,George,,,,,,,,,,,,,,
SB29,C00829713,SB29.5822,,,CCM,Friends of Jay Edwards,,,,,,3950 Union Ridge Rd,,Albany,OH,45710,,,2023-06-15,5000.00,,Non-federal contribution,011,,Friends of Jay Edwards,,Edwards,Jay,,,,,,,,,,,,,,
SB29,C00829713,SB29.4548,,,CCM,Friends of Jerry Cirino,,,,,,8651 Kirkland-Chardon Road,,Kirkland,OH,44094,,,2023-02-28,1000.00,,Non-federal contribution,011,,Friends of Jerry Cirino,,Cirino,Jerry,,,,,,,,,,,,,,
SB29,C00829713,SB29.5815,,,CCM,Friends of Sara Carruthers,,,,,,110 E Gambier St,,Mount Vernon,OH,43050,,,2023-04-25,1000.00,,Non-federal contribution,011,,Friends of Sara Carruthers,,Carruthers,Sara,,,,,,,,,,,,,,
SB29,C00829713,SB29.5186,,,CCM,Friends of Susan Manchester,,,,,,"77 South High Street, Floor 13",,Columbus,OH,43216,,,2023-04-18,1000.00,,Non-federal contribution,011,,Friends of Susan Manchester,,Manchester,Susan,,,,,,,,,,,,,,
SB29,C00829713,SB29.5821,,,CCM,Friends of Susan Manchester,,,,,,"77 South High Street, Floor 13",,Columbus,OH,43216,,,2023-06-15,3000.00,,Non-federal contribution,011,,Friends of Susan Manchester,,Manchester,Susan,,,,,,,,,,,,,,
SB29,C00829713,SB29.5496,,,CCM,Hackett for Ohio,,,,,,"1 Capital Square, 1st Floor 132",,Columbus,OH,43216,,,2023-05-02,750.00,,Non-federal contribution,011,,Hackett for Ohio,,Hackett,Bob,,,,,,,,,,,,,,
SB29,C00829713,SB29.5824,,,COM,Kansas for a Democratic House,,,,,,P.O. Box 2083,,Topeka,KS,66601,,,2023-06-27,2000.00,,Non-federal contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00829713,SB29.4874,,,CCM,LaRe for Ohio,,,,,,4679 Winterset Dr,,Columbus,OH,43220,,,2023-03-22,1000.00,,Non-federal contribution,011,,LaRe for Ohio,,LaRe,Jeff,,,,,,,,,,,,,,
SB29,C00829713,SB29.4872,,,CCM,Matt Huffman for Ohio,,,,,,4679 Winterset Dr,,Columbus,OH,43220,,,2023-03-22,5000.00,,Non-federal contribution,011,,Matt Huffman for Ohio,,Huffman,Matt,,,,,,,,,,,,,,
