form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00012476,SB23.23641,,,CCM,ADAM HOLLIER FOR CONGRESS,,,,,,PO BOX 2624,,DETROIT,MI,48202,P2024,,2024-04-04,5000.00,,Contribution,011,C00801761,ADAM HOLLIER FOR CONGRESS,H4MI13234,Hollier,Adam,,,,H,MI,13,,,,,,,,
SB23,C00012476,SB23.23656,,,CCM,ANTHONY DANIELS FOR ALABAMA,,,,,,PO BOX 6220,,MONTGOMERY,AL,36106,S2024,Special-Primary,2024-04-25,-5000.00,,Voided Check,011,C00856203,ANTHONY DANIELS FOR ALABAMA,H4AL02162,DANIELS,ANTHONY,,,,H,AL,02,,,,,,,,
SB23,C00012476,SB23.23654,,,CCM,BRIAN FITZPATRICK FOR ALL OF US,,,,,,PO BOX 939,,LANGHORNE,PA,19047,G2024,,2024-04-25,5000.00,,Contribution,011,C00607416,BRIAN FITZPATRICK FOR ALL OF US,H6PA08277,FITZPATRICK,BRIAN,,,,H,PA,01,,,,,,,,
SB23,C00012476,SB23.23645,,,CCM,CISNEROS FOR CONGRESS,,,,,,P.O. BOX 2502,,COVINA,CA,91722,G2024,,2024-04-10,5000.00,,Contribution,011,C00850420,CISNEROS FOR CONGRESS,H8CA39174,CISNEROS,GILBERT,,,,H,CA,31,,,,,,,,
SB23,C00012476,SB23.23651,,,CCM,JOE KERR FOR CONGRESS,,,,,,29 PALMA VALLEY,,COTO DE CAZA,CA,92679,G2024,,2024-04-10,5000.00,,Contributions,011,C00840041,JOE KERR FOR CONGRESS,H4CA40098,KERR,JOSEPH,,,,H,CA,40,,,,,,,,
SB23,C00012476,SB23.23638,,,CCM,JOHNNY O FOR CONGRESS,,,,,,711 W 40TH STE STE 330,,BALTIMORE,MD,21211,P2024,,2024-04-01,5000.00,,Contribution,011,C00867747,JOHNNY O FOR CONGRESS,H4MD02232,OLSZEWSKI,JOHN ANTHONY JR.,,,,H,MD,02,,,,,,,,
SB23,C00012476,SB23.23648,,,CCM,LAURA FRIEDMAN FOR CONGRESS,,,,,,PO BOX 27296,,LOS ANGELES,CA,90027,G2024,,2024-04-10,5000.00,,Contribution,011,C00831321,LAURA FRIEDMAN FOR CONGRESS,H4CA30149,FRIEDMAN,LAURA,,,,H,CA,30,,,,,,,,
SB23,C00012476,SB23.23646,,,CCM,LUZ RIVAS FOR CONGRESS,,,,,,PO BOX 341533,,ARLETA,CA,91334,G2024,,2024-04-10,5000.00,,Contribution,011,C00857417,LUZ RIVAS FOR CONGRESS,H4CA29141,RIVAS,LUZ,,,,H,CA,29,,,,,,,,
SB23,C00012476,SB23.23635,,,CCM,MISSY FOR CONGRESS,,,,,,PO BOX 55418,,VIRGINIA BEACH,VA,23471,P2024,,2024-04-01,5000.00,,Contribution,011,C00849836,MISSY FOR CONGRESS,H4VA02060,COTTER SMASAL,MISSY,,,,H,VA,02,,,,,,,,
SB23,C00012476,SB23.23652,,,CCM,SCANLON FOR CONGRESS,,,,,,PO BOX 263,,SWARTHMORE,PA,19081,P2024,,2024-04-12,5000.00,,Contribtions,011,C00669358,SCANLON FOR CONGRESS,H8PA07200,SCANLON,MARY GAY,,,,H,PA,05,,,,,,,,
SB23,C00012476,SB23.23647,,,CCM,TED LIEU FOR CONGRESS,,,,,,777 S Figueroa Street # 4050,,Los Angeles,CA,90017,G2024,,2024-04-10,5000.00,,Contribution,011,C00556506,TED LIEU FOR CONGRESS,H4CA33119,LIEU,TED,,,,H,CA,33,,,,,,,,
SB23,C00012476,SB23.23644,,,CCM,VAL HOYLE FOR CONGRESS,,,,,,PO BOX 657,,SPRINGFIELD,OR,97477,P2024,,2024-04-10,5000.00,,Contribution,011,C00796144,VAL HOYLE FOR CONGRESS,H2OR04095,HOYLE,VALERIE,,,,H,OR,04,,,,,,,,
SB23,C00012476,SB23.23653,,,CCM,WHITEHOUSE FOR SENATE,,,,,,P.O. BOX 40280,,PROVIDENCE,RI,02940,P2024,,2024-04-17,5000.00,,Contributions,011,C00410803,WHITEHOUSE FOR SENATE,S6RI00221,WHITEHOUSE,SHELDON II,,,,S,RI,00,,,,,,,,
