form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB22,C00880708,500124810,,,PTY,New York State Democratic Committee,,,,,,64 Beaver St,# 210,New York,NY,100042508,,,2024-10-23,75000.00,0.00,Transfer,,C00143230,,,,,,,,,,,,,,,,,,
SB22,C00880708,500120930,,,CCM,John Avlon for Congress,,,,,,PO Box 1200,,Sag Harbor,NY,119630039,,,2024-10-21,20400.00,0.00,Transfer,,C00870568,,,AVLON,JOHN,,,,H,NY,01,,,,,,,,
SB22,C00880708,500131840,,,CCM,John Avlon for Congress,,,,,,PO Box 1200,,Sag Harbor,NY,119630039,,,2024-11-21,2149.17,0.00,Transfer,,C00870568,,,AVLON,JOHN,,,,H,NY,01,,,,,,,,
SB22,C00880708,500117350,,,PTY,New York State Democratic Committee,,,,,,64 Beaver St,# 210,New York,NY,100042508,,,2024-10-18,15000.00,0.00,Transfer,,C00143230,,,,,,,,,,,,,,,,,,
SB22,C00880708,500127960,,,PTY,New York State Democratic Committee,,,,,,64 Beaver St,# 210,New York,NY,100042508,,,2024-10-29,10000.00,0.00,Transfer,,C00143230,,,,,,,,,,,,,,,,,,
SB22,C00880708,500129570,,,PTY,New York State Democratic Committee,,,,,,64 Beaver St,# 210,New York,NY,100042508,,,2024-11-04,20000.00,0.00,Transfer,,C00143230,,,,,,,,,,,,,,,,,,
SB22,C00880708,500131841,,,PTY,New York State Democratic Committee,,,,,,64 Beaver St,# 210,New York,NY,100042508,,,2024-10-25,35000.00,0.00,Transfer,,C00143230,,,,,,,,,,,,,,,,,,
SB22,C00880708,500127961,,,CCM,John Avlon for Congress,,,,,,PO Box 1200,,Sag Harbor,NY,119630039,,,2024-10-29,3300.00,0.00,Transfer,,C00870568,,,AVLON,JOHN,,,,H,NY,01,,,,,,,,
SB22,C00880708,500129571,,,CCM,John Avlon for Congress,,,,,,PO Box 1200,,Sag Harbor,NY,119630039,,,2024-10-30,13720.00,0.00,Transfer,,C00870568,,,AVLON,JOHN,,,,H,NY,01,,,,,,,,
SB22,C00880708,500129572,,,CCM,John Avlon for Congress,,,,,,PO Box 1200,,Sag Harbor,NY,119630039,,,2024-11-01,13370.00,0.00,Transfer,,C00870568,,,AVLON,JOHN,,,,H,NY,01,,,,,,,,
SB22,C00880708,500131843,,,CCM,John Avlon for Congress,,,,,,PO Box 1200,,Sag Harbor,NY,119630039,,,2024-10-25,14000.00,0.00,Transfer,,C00870568,,,AVLON,JOHN,,,,H,NY,01,,,,,,,,
SB22,C00880708,500129573,,,CCM,John Avlon for Congress,,,,,,PO Box 1200,,Sag Harbor,NY,119630039,,,2024-11-04,10705.00,0.00,Transfer,,C00870568,,,AVLON,JOHN,,,,H,NY,01,,,,,,,,
SB22,C00880708,500127515,,,PTY,New York State Democratic Committee,,,,,,64 Beaver St,# 210,New York,NY,100042508,,,2024-10-28,21000.00,0.00,Transfer,,C00143230,,,,,,,,,,,,,,,,,,
SB22,C00880708,500124816,,,CCM,John Avlon for Congress,,,,,,PO Box 1200,,Sag Harbor,NY,119630039,,,2024-10-23,16000.00,0.00,Transfer,,C00870568,,,AVLON,JOHN,,,,H,NY,01,,,,,,,,
SB22,C00880708,500128788,,,PTY,New York State Democratic Committee,,,,,,64 Beaver St,# 210,New York,NY,100042508,,,2024-10-30,29150.00,0.00,Transfer,,C00143230,,,,,,,,,,,,,,,,,,
SB22,C00880708,500127519,,,CCM,John Avlon for Congress,,,,,,PO Box 1200,,Sag Harbor,NY,119630039,,,2024-10-28,6475.00,0.00,Transfer,,C00870568,,,AVLON,JOHN,,,,H,NY,01,,,,,,,,
SB22,C00880708,500129569,,,PTY,New York State Democratic Committee,,,,,,64 Beaver St,# 210,New York,NY,100042508,,,2024-11-01,35000.00,0.00,Transfer,,C00143230,,,,,,,,,,,,,,,,,,
