form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00806893,500070703,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-03-03,323.12,0.00,Merchant Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00806893,500070940,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-03-05,624.55,0.00,Merchant Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00806893,500070968,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-03-07,580.64,0.00,Merchant Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00806893,500070969,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-03-10,650.54,0.00,Merchant Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00806893,500071002,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-03-11,343.63,0.00,Merchant Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00806893,500071064,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-03-12,409.39,0.00,Merchant Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00806893,500071063,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-03-13,510.95,0.00,Merchant Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00806893,500072137,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-03-14,400.17,0.00,Merchant Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00806893,500072138,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-03-17,426.74,0.00,Merchant Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00806893,500072139,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-03-21,214.18,0.00,Merchant Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00806893,500071349,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-03-24,269.34,0.00,Merchant Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00806893,500071466,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-03-26,414.79,0.00,Merchant Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00806893,500071481,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-03-28,357.12,0.00,Merchant Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00806893,500071529,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-03-31,493.72,0.00,Merchant Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00806893,500072133,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2024-03-27,376.50,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
