form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00010470,B848431,,,PAC,Bridge PAC,,,,,,499 South Capitol St SW Suite 422,,Washington,DC,20003,O2023,Not Applicable,2023-06-07,5000.00,,Contribution,011,C00399196,,,,,,,,,, ,,,,,,,,
SB23,C00010470,B848430,,,CCM,Cloud for Congress,,,,,,PO Box 7027,,Victoria,TX,77903,P2024,,2023-06-07,1000.00,,Contribution,011,C00655332,,H8TX27049,Cloud,Michael,,,,H,TX,27,,,,,,,,
SB23,C00010470,B848429,,,PAC,Hispanic Leadership Trust,,,,,,1005 Congress Ave Ste 400,,Austin,TX,78701,O2023,Not Applicable,2023-06-07,5000.00,,Contribution,011,C00809970,,,,,,,,,, ,,,,,,,,
SB23,C00010470,B849031,,,CCM,Finstad for Congress,,,,,,P O Box 923,,New Ulm,MN,56073,P2024,,2023-06-13,1000.00,,Contribution,011,C00807743,,H2MN01223,Finstad,Brad,,,,H,MN,01,,,,,,,,
SB23,C00010470,B849033,,,PAC,Heartland Values PAC,,,,,,PO Box 505,,Sioux Falls,SD,57101,O2023,Not Applicable,2023-06-13,1000.00,,Contribution,011,C00409003,,,,,,,,,, ,,,,,,,,
SB23,C00010470,B849034,,,CCM,Kevin Kiley for Congress,,,,,,9458 Treelake Road,,Granite Bay,CA,95746,P2024,,2023-06-13,2000.00,,Contribution,011,C00801985,,H2CA03157,Kiley,Kevin,,,,H,CA,03,,,,,,,,
SB23,C00010470,B849032,,,CCM,Quigley for Congress,,,,,,3223 N. Sheffield Suite B,,Chicago,IL,60657,P2024,,2023-06-13,1000.00,,Contribution,011,C00457556,,H0IL05096,Quigley,Mike,,,,H,IL,05,,,,,,,,
SB23,C00010470,B849221,,,PAC,Dakota PAC,,,,,,PO Box 3206,,Bismarck,ND,58502,O2023,Not Applicable,2023-06-20,5000.00,,Contribution,011,C00493072,,,,,,,,,, ,,,,,,,,
SB23,C00010470,B849223,,,CCM,Davidson for Congress,,,,,,PO Box 518,,Troy,OH,45373,P2024,,2023-06-20,1000.00,,Contribution,011,C00600718,,H6OH08315,Davidson,Warren,,,,H,OH,08,,,,,,,,
SB23,C00010470,B849225,,,CCM,Guy for Congress,,,,,,PO Box 23177,,Pittsburgh,PA,15222,P2024,,2023-06-20,1000.00,,Contribution,011,C00657833,,H8PA18199,Reschenthaler,Guy,,,,H,PA,14,,,,,,,,
