form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00495028,VN7GDAJE570,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,,,2023-03-31,929.61,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00495028,VN7GDAJF5F0,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,,,2023-04-23,643.60,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00495028,VN7GDAJH3G0,,,ORG,American Express,,,,,,PO Box 1270,,Newark,NJ,071011270,,,2023-04-12,438.86,0.00,"Credit Card Payment, See Below",,,,,,,,,,,,,,,,,,,,
SB21B,C00495028,VN7GDAJH3K3,VN7GDAJH3G0,SB21B,ORG,Goldbelly NY,,,,,,27 Union Sq W,,New York,NY,100033305,,,2023-04-12,299.80,0.00,Meals,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00495028,VN7GDAJBMS0,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,,,2023-01-29,1028.48,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00495028,VN7GDAJF2Z0,,,ORG,"Rising Tide Interactive, LLC",,,,,,1250 H St NW,Ste 200,Washington,DC,200055932,,,2023-02-08,24480.00,0.00,Fundraising Consulting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00495028,VN7GDAJG101,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,,,2023-05-31,583.00,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00495028,VN7GDAJH821,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2023-06-26,115.00,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00495028,VN7GDAJDWC1,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,,,2023-03-26,991.98,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00495028,VN7GDAJH3M1,,,ORG,Sapphire Strategies,,,,,,3225 McKinley St NW,,Washington,DC,200151634,,,2023-05-05,29826.61,0.00,Fundraising Consulting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00495028,VN7GDAJC3Z1,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,,,2023-02-05,437.32,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00495028,VN7GDAJGN12,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,,,2023-06-29,1260.16,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00495028,VN7GDAJCG62,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,,,2023-02-19,922.96,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00495028,VN7GDAJH3B2,,,ORG,Sapphire Strategies,,,,,,3225 McKinley St NW,,Washington,DC,200151634,,,2023-03-22,26620.00,0.00,List Acquisition,,,,,,,,,,,,,,,,,,,,
SB21B,C00495028,VN7GDAJGHB2,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,,,2023-06-18,1571.31,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00495028,VN7GDAJH3F2,,,ORG,Sapphire Strategies,,,,,,3225 McKinley St NW,,Washington,DC,200151634,,,2023-04-10,20000.00,0.00,List Acquisition,,,,,,,,,,,,,,,,,,,,
SB21B,C00495028,VN7GDAJC1Q2,,,ORG,"Rising Tide Interactive, LLC",,,,,,1250 H St NW,Ste 200,Washington,DC,200055932,,,2023-01-09,5503.33,0.00,Fundraising Consulting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00495028,VN7GDAJH813,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2023-05-26,115.00,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00495028,VN7GDAJA113,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,,,2023-01-08,772.20,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00495028,VN7GDAJFH33,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,,,2023-05-07,1049.41,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00495028,VN7GDAJE5F3,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,,,2023-04-02,123.44,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00495028,VN7GDAJH3R3,,,ORG,Sapphire Strategies,,,,,,3225 McKinley St NW,,Washington,DC,200151634,,,2023-06-27,76200.00,0.00,List Acquisition,,,,,,,,,,,,,,,,,,,,
SB21B,C00495028,VN7GDAJG204,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,,,2023-06-04,589.16,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00495028,VN7GDAJF324,,,ORG,"Rising Tide Interactive, LLC",,,,,,1250 H St NW,Ste 200,Washington,DC,200055932,,,2023-03-09,15000.00,0.00,Fundraising Consulting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00495028,VN7GDAJH3A4,,,ORG,Sapphire Strategies,,,,,,3225 McKinley St NW,,Washington,DC,200151634,,,2023-03-22,23500.00,0.00,List Acquisition,,,,,,,,,,,,,,,,,,,,
SB21B,C00495028,VN7GDAJH3E4,,,ORG,Sapphire Strategies,,,,,,3225 McKinley St NW,,Washington,DC,200151634,,,2023-04-07,28819.17,0.00,Fundraising Consulting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00495028,VN7GDAJD0M4,,,ORG,"Rising Tide Interactive, LLC",,,,,,1250 H St NW,Ste 200,Washington,DC,200055932,,,2023-01-10,25649.00,0.00,Fundraising Consulting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00495028,VN7GDAJH805,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2023-04-26,195.95,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00495028,VN7GDAJFS05,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,,,2023-05-28,1285.37,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00495028,VN7GDAJAD35,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,,,2023-01-22,793.12,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00495028,VN7GDAJH855,,,ORG,American Express,,,,,,PO Box 1270,,Newark,NJ,071011270,,,2023-06-14,79.95,0.00,"Credit Card Payment, See Below",,,,,,,,,,,,,,,,,,,,
SB21B,C00495028,VN7GDAJH863,VN7GDAJH855,SB21B,ORG,Goldbelly NY,,,,,,27 Union Sq W,,New York,NY,100033305,,,2023-06-14,79.95,0.00,Gifts for Donors,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00495028,VN7GDAJA155,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,,,2023-01-15,763.80,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00495028,VN7GDAJDM75,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,,,2023-03-19,758.22,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00495028,VN7GDAJCDB5,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,,,2023-02-12,688.76,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00495028,VN7GDAJEWD5,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,,,2023-04-16,851.53,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00495028,VN7GDAJD3J5,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,,,2023-03-05,390.94,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00495028,VN7GDAJH3Q5,,,ORG,Sapphire Strategies,,,,,,3225 McKinley St NW,,Washington,DC,200151634,,,2023-06-09,31164.66,0.00,Email & Text Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00495028,VN7GDAJCRZ5,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,,,2023-02-28,279.94,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00495028,VN7GDAJF316,,,ORG,"Rising Tide Interactive, LLC",,,,,,1250 H St NW,Ste 200,Washington,DC,200055932,,,2023-03-09,27300.00,0.00,Fundraising Consulting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00495028,VN7GDAJH3D6,,,ORG,Sapphire Strategies,,,,,,3225 McKinley St NW,,Washington,DC,200151634,,,2023-03-31,10000.00,0.00,List Acquisition,,,,,,,,,,,,,,,,,,,,
SB21B,C00495028,VN7GDAJFNE6,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,,,2023-05-21,1269.24,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00495028,VN7GDAJD0K6,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2023-01-26,115.00,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00495028,VN7GDAJA0P6,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,,,2023-01-01,61.41,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00495028,VN7GDAJGJA7,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,,,2023-06-25,1435.23,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00495028,VN7GDAJH3P7,,,ORG,Sapphire Strategies,,,,,,3225 McKinley St NW,,Washington,DC,200151634,,,2023-06-02,10000.00,0.00,List Acquisition,,,,,,,,,,,,,,,,,,,,
SB21B,C00495028,VN7GDAJDHV7,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,,,2023-03-12,550.74,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
