form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00629311,500061752,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-18,197.50,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00629311,500061743,,,ORG,"AFJ Strategies, LLC",,,,,,PO Box 395,,Durham,NH,038240395,,,2024-08-15,3000.00,0.00,Strategic Consulting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00629311,500061958,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,Ste 1450,Washington,DC,200061281,,,2024-08-29,14.00,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00629311,500061959,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,Ste 1450,Washington,DC,200061281,,,2024-08-29,30.75,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00629311,500061598,,,ORG,Capitol Compliance Associates,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,,,2024-08-08,2006.32,0.00,Compliance Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00629311,500061744,,,IND,,Christie,David,,,,PO Box 298,,Concord,NH,033020298,,,2024-08-15,1000.00,0.00,Strategic Consulting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00629311,500061561,,,ORG,Elias Law Group,,,,,,250 Massachusetts Ave NW,Ste 400,Washington,DC,200015825,,,2024-08-07,163.80,0.00,Legal Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00629311,500061562,,,ORG,"Fulkerson, Kennedy & Company",,,,,,660 Pennsylvania Ave SE,Ste 201,Washington,DC,200034365,,,2024-08-07,9000.00,0.00,Fundraising Consulting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00629311,500061742,,,ORG,"Fulkerson, Kennedy & Company",,,,,,660 Pennsylvania Ave SE,Ste 201,Washington,DC,200034365,,,2024-08-15,15721.90,0.00,Fundraising Expenses,,,,,,,,,,,,,,,,,,,,
SB21B,C00629311,500061599,,,ORG,"Intuit, Inc.",,,,,,2700 Coast Ave,,Mountain View,CA,940431140,,,2024-08-09,65.00,0.00,Software,,,,,,,,,,,,,,,,,,,,
SB21B,C00629311,500061560,,,PTY,New Hampshire Democratic Party,,,,,,105 N State St,,Concord,NH,033014334,,,2024-08-07,250.00,0.00,Rent,,C00178038,,,,,,,,,,,,,,,,,,
SB21B,C00629311,500061745,,,IND,,Walsh,Brian,,,,PO Box 298,,Concord,NH,033020298,,,2024-08-15,500.00,0.00,Fundraising Consulting Services,,,,,,,,,,,,,,,,,,,,
