form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00040923,B839463,,,PTY,American Council of Life Insurers PAC (ACLI PAC),,,,,,101 Constitution Ave. NW Suite 700,,Washington,DC,20001,O2023,Not Applicable,2023-02-02,5000.00,,Contribution,011,C00147066,,,,,,,,,, ,,,,,,,,
SB23,C00040923,B839475,,,PAC,Blue Dog Political Action Committee,,,,,,412 First Street SE Suite 100,,Washington,DC,20003,O2023,Not Applicable,2023-02-02,2500.00,,Contribution,011,C00305318,,,,,,,,,, ,,,,,,,,
SB23,C00040923,B839462,,,PAC,Chc Bold Pac,,,,,,143 Duddington Place SE,,Washington,DC,20003,O2023,Not Applicable,2023-02-02,2500.00,,Contribution,011,C00365536,,,,,,,,,, ,,,,,,,,
SB23,C00040923,B839467,,,PAC,Congressional Black Caucus PAC,,,,,,1100 New Jersey Avenue SE #2410,,Washington,DC,20003,O2023,Not Applicable,2023-02-02,5000.00,,Contribution,011,C00147512,,,,,,,,,, ,,,,,,,,
SB23,C00040923,B839464,,,PAC,Moderate Democrats PAC,,,,,,PO Box 70179,,Washington,DC,20024,O2023,Not Applicable,2023-02-02,2500.00,,Contribution,011,C00436022,,,,,,,,,, ,,,,,,,,
SB23,C00040923,B839466,,,PAC,New Democrat Coalition Action Fund,,,,,,910 17th Street NW Suite 925,,Washington,DC,20006,O2023,Not Applicable,2023-02-02,5000.00,,Contribution,011,C00409730,,,,,,,,,, ,,,,,,,,
SB23,C00040923,B839465,,,PAC,Republican Mainstreet Partnership Pac,,,,,,410 First Street SE Suite 200,,Washington,DC,20003,O2023,Not Applicable,2023-02-02,5000.00,,Contribution,011,C00165159,,,,,,,,,, ,,,,,,,,
SB23,C00040923,B839791,,,CCM,Drew Ferguson for Congress,,,,,,410 1st Street SE 2nd Floor,,Washington,DC,20003,P2024,,2023-02-09,2500.00,,Contribution,011,C00607838,,H6GA03113,Ferguson,Drew,,,,H,GA,03,,,,,,,,
SB23,C00040923,B839794,,,CCM,Tenney for Congress,,,,,,3410 Alabama Avenue,,Alexandria,VA,22305,P2024,,2023-02-09,2500.00,,Contribution,011,C00632828,,H4NY22051,Tenney,Claudia,,,,H,NY,24,,,,,,,,
SB23,C00040923,B839789,,,PAC,TIM PAC,,,,,,PO Box 15239,,Washington,DC,20003,O2023,Not Applicable,2023-02-09,5000.00,,Contribution,011,C00495887,,,,,,,,,, ,,,,,,,,
SB23,C00040923,B839792,,,CCM,Torres For Congress,,,,,,211 S Street NW,,Washington,DC,20001,P2024,,2023-02-09,1500.00,,Contribution,011,C00699744,,H0NY15160,Torres,Ritchie,,,,H,NY,15,,,,,,,,
SB23,C00040923,B840555,,,CCM,Beth Van Duyne For Congress,,,,,,5827 Colfax Avenue,,Alexandria,VA,22311,P2024,,2023-02-16,2500.00,,Contribution,011,C00714865,,H0TX24209,Van Duyne,Elizabeth,,,,H,TX,24,,,,,,,,
SB23,C00040923,B840552,,,CCM,Katherine Clark for Congress,,,,,,PO Box 15,,Boston,MA,02137,P2024,,2023-02-16,1500.00,,Contribution,011,C00541888,,H4MA05084,Clark,Katherine,,,,H,MA,05,,,,,,,,
SB23,C00040923,B823747,,,CCM,Walorski for Congress,,,,,,1100 New Jersey Avenue SE Suite 24,,Washington,DC,20003,G2022,,2023-02-16,-1000.00,,Contribution,011,C00468579,,H0IN02190,Walorski,Jackie,,,,H,IN,02,,,,,,,,Void check originally dated 7/21/22
