form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00376376,B857075,,,CCM,Julie Raque Adams for State Senate,,,,,,213 South Lyndon Lane,,Louisville,KY,40222,P2026,,2023-10-12,250.00,,P-2026 State Senate 36 KY,011,,,,Adams,Julie,,,,S,KY,36,,,,,,,,
SB29,C00376376,B857041,,,CCM,Danny Bentley for State Representative,,,,,,140 Partridge Drive,,Russell,KY,41169,P2024,,2023-10-12,250.00,,P-2024 State House 98 KY,011,,,,Bently,Danny,,,,H,KY,98,,,,,,,,
SB29,C00376376,B857059,,,CCM,Josh Bray for Kentucky State Representative,,,,,,PO Box 55,,Mount Vernon,KY,40456,P2024,,2023-10-12,250.00,,P-2024 State House 71 KY,011,,,,Bray,Josh,,,,H,KY,71,,,,,,,,
SB29,C00376376,B857073,,,CCM,Jared Carpenter for State Senate,,,,,,138 Legacy Dr.,,Berea,KY,40403,P2026,,2023-10-12,500.00,,P-2026 State Senate 34 KY,011,,,,Carpenter,Jared,,,,S,KY,34,,,,,,,,
SB29,C00376376,B857062,,,CCM,Deanna Frazier for State Representative,,,,,,PO Box 248,,Richmond,KY,40476,P2024,,2023-10-12,250.00,,P-2024 State House 81 KY,011,,,,Frazier,Deanna,,,,H,KY,81,,,,,,,,
SB29,C00376376,B857074,,,CCM,Rick Girdler for State Senate,,,,,,58 Lake Pointe Drive,,Somerset,KY,42503,P2024,,2023-10-12,250.00,,P-2024 State Senate 15 KY,011,,,,Girdler,Rick,,,,S,KY,15,,,,,,,,
SB29,C00376376,B857063,,,CCM,Cmte. To Elect Jim Gooch Jr.,,,,,,714 N. Broadway  B-4,,Providence,KY,42450,P2024,,2023-10-12,250.00,,P-2024 State House 12 KY,011,,,,Gooch,Jim,,,,H,KY,12,,,,,,,,
SB29,C00376376,B857076,,,CCM,Jason Howell for State Senate,,,,,,603 Main Street,,Murray,KY,42071,P2024,,2023-10-12,250.00,,P-2024 State Senate 01 KY,011,,,,Howell,Jason,,,,S,KY,01,,,,,,,,
SB29,C00376376,B857064,,,CCM,Jacob Justice for State Rep,,,,,,P.O. Box 94,,Elkhorn City,KY,41522,P2024,,2023-10-12,250.00,,P-2024 State House 94 KY,011,,,,Justice,Jacob,,,,H,KY,94,,,,,,,,
SB29,C00376376,B857067,,,CCM,Lewis for Kentucky,,,,,,702 Capital Ave Annex Room 413D,,Frankfort,KY,40601,P2024,,2023-10-12,250.00,,P-2024 State House 90 KY,011,,,,Lewis,Derek,,,,H,KY,90,,,,,,,,
SB29,C00376376,B857040,,,CCM,Matt Lockett for Kentucky State House,,,,,,901 Cannonball Drive,,Nicholasville,KY,40356,P2024,,2023-10-12,250.00,,P-2024 State House 39 KY,011,,,,Lockett,Matt,,,,H,KY,39,,,,,,,,
SB29,C00376376,B857068,,,CCM,Shawn McPherson for Kentucky State House,,,,,,801 East Main Street,,Scottsville,KY,42164,P2024,,2023-10-12,250.00,,P-2024 State House 22 KY,011,,,,McPherson,Shawn,,,,H,KY,22,,,,,,,,
SB29,C00376376,B857038,,,CCM,Michael Meredith for State Representative,,,,,,PO Box 292,,Brownsville,KY,42210,P2024,,2023-10-12,500.00,,P-2024 State House 19 KY,011,,,,Meredith,Michael,,,,H,KY,19,,,,,,,,
SB29,C00376376,B857039,,,CCM,Michael Pollock for State Representative,,,,,,PO Box 164,,Campbellsville,KY,42719,P2024,,2023-10-12,500.00,,P-2024 State House 51 KY,011,,,,Pollock,Michael,,,,H,KY,51,,,,,,,,
SB29,C00376376,B857070,,,CCM,Rachel for Kentucky,,,,,,701 Park Avenue,,Newport,KY,41071,P2024,,2023-10-12,250.00,,P-2024 State House 67 KY,011,,,,Roberts,Rachel,,,,H,KY,67,,,,,,,,
SB29,C00376376,B857072,,,CCM,Steven Rudy for State Representative,,,,,,350 Peppers Mill Drive,,Paducah,KY,42001,P2024,,2023-10-12,500.00,,P-2024 State House 1 KY,011,,,,Rudy,Steven,,,,H,KY,01,,,,,,,,
SB29,C00376376,B857077,,,CCM,John Schickel for State Senate,,,,,,P.O. Box 991,,Union,KY,41091,P2024,,2023-10-12,250.00,,P-2024 State Senate 11 KY,011,,,,Schickel,John,,,,S,KY,11,,,,,,,,
SB29,C00376376,B857080,,,CCM,Brandon Smith for State Senator,,,,,,350 Kentucky Blvd.,,Hazard,KY,41701,P2026,,2023-10-12,250.00,,P-2026 State Senate 30 KY,011,,,,Smith,Brandon,,,,S,KY,30,,,,,,,,
SB29,C00376376,B857069,,,CCM,Tom Smith for State Representative,,,,,,PO BOX 1068,,Frankfort,KY,40602,P2024,,2023-10-12,250.00,,P-2024 State House 86 KY,011,,,,Smith,Tom,,,,H,KY,86,,,,,,,,
SB29,C00376376,B857071,,,CCM,Cherlynn Stevenson for State Representative,,,,,,1890 Star Shoot Pkwy Suite 170 #31,,Lexington,KY,40509,P2024,,2023-10-12,250.00,,P-2024 State House 88 KY,011,,,,Stevenson,Cherlynn,,,,H,KY,88,,,,,,,,
SB29,C00376376,B857081,,,CCM,Brandon Storm for Senate,,,,,,529 S Main Street,,London,KY,40741,P2024,,2023-10-12,250.00,,P-2024 State Senate 21 KY,011,,,,Storm,Brandon,,,,S,KY,21,,,,,,,,
SB29,C00376376,B857083,,,CCM,Thayer for Senate,,,,,,102 Grayson Way,,Georgetown,KY,40324,P2024,,2023-10-12,250.00,,P-2024 State Senate 17 KY,011,,,,Thayer,Damon,,,,S,KY,17,,,,,,,,
SB29,C00376376,B857082,,,CCM,Johnnie Turner Campaign Fund,,,,,,P.O. Box 5,,Drift,KY,41619,P2024,,2023-10-12,250.00,,P-2024 State Senate 29 KY,011,,,,Turner,Johnny,,,,S,KY,29,,,,,,,,
