form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00563726,B-10908,,,CCM,Brandon Gill for Texas,,,,,,C/O Red Curve Solutions,"138 Conant St, Ste 401",Beverly,VA,01915,G2024,,2024-03-18,5000.00,5000.00,PAC Political Contribution,011,C00857359,Brandon Gill for Texas,H4TX26149,Gill,Brandon,,,,H,TX,26,,,,,,,,
SB23,C00563726,B-10823,,,PAC,Committee to Elect Mike Ezell,,,,,,P.o. Box 1842,,Gulfport,MS,39502,G2024,,2024-03-04,5000.00,5000.00,PAC Political Contribution,011,C00776393,Committee to Elect Mike Ezell,H2MS04258,Ezell,Walter Michael,,,,H,MS,04,,,,,,,,
SB23,C00563726,B-11045,,,PAC,Committee to Elect Mike Ezell,,,,,,P.o. Box 1842,,Gulfport,MS,39502,G2022,,2024-03-14,-2500.00,2500.00,Void-PAC Political Contribution 10/28/22 will not reissue,011,C00776393,Committee to Elect Mike Ezell,H2MS04258,Ezell,Walter Michael,,,,H,MS,04,,,,,,,,
SB23,C00563726,B-10869,,,CCM,Friends of Dusty Johnson,,,,,,PO Box 278,,Mitchell,SD,57301,G2024,,2024-03-08,5000.00,10000.00,PAC Political Contribution,011,C00628917,Friends of Dusty Johnson,H8SD01055,Johnson,Dusty,,,,H,SD,00,,,,,,,,
SB23,C00563726,B-11041,,,CCM,Friends of Scott Desjarlais,,,,,,95 White Bridge Rd,Suite 207,Nashville,TN,372051482,G2024,,2024-03-21,5000.00,5000.00,PAC Political Contribution,011,C00464073,Friends of Scott Desjarlais,H0TN04195,Desjarlais,Scott,,HON.,,H,TN,04,,,,,,,,
SB23,C00563726,B-10867,,,CCM,Friends of Tim Moore,,,,,,PO Box 97275,,Raleigh,NC,27624,G2024,,2024-03-08,5000.00,5000.00,PAC Political Contribution,011,C00856005,Friends of Tim Moore,H4NC14015,Moore,Tim,,,,H,NC,14,,,,,,,,
SB23,C00563726,B-11048,,,PAC,Hispanic Leadership Trust,,,,,,1005 Congress Ave,Ste 400,Austin,TX,78701,,,2024-03-14,-5000.00,-5000.00,Void- PAC Political Contribution 10/24/22 Will not reissue,011,C00809970,Hispanic Leadership Trust,,,,,,,,,,,,,,,,,
SB23,C00563726,B-10873,,,CCM,Mike Kelly for Congress,,,,,,PO Box 476,,Lyndora,PA,16045,P2024,,2024-03-08,5000.00,5000.00,PAC Political Contribution,011,C00474189,Mike Kelly for Congress,H0PA03271,Kelly,George,J,,Jr,H,PA,16,,,,,,,,
SB23,C00563726,B-11047,,,CCM,Moolenaar for Congress,,,,,,5915 Eastman Avenue,Suite 100,Midland,MI,48640,G2022,,2024-03-14,-2500.00,-2500.00,Void PAC Political Contribution 10/18/22 will not reissue,011,C00561530,Moolenaar for Congress,H4MI04126,Moolenaar,John,,,,H,MI,04,,,,,,,,
SB23,C00563726,B-11049,,,PAC,Must Act to Create Excellence PAC,,,,,,824 S. Milledge Ave. Ste. 101,,Athens,GA,30605,,,2024-03-14,-1000.00,-1000.00,Void- PAC Political Contribution 9/28/22 will not reissue,011,C00763326,Must Act to Create Excellence PAC,,,,,,,,,,,,,,,,,
SB23,C00563726,B-10871,,,CCM,Parkinson for Senate,,,,,,PO Box 5684,,Arlington,VA,22205,G2024,,2024-03-08,5000.00,5000.00,PAC Political Contribution,011,C00836569,Parkinson for Senate,S4VA00312,Parkinson,Scott Thomas,,,,S,VA,00,,,,,,,,
SB23,C00563726,B-10875,,,CCM,Smucker for Congress,,,,,,PO Box 7060,,Lancaster,PA,17604,P2024,,2024-03-08,5000.00,5000.00,PAC Political Contribution,011,C00599464,Smucker for Congress,H6PA16320,Smucker,Lloyd,,,,H,PA,16,,,,,,,,
SB23,C00563726,B-11037,,,PAC,Team Brian Jack,,,,,,225 Market Place Connector,Num 1055,Peachtree City,GA,30269,,,2024-03-26,10000.00,10000.00,PAC Political Contribution,011,C00872499,Team Brian Jack,,,,,,,,,,,,,,,,,
SB23,C00563726,B-10865,,,CCM,The Pat Harrigan Committee,,,,,,PO Box 97275,,Raleigh,NC,27624,G2024,,2024-03-08,5000.00,5000.00,PAC Political Contribution,011,C00802298,The Pat Harrigan Committee,H2NC13243,Harrigan,Pat,,,,H,NC,14,,,,,,,,
SB23,C00563726,B-10863,,,CCM,Tony Gonzales for Congress,,,,,,14439 NW Military Hwy,Ste 108-488,San Antonio,TX,78231,R2024,Runoff-2024,2024-03-08,5000.00,5000.00,PAC Political Contribution,011,C00706614,Tony Gonzales for Congress,H0TX35015,Gonzales,Ernest,,,,H,TX,23,,,,,,,,
