form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00825430,SB23.4252,,,CCM,ELECTGABEEVANS.COM,,,,,,PO BOX 350608,,WESTMINSTER,CO,80035,G2024,,2024-06-27,2500.00,,FEDERAL CONTRIBUTION,,C00849844,ELECTGABEEVANS.COM,H4CO08034,EVANS,TIMOTHY,GABRIEL JOSEPH,,,H,CO,08,,,,,,,,
SB23,C00825430,SB23.4258,,,CCM,ESPOSITO FOR CONGRESS,,,,,,PO BOX 622,,GOSHEN,NY,10924,G2024,,2024-06-27,2500.00,,FEDERAL CONTRIBUTION,,C00852889,ESPOSITO FOR CONGRESS,H4NY18117,ESPOSITO,ALISON,,,,H,NY,18,,,,,,,,
SB23,C00825430,SB23.4248,,,CCM,GEORGE LOGAN FOR CONGRESS,,,,,,26 CATOONAH STREET,BOX 72,RIDGEFIELD,CT,06877,P2024,,2024-06-27,2500.00,,FEDERAL CONTRIBUTION,,C00784926,GEORGE LOGAN FOR CONGRESS,H2CT05222,LOGAN,GEORGE S,,,,H,CT,05,,,,,,,,
SB23,C00825430,SB23.4262,,,CCM,JOE TEIRAB FOR CONGRESS,,,,,,PO BOX 1894,,BURNSVILLE,MN,55337,P2024,,2024-06-27,2500.00,,FEDERAL CONTRIBUTION,,C00853929,JOE TEIRAB FOR CONGRESS,H4MN02177,TEIRAB,JOE,,,,H,MN,02,,,,,,,,
SB23,C00825430,SB23.4246,,,CCM,KEVIN LINCOLN FOR CONGRESS,,,,,,9460 TEGNER ROAD,,HILMAR,CA,95324,G2024,,2024-06-27,2500.00,,FEDERAL CONTRIBUTION,,C00845826,KEVIN LINCOLN FOR CONGRESS,H4CA09093,LINCOLN,KEVIN J II,,,,H,CA,09,,,,,,,,
SB23,C00825430,SB23.4254,,,CCM,LAURIE BUCKHOUT FOR CONGRESS,,,,,,PO BOX 97275,,RALEIGH,NC,27624,G2024,,2024-06-27,2500.00,,FEDERAL CONTRIBUTION,,C00853499,LAURIE BUCKHOUT FOR CONGRESS,H4NC01137,BUCKHOUT,LAURIE,,,,H,NC,01,,,,,,,,
SB23,C00825430,SB23.4267,,,CCM,"LAWLER FOR CONGRESS, INC.",,,,,,PO BOX 87,,SOUTH SALEM,NY,10590,G2024,,2024-06-28,2500.00,,FEDERAL CONTRIBUTION,,C00815415,"LAWLER FOR CONGRESS, INC.",H2NY17162,LAWLER,MICHAEL VINCENT,,,,H,NY,17,,,,,,,,
SB23,C00825430,SB23.4242,,,CCM,LORI CHAVEZ-DEREMER FOR CONGRESS,,,,,,13203 SE 172ND AVE,STE 166 #399,HAPPY VALLEY,OR,97086,G2024,,2024-06-26,2000.00,,FEDERAL CONTRIBUTION,,C00784520,LORI CHAVEZ-DEREMER FOR CONGRESS,H2OR05209,CHAVEZ-DEREMER,LORI,,,,H,OR,05,,,,,,,,
SB23,C00825430,SB23.4260,,,CCM,MAYRA FLORES FOR CONGRESS,,,,,,PO BOX 516,,LOS INDIOS,TX,78567,G2024,,2024-06-27,2500.00,,FEDERAL CONTRIBUTION,,C00768994,MAYRA FLORES FOR CONGRESS,H2TX34113,FLORES,MAYRA NOHEMI,,,,H,TX,34,,,,,,,,
SB23,C00825430,SB23.4244,,,CCM,NANCY DAHLSTROM FOR ALASKA,,,,,,PO BOX 770729,,EAGLE RIVER,AK,99577,P2024,,2024-06-27,2500.00,,FEDERAL CONTRIBUTION,,C00856716,NANCY DAHLSTROM FOR ALASKA,H4AK00156,DAHLSTROM,NANCY,,,,H,AK,00,,,,,,,,
