form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00687491,BE130,,,ORG,Planned Parenthood Advocacy Project Los Angeles County,,,,,,400 West 30th Street,,Los Angeles,CA,90007,P2024,,2024-02-08,0.07,2024-02-08,38.52,Voter Guide (2/8-2/14),24E,,S,,Garcia,Robert,,,,H,42,CA,Pahl,Linda,,,,2024-07-15,X
SE,C00687491,BE131,,,ORG,Planned Parenthood Advocacy Project Los Angeles County,,,,,,400 West 30th Street,,Los Angeles,CA,90007,P2024,,2024-02-08,0.07,2024-02-08,38.52,Voter Guide (2/8-2/14),24E,,S,,Gomez,Jimmy,,,,H,34,CA,Pahl,Linda,,,,2024-07-15,X
SE,C00687491,BE132,,,ORG,Planned Parenthood Advocacy Project Los Angeles County,,,,,,400 West 30th Street,,Los Angeles,CA,90007,P2024,,2024-02-08,0.08,2024-02-08,38.53,Voter Guide (2/8-2/14),24E,,S,,Kamlager,Sydney,,,,H,37,CA,Pahl,Linda,,,,2024-07-15,X
SE,C00687491,BE133,,,ORG,Planned Parenthood Advocacy Project Los Angeles County,,,,,,400 West 30th Street,,Los Angeles,CA,90007,P2024,,2024-02-08,0.08,2024-02-08,38.53,Voter Guide (2/8-2/14),24E,,S,,Waters,Maxine,,,,H,43,CA,Pahl,Linda,,,,2024-07-15,X
SE,C00687491,BE134,,,ORG,Planned Parenthood Advocacy Project Los Angeles County,,,,,,400 West 30th Street,,Los Angeles,CA,90007,P2024,,2024-02-08,0.08,2024-02-08,38.53,Voter Guide (2/8-2/14),24E,,S,,Lieu,Ted,,,,H,36,CA,Pahl,Linda,,,,2024-07-15,X
SE,C00687491,BE135,,,ORG,Planned Parenthood Advocacy Project Los Angeles County,,,,,,400 West 30th Street,,Los Angeles,CA,90007,P2024,,2024-02-08,0.07,2024-02-08,38.52,Voter Guide (2/8-2/14),24E,,S,,Whitesides,George,,,,H,27,CA,Pahl,Linda,,,,2024-07-15,X
SE,C00687491,XEALC130,,,ORG,Planned Parenthood Advocacy Project Los Angeles County,,,,,,400 West 30th Street,,Los Angeles,CA,90007,P2024,,2024-02-12,38.45,2024-02-13,38.52,Voter Guide,24E,,S,,Whitesides,George,,,,H,27,CA,Pahl,Linda,,,,2024-07-15,
SE,C00687491,XEALC131,,,ORG,Planned Parenthood Advocacy Project Los Angeles County,,,,,,400 West 30th Street,,Los Angeles,CA,90007,P2024,,2024-02-12,38.45,2024-02-13,38.52,Voter Guide,24E,,S,,Gomez,Jimmy,,,,H,34,CA,Pahl,Linda,,,,2024-07-15,
SE,C00687491,XEALC132,,,ORG,Planned Parenthood Advocacy Project Los Angeles County,,,,,,400 West 30th Street,,Los Angeles,CA,90007,P2024,,2024-02-12,38.45,2024-02-13,38.53,Voter Guide,24E,,S,,Lieu,Ted,,,,H,36,CA,Pahl,Linda,,,,2024-07-15,
SE,C00687491,XEALC133,,,ORG,Planned Parenthood Advocacy Project Los Angeles County,,,,,,400 West 30th Street,,Los Angeles,CA,90007,P2024,,2024-02-12,38.45,2024-02-13,38.53,Voter Guide,24E,,S,,Kamlager,Sydney,,,,H,37,CA,Pahl,Linda,,,,2024-07-15,
SE,C00687491,XEALC134,,,ORG,Planned Parenthood Advocacy Project Los Angeles County,,,,,,400 West 30th Street,,Los Angeles,CA,90007,P2024,,2024-02-12,38.45,2024-02-13,38.52,Voter Guide,24E,,S,,Garcia,Robert,,,,H,42,CA,Pahl,Linda,,,,2024-07-15,
SE,C00687491,XEALC135,,,ORG,Planned Parenthood Advocacy Project Los Angeles County,,,,,,400 West 30th Street,,Los Angeles,CA,90007,P2024,,2024-02-12,38.45,2024-02-13,38.53,Voter Guide,24E,,S,,Waters,Maxine,,,,H,43,CA,Pahl,Linda,,,,2024-07-15,
