form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00467837,500916468,,,PAC,A NEW DIRECTION PAC,,,,,,PO Box 33079,,Washington,DC,200330079,,,2024-03-20,2500.00,0.00,Contribution,,C00458570,A NEW DIRECTION PAC,,,,,,,,,,,,,,,,,
SB23,C00467837,500916471,,,CCM,ANDY KIM FOR NEW JERSEY,,,,,,PO Box 211,,Marlton,NJ,080530211,P2024,,2024-03-28,2000.00,0.00,Contribution,,C00648220,,,KIM,ANDY,,,,H,NJ,03,,,,,,,,
SB23,C00467837,500916464,,,CCM,BOB CASEY FOR SENATE INC,,,,,,PO Box 58746,,Philadelphia,PA,191028746,P2024,,2024-03-19,2500.00,0.00,Contribution,,C00431056,,,CASEY,ROBERT,JR.,,,S,PA,00,,,,,,,,
SB23,C00467837,500915995,,,CCM,CITIZENS FOR WATERS,,,,,,12501 Imperial Hwy,Ste 200,Norwalk,CA,906508352,P2024,,2024-03-26,-1000.00,0.00,Voided check prior period,,C00167585,,,WATERS,MAXINE,MS,,,H,CA,43,,,,,,,,
SB23,C00467837,500916462,,,CCM,ELISSA SLOTKIN FOR CONGRESS,,,,,,PO Box 244,,Holly,MI,484420244,P2024,,2024-03-18,2500.00,0.00,Contribution,,C00650150,,,SLOTKIN,ELISSA,,,,H,MI,08,,,,,,,,
SB23,C00467837,500916459,,,CCM,JOE NEGUSE FOR CONGRESS,,,,,,PO Box 7142,,Boulder,CO,803067142,P2024,,2024-03-14,1500.00,0.00,Contribution,,C00648253,,,NEGUSE,JOSEPH,,,,H,CO,02,,,,,,,,
SB23,C00467837,500916463,,,CCM,JOHN K LARSON FOR CONGRESS,,,,,,1149 Bethel St,Ste 202,Honolulu,HI,968132200,P2024,,2024-03-19,1000.00,0.00,Contribution,,C00102467,,,LARSON,JOHN,KENNETH,,,H,HI,01,,,,,,,,
SB23,C00467837,500916466,,,CCM,KENNEDY FOR CONGRESS,,,,,,PO Box 536,,Buffalo,NY,142010536,S2024,Special,2024-03-19,1000.00,0.00,Contribution,,C00856526,,,KENNEDY,TIMOTHY,,,,H,NY,26,,,,,,,,
SB23,C00467837,500916460,,,PTY,MORELLE VICTORY FUND,,,,,,PO Box 90914,,Rochester,NY,146090914,P2024,,2024-03-14,1000.00,0.00,Contribution,,C00714527,MORELLE VICTORY FUND,,,,,,,,,,,,,,,,,
SB23,C00467837,500916461,,,CCM,Moulton For Congress,,,,,,PO Box 2013,,Salem,MA,019706213,P2024,,2024-03-14,1.00,0.00,Contribution,,C00547240,,,MOULTON,SETH,,,,H,MA,06,,,,,,,,
SB23,C00467837,500916467,,,CCM,Moulton For Congress,,,,,,PO Box 2013,,Salem,MA,019706213,P2024,,2024-03-19,1000.00,0.00,Contribution,,C00547240,,,MOULTON,SETH,,,,H,MA,06,,,,,,,,
SB23,C00467837,500916465,,,PAC,NEW DEMOCRAT COALITION ACTION FUND,,,,,,Attn Janica Kyriacopoulos 910 17Th,Suite 925,Washington,DC,20006,,,2024-03-19,5000.00,0.00,Contribution,,C00409730,NEW DEMOCRAT COALITION ACTION FUND,,,,,,,,,,,,,,,,,
