form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00040998,32295674,,,CCM,Friends Of Dusty Johnson,,,,,,PO Box 278,,Mitchell,SD,57301,P2023,,2024-02-13,5000.00,0.00,,011,C00628917,Friends Of Dusty Johnson,H8SD01055,Johnson,Dusty,,,,H,SD,00,,,,,,,,
SB23,C00040998,32295712,,,CCM,Case For Congress,,,,,,PO Box 2941,,Honolulu,HI,96802,P2023,,2024-02-21,5000.00,0.00,,011,C00680918,Case For Congress,H2HI02128,Case,Edward,,,,H,HI,01,,,,,,,,
SB23,C00040998,32295715,,,CCM,Jonathan Jackson For Congress,,,,,,PO Box 15333,,Chicago,IL,60615,P2023,,2024-02-21,2500.00,0.00,,011,C00802603,Jonathan Jackson For Congress,H2IL01349,Jackson,Jonathan,,Rep.,,H,IL,01,,,,,,,,
SB23,C00040998,32295716,,,CCM,Quigley For Congress,,,,,,2652 N Southport Avenue,Unit E,Chicago,IL,60614,P2023,,2024-02-21,2500.00,0.00,,011,C00457556,Quigley For Congress,H0IL05096,Quigley,Michael,,Rep.,,H,IL,05,,,,,,,,
SB23,C00040998,32295717,,,CCM,Hoyer For Congress,,,,,,700 13th Street Nw,Suite 800,Washington,DC,20005,P2023,,2024-02-21,5000.00,0.00,,011,C00140715,Hoyer For Congress,H2MD05155,Hoyer,Steny,H.,Rep.,,H,MD,05,,,,,,,,
SB23,C00040998,32295718,,,CCM,"Ben Cline For Congress, Inc.",,,,,,P.O. Box 1790,,Harrisonburg,VA,22803,G2024,,2024-02-21,5000.00,0.00,,011,C00661561,"Ben Cline For Congress, Inc.",H8VA06104,Cline,Benjamin,,,,H,VA,06,,,,,,,,
SB23,C00040998,32295719,,,CCM,Davidson For Congress,,,,,,PO Box 518,,Troy,OH,45373,P2023,,2024-02-21,2500.00,0.00,,011,C00600718,Davidson For Congress,H6OH08315,Davidson,Warren,,,,H,OH,08,,,,,,,,
SB23,C00040998,32295720,,,CCM,Anthony Portantino For Congress,,,,,,12501 Imperial Hwy. Ste. 200,,Norwalk,CA,90650,P2023,,2024-02-21,2500.00,0.00,,011,C00832279,Anthony Portantino For Congress,H4CA30180,Portantino,Anthony,,Sen.,,H,CA,30,,,,,,,,
SB23,C00040998,32295721,,,PAC,Alamo PAC,,,,,,1020 North Fairfax Street,Suite 201,Alexandria,VA,22314,,,2024-02-21,5000.00,0.00,,011,,,,,,,,,,,,,,,,,,,
SB23,C00040998,32295723,,,CCM,Van Orden For Congress,,,,,,PO Box 1836,,La Crosse,WI,54602,P2023,,2024-02-21,-2500.00,0.00,Void - Van Orden For Congress,011,C00742007,Van Orden For Congress,H0WI03175,Van Orden,Derrick,,Rep.,,H,WI,03,,,,,,,,Void - Van Orden For Congress
SB23,C00040998,32295724,,,CCM,Van Orden For Congress,,,,,,PO Box 1836,,La Crosse,WI,54602,P2023,,2024-02-21,2500.00,0.00,,011,C00742007,Van Orden For Congress,H0WI03175,Van Orden,Derrick,,Rep.,,H,WI,03,,,,,,,,
SB23,C00040998,32295748,,,CCM,Huffman For Congress,,,,,,P.O. Box 151563,,San Rafael,CA,94915,P2023,,2024-02-27,1000.00,0.00,,011,C00536680,Huffman For Congress,H2CA06259,Huffman,Jared,,Rep.,,H,CA,02,,,,,,,,
SB23,C00040998,32295749,,,CCM,Josh Harder For Congress,,,,,,PO Box 4220,,Manteca,CA,95337,P2023,,2024-02-27,1000.00,0.00,,011,C00639146,Josh Harder For Congress,H8CA10126,Harder,Josh,,Rep.,,H,CA,09,,,,,,,,
SB23,C00040998,32295750,,,CCM,Stand With Sanchez,,,,,,PO Box 83142,,Gaithersburg,MD,20883,P2023,,2024-02-27,1000.00,0.00,,011,C00384057,Stand With Sanchez,H2CA39078,Sanchez,Linda,Teresa,Rep.,,H,CA,38,,,,,,,,
SB23,C00040998,32295751,,,CCM,Norma Torres For Congress,,,,,,728 W Edna Place,,Covina,CA,91722,P2023,,2024-02-27,1000.00,0.00,,011,C00557652,Norma Torres For Congress,H4CA35031,Torres,Norma,,,,H,CA,35,,,,,,,,
SB23,C00040998,32295752,,,CCM,Aaron Bean for Congress,,,,,,2640A Mitcham Drive,,Tallahassee,FL,32308,P2023,,2024-02-27,5000.00,0.00,,011,C00816983,Aaron Bean for Congress,H2FL04211,Bean,Aaron,,,,H,FL,04,,,,,,,,
SB23,C00040998,32295753,,,CCM,Josh Gottheimer For Congress,,,,,,PO Box 584,,Ridgewood,NJ,07451,P2023,,2024-02-27,1500.00,0.00,,011,C00573949,Josh Gottheimer For Congress,H6NJ05171,Gottheimer,Joshua,S.,Rep.,,H,NJ,05,,,,,,,,
SB23,C00040998,32295754,,,CCM,Menendez For Congress,,,,,,123 Town Square Place #515,,Jersey City,NJ,07310,P2023,,2024-02-27,2500.00,0.00,,011,C00799767,Menendez For Congress,H2NJ08232,Menendez,Rob,,Rep.,,H,NJ,08,,,,,,,,
SB23,C00040998,32295755,,,CCM,Friends Of Tim Moore,,,,,,PO Box 97275,,Raleigh,NC,27624,P2023,,2024-02-27,5000.00,0.00,,011,C00856005,Friends Of Tim Moore,H4NC14015,Moore,Tim,,Rep.,,H,NC,14,,,,,,,,
SB23,C00040998,32295756,,,CCM,Ted Cruz For Senate,,,,,,815 A Brazos Pmb 550,,Austin,TX,78701,P2023,,2024-02-27,5000.00,0.00,,011,C00492785,Ted Cruz For Senate,S2TX00312,Cruz,Ted,,Sen.,,S,TX,,,,,,,,,
SB23,C00040998,32295757,,,CCM,"Steil For Wisconsin, Inc.",,,,,,1818 Milton Ave,# 1448,Janesville,WI,53545,P2023,,2024-02-27,2500.00,0.00,,011,C00677286,"Steil For Wisconsin, Inc.",H8WI01156,Steil,Bryan,,,,H,WI,01,,,,,,,,
SB23,C00040998,32295758,,,CCM,Glenn Grothman For Congress,,,,,,PO Box 1215,,Fond Du Lac,WI,54964,P2023,,2024-02-27,2500.00,0.00,,011,C00561597,Glenn Grothman For Congress,H4WI06048,Grothman,Glenn,,,,H,WI,06,,,,,,,,
