form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00409730,17275558C,17275558,SA11C,CCM,Adam Gray For Congress,,,,,,400 Capitol Mall,Ste 1545,Sacramento,CA,958144434,,,2024-06-12,1000.00,0.00,Conduit Contribution,,C00801431,,,GRAY,ADAM,C.,,,H,CA,13,,,,,,,X,Earmarked by Bridge The Gap PAC
SB23,C00409730,17287928C,17287928,SA11C,CCM,Adam Gray For Congress,,,,,,400 Capitol Mall,Ste 1545,Sacramento,CA,958144434,,,2024-06-17,500.00,0.00,Conduit Contribution,,C00801431,,,GRAY,ADAM,C.,,,H,CA,13,,,,,,,X,Earmarked by AMERICAN INNOVATION POLITICAL ACTION COMMITTEE
SB23,C00409730,500415401,,,CCM,Adam Gray For Congress,,,,,,400 Capitol Mall,Ste 1545,Sacramento,CA,958144434,G2024,,2024-06-27,2500.00,0.00,Contribution,,C00801431,,,GRAY,ADAM,C.,,,H,CA,13,,,,,,,,
SB23,C00409730,17261416C,17261416,SA11C,CCM,Adam Smith For Congress Committee,,,,,,PO Box 23626,,Federal Way,WA,980930626,,,2024-06-06,1000.00,0.00,Conduit Contribution,,C00304709,,,Smith,D. Adam,,,,H,WA,09,,,,,,,X,Earmarked by American Association For Justice Political Action Committee (AAJ PAC)
SB23,C00409730,17261417C,17261417,SA11C,CCM,Adam Smith For Congress Committee,,,,,,PO Box 23626,,Federal Way,WA,980930626,,,2024-06-06,1500.00,0.00,Conduit Contribution,,C00304709,,,Smith,D. Adam,,,,H,WA,09,,,,,,,X,Earmarked by American Association For Justice Political Action Committee (AAJ PAC)
SB23,C00409730,17301319C,17301319,SA11C,CCM,Ami Bera For Congress,,,,,,PO Box 582496,,Elk Grove,CA,957580042,,,2024-06-21,1000.00,0.00,Conduit Contribution,,C00461061,,,Bera,Amerish,,,,H,CA,07,,,,,,,X,Earmarked by Boehringer Ingelheim USA Corporation PAC
SB23,C00409730,17382620C,17382620,SA11C,CCM,Andre Carson For Congress,,,,,,PO Box 1863,,Indianapolis,IN,462061863,,,2024-06-28,2500.00,0.00,Conduit Contribution,,C00442921,,,Carson,Andre,,,,H,IN,07,,,,,,,X,Earmarked by Ally Financial Inc. Advocacy PAC
SB23,C00409730,500415402,,,CCM,ANDREA SALINAS FOR OREGON,,,,,,PO Box 230985,,Tigard,OR,972810985,G2024,,2024-06-06,2500.00,0.00,Contribution,,C00793703,,,SALINAS,ANDREA,,,,H,OR,06,,,,,,,,
SB23,C00409730,17286901C,17286901,SA11C,CCM,ANDREA SALINAS FOR OREGON,,,,,,PO Box 230985,,Tigard,OR,972810985,,,2024-06-13,2000.00,0.00,Conduit Contribution,,C00793703,,,SALINAS,ANDREA,,,,H,OR,06,,,,,,,X,Earmarked by SUNFLOWER SEEDS PAC
SB23,C00409730,17301345C,17301345,SA11C,CCM,ANDREA SALINAS FOR OREGON,,,,,,PO Box 230985,,Tigard,OR,972810985,,,2024-06-21,1000.00,0.00,Conduit Contribution,,C00793703,,,SALINAS,ANDREA,,,,H,OR,06,,,,,,,X,Earmarked by AMERICAN WOOD COUNCIL POLITICAL ACTION COMMITTEE (WOOD-PAC)
SB23,C00409730,17325464C,17325464,SA11C,CCM,ANDREA SALINAS FOR OREGON,,,,,,PO Box 230985,,Tigard,OR,972810985,,,2024-06-26,1000.00,0.00,Conduit Contribution,,C00793703,,,SALINAS,ANDREA,,,,H,OR,06,,,,,,,X,Earmarked by STRICKLAND FOR WASHINGTON
SB23,C00409730,17321006C,17321006,SA11C,CCM,ANDREA SALINAS FOR OREGON,,,,,,PO Box 230985,,Tigard,OR,972810985,,,2024-06-27,1000.00,0.00,Conduit Contribution,,C00793703,,,SALINAS,ANDREA,,,,H,OR,06,,,,,,,X,Earmarked by Bridge The Gap PAC
SB23,C00409730,17268656C,17268656,SA11AI,CCM,Angie Craig For Congress,,,,,,PO Box 22116,,Eagan,MN,551220116,,,2024-06-05,500.00,0.00,Conduit Contribution,,C00575209,,,Craig,Angela,,,,H,MN,02,,,,,,,X,Earmarked by Eric E. Tober
SB23,C00409730,17268658C,17268658,SA11AI,CCM,Angie Craig For Congress,,,,,,PO Box 22116,,Eagan,MN,551220116,,,2024-06-05,500.00,0.00,Conduit Contribution,,C00575209,,,Craig,Angela,,,,H,MN,02,,,,,,,X,Earmarked by Bob Siggins
SB23,C00409730,17261441C,17261441,SA11C,CCM,Angie Craig For Congress,,,,,,PO Box 22116,,Eagan,MN,551220116,,,2024-06-06,2500.00,0.00,Conduit Contribution,,C00575209,,,Craig,Angela,,,,H,MN,02,,,,,,,X,Earmarked by American Association For Justice Political Action Committee (AAJ PAC)
SB23,C00409730,500415403,,,CCM,Angie Craig For Congress,,,,,,PO Box 22116,,Eagan,MN,551220116,G2024,,2024-06-06,2500.00,0.00,Contribution,,C00575209,,,Craig,Angela,,,,H,MN,02,,,,,,,,
SB23,C00409730,17286668C,17286668,SA11C,CCM,Angie Craig For Congress,,,,,,PO Box 22116,,Eagan,MN,551220116,,,2024-06-11,1000.00,0.00,Conduit Contribution,,C00575209,,,Craig,Angela,,,,H,MN,02,,,,,,,X,Earmarked by Schneider For Congress
SB23,C00409730,17286864C,17286864,SA11C,CCM,Angie Craig For Congress,,,,,,PO Box 22116,,Eagan,MN,551220116,,,2024-06-13,2000.00,0.00,Conduit Contribution,,C00575209,,,Craig,Angela,,,,H,MN,02,,,,,,,X,Earmarked by SUNFLOWER SEEDS PAC
SB23,C00409730,17313938C,17313938,SA11C,CCM,Angie Craig For Congress,,,,,,PO Box 22116,,Eagan,MN,551220116,,,2024-06-24,4500.00,0.00,Conduit Contribution,,C00575209,,,Craig,Angela,,,,H,MN,02,,,,,,,X,Earmarked by Elevance Health PAC
SB23,C00409730,17382609C,17382609,SA11C,CCM,Angie Craig For Congress,,,,,,PO Box 22116,,Eagan,MN,551220116,,,2024-06-27,2000.00,0.00,Conduit Contribution,,C00575209,,,Craig,Angela,,,,H,MN,02,,,,,,,X,Earmarked by Kathy Manning For Congress
SB23,C00409730,500415404,,,CCM,APRIL MCCLAIN DELANEY FOR CONGRESS,,,,,,PO Box 83940,,Gaithersburg,MD,208833940,G2024,,2024-06-12,2500.00,0.00,Contribution,,C00854471,,,DELANEY,APRIL,MCCLAIN,,,H,MD,06,,,,,,,,
SB23,C00409730,17286941C,17286941,SA11C,CCM,APRIL MCCLAIN DELANEY FOR CONGRESS,,,,,,PO Box 83940,,Gaithersburg,MD,208833940,,,2024-06-13,2000.00,0.00,Conduit Contribution,,C00854471,,,DELANEY,APRIL,MCCLAIN,,,H,MD,06,,,,,,,X,Earmarked by SUNFLOWER SEEDS PAC
SB23,C00409730,17382605C,17382605,SA11C,CCM,APRIL MCCLAIN DELANEY FOR CONGRESS,,,,,,PO Box 83940,,Gaithersburg,MD,208833940,,,2024-06-27,500.00,0.00,Conduit Contribution,,C00854471,,,DELANEY,APRIL,MCCLAIN,,,H,MD,06,,,,,,,X,Earmarked by AMERICAN INNOVATION POLITICAL ACTION COMMITTEE
SB23,C00409730,17325357C,17325357,SA11C,CCM,BACCAM FOR IOWA,,,,,,2813 Virginia Pl,,Des Moines,IA,503211536,,,2024-06-26,1000.00,0.00,Conduit Contribution,,C00856021,,,BACCAM,LANON,,,,H,IA,03,,,,,,,X,Earmarked by STRICKLAND FOR WASHINGTON
SB23,C00409730,500415405,,,CCM,BACCAM FOR IOWA,,,,,,2813 Virginia Pl,,Des Moines,IA,503211536,G2024,,2024-06-27,2500.00,0.00,Contribution,,C00856021,,,BACCAM,LANON,,,,H,IA,03,,,,,,,,
SB23,C00409730,17261437C,17261437,SA11C,CCM,Bill Foster For Congress Committee,,,,,,PO Box 9104,,Aurora,IL,605989104,,,2024-06-06,2500.00,0.00,Conduit Contribution,,C00435099,,,Foster,William,G.,,,H,IL,11,,,,,,,X,Earmarked by American Association For Justice Political Action Committee (AAJ PAC)
SB23,C00409730,17382621C,17382621,SA11C,CCM,Bill Foster For Congress Committee,,,,,,PO Box 9104,,Aurora,IL,605989104,,,2024-06-28,2500.00,0.00,Conduit Contribution,,C00435099,,,Foster,William,G.,,,H,IL,11,,,,,,,X,Earmarked by Ally Financial Inc. Advocacy PAC
SB23,C00409730,17261433C,17261433,SA11C,CCM,Bill Keating Committee,,,,,,PO Box 3065,,Buzzards Bay,MA,025320765,,,2024-06-06,2000.00,0.00,Conduit Contribution,,C00479063,,,Keating,William,,,,H,MA,09,,,,,,,X,Earmarked by American Association For Justice Political Action Committee (AAJ PAC)
SB23,C00409730,17261409C,17261409,SA11C,CCM,Brittany Pettersen For Colorado,,,,,,PO Box 150887,,Lakewood,CO,802150887,,,2024-06-06,2500.00,0.00,Conduit Contribution,,C00637215,,,PETTERSEN,BRITTANY,MS.,,,H,CO,07,,,,,,,X,Earmarked by American Association For Justice Political Action Committee (AAJ PAC)
SB23,C00409730,500415406,,,CCM,Brittany Pettersen For Colorado,,,,,,PO Box 150887,,Lakewood,CO,802150887,G2024,,2024-06-06,2500.00,0.00,Contribution,,C00637215,,,PETTERSEN,BRITTANY,MS.,,,H,CO,07,,,,,,,,
SB23,C00409730,17313954C,17313954,SA11C,CCM,Brittany Pettersen For Colorado,,,,,,PO Box 150887,,Lakewood,CO,802150887,,,2024-06-24,1500.00,0.00,Conduit Contribution,,C00637215,,,PETTERSEN,BRITTANY,MS.,,,H,CO,07,,,,,,,X,Earmarked by BLOCKPAC
SB23,C00409730,17313928C,17313928,SA11C,PAC,CA LUV PAC (California Leadership United For Victory PAC),,,,,,PO Box 15320,,Washington,DC,200030320,,,2024-06-24,2500.00,0.00,Conduit Contribution,,C00573709,CA LUV PAC (California Leadership United For Victory PAC),,,,,,,,,,,,,,,,X,Earmarked by Elevance Health PAC
SB23,C00409730,500415407,,,CCM,Caraveo For Congress,,,,,,PO Box 953,,Eastlake,CO,806140953,G2024,,2024-06-06,2500.00,0.00,Contribution,,C00787788,,,CARAVEO,YADIRA,,,,H,CO,08,,,,,,,,
SB23,C00409730,17286848C,17286848,SA11C,CCM,Caraveo For Congress,,,,,,PO Box 953,,Eastlake,CO,806140953,,,2024-06-13,2000.00,0.00,Conduit Contribution,,C00787788,,,CARAVEO,YADIRA,,,,H,CO,08,,,,,,,X,Earmarked by SUNFLOWER SEEDS PAC
SB23,C00409730,17287914C,17287914,SA11C,CCM,Caraveo For Congress,,,,,,PO Box 953,,Eastlake,CO,806140953,,,2024-06-17,500.00,0.00,Conduit Contribution,,C00787788,,,CARAVEO,YADIRA,,,,H,CO,08,,,,,,,X,Earmarked by AMERICAN INNOVATION POLITICAL ACTION COMMITTEE
SB23,C00409730,17325447C,17325447,SA11C,CCM,Caraveo For Congress,,,,,,PO Box 953,,Eastlake,CO,806140953,,,2024-06-26,1000.00,0.00,Conduit Contribution,,C00787788,,,CARAVEO,YADIRA,,,,H,CO,08,,,,,,,X,Earmarked by STRICKLAND FOR WASHINGTON
SB23,C00409730,17320877C,17320877,SA11C,CCM,Caraveo For Congress,,,,,,PO Box 953,,Eastlake,CO,806140953,,,2024-06-27,1000.00,0.00,Conduit Contribution,,C00787788,,,CARAVEO,YADIRA,,,,H,CO,08,,,,,,,X,Earmarked by Schneider For Congress
SB23,C00409730,17261450C,17261450,SA11C,CCM,Casten For Congress,,,,,,4915 Woodward Ave,,Downers Grove,IL,605153332,,,2024-06-06,2500.00,0.00,Conduit Contribution,,C00648493,,,Casten,Sean,,,,H,IL,06,,,,,,,X,Earmarked by American Association For Justice Political Action Committee (AAJ PAC)
SB23,C00409730,17261449C,17261449,SA11C,CCM,Castro For Congress,,,,,,PO Box 544,,San Antonio,TX,782920544,,,2024-06-06,2500.00,0.00,Conduit Contribution,,C00497933,,,Castro,Joaquin,,,,H,TX,20,,,,,,,X,Earmarked by American Association For Justice Political Action Committee (AAJ PAC)
