form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00887208,SE.4982,,,ORG,Traffic Stars Limited,,,,,,"124 Arch. Markariou III, Agrotis C",1st Floor,"Limassol, Cyprus",ZZ,,G2024,,2024-10-17,206.49,2024-10-17,567.62,Digital Ads,,C00887208,O,P80001571,TRUMP,DONALD J.,,,,P,,,Nowinski,Walter,,,,2024-12-05,
SE,C00887208,SE.4983,,,ORG,Traffic Stars Limited,,,,,,"124 Arch. Markariou III, Agrotis C",1st Floor,"Limassol, Cyprus",ZZ,,G2024,,2024-10-18,3608.56,2024-10-18,4176.18,Digital Ads,,C00887208,O,P80001571,TRUMP,DONALD J.,,,,P,,,Nowinski,Walter,,,,2024-12-05,
SE,C00887208,SE.4984,,,ORG,Traffic Stars Limited,,,,,,"124 Arch. Markariou III, Agrotis C",1st Floor,"Limassol, Cyprus",ZZ,,G2024,,2024-10-19,3608.56,2024-10-19,7784.74,Digital Ads,,C00887208,O,P80001571,TRUMP,DONALD J.,,,,P,,,Nowinski,Walter,,,,2024-12-05,
SE,C00887208,SE.4985,,,ORG,Traffic Stars Limited,,,,,,"124 Arch. Markariou III, Agrotis C",1st Floor,"Limassol, Cyprus",ZZ,,G2024,,2024-10-20,3608.54,2024-10-20,11393.28,Digital Ads,,C00887208,O,P80001571,TRUMP,DONALD J.,,,,P,,,Nowinski,Walter,,,,2024-12-05,
SE,C00887208,SE.4986,,,ORG,Traffic Stars Limited,,,,,,"124 Arch. Markariou III, Agrotis C",1st Floor,"Limassol, Cyprus",ZZ,,G2024,,2024-10-22,3608.56,2024-10-22,15001.84,Digital Ads,,C00887208,O,P80001571,TRUMP,DONALD J.,,,,P,,,Nowinski,Walter,,,,2024-12-05,
SE,C00887208,SE.4987,,,ORG,Traffic Stars Limited,,,,,,"124 Arch. Markariou III, Agrotis C",1st Floor,"Limassol, Cyprus",ZZ,,G2024,,2024-10-23,3608.56,2024-10-23,18610.40,Digital Ads,,C00887208,O,P80001571,TRUMP,DONALD J.,,,,P,,,Nowinski,Walter,,,,2024-12-05,
SE,C00887208,SE.4988,,,ORG,Traffic Stars Limited,,,,,,"124 Arch. Markariou III, Agrotis C",1st Floor,"Limassol, Cyprus",ZZ,,G2024,,2024-10-25,3608.56,2024-10-25,22218.96,Digital Ads,,C00887208,O,P80001571,TRUMP,DONALD J.,,,,P,,,Nowinski,Walter,,,,2024-12-05,
SE,C00887208,SE.4989,,,ORG,Traffic Stars Limited,,,,,,"124 Arch. Markariou III, Agrotis C",1st Floor,"Limassol, Cyprus",ZZ,,G2024,,2024-10-27,3608.56,2024-10-27,25827.52,Digital Ads,,C00887208,O,P80001571,TRUMP,DONALD J.,,,,P,,,Nowinski,Walter,,,,2024-12-05,
SE,C00887208,SE.4990,,,ORG,Traffic Stars Limited,,,,,,"124 Arch. Markariou III, Agrotis C",1st Floor,"Limassol, Cyprus",ZZ,,G2024,,2024-10-28,3608.56,2024-10-28,29436.08,Digital Ads,,C00887208,O,P80001571,TRUMP,DONALD J.,,,,P,,,Nowinski,Walter,,,,2024-12-05,
SE,C00887208,SE.4992,,,ORG,Traffic Stars Limited,,,,,,"124 Arch. Markariou III, Agrotis C",1st Floor,"Limassol, Cyprus",ZZ,,G2024,,2024-10-29,3608.56,2024-10-29,33044.64,Digital Ads,,C00887208,O,P80001571,TRUMP,DONALD J.,,,,P,,,Nowinski,Walter,,,,2024-12-05,
SE,C00887208,SE.4993,,,ORG,Traffic Stars Limited,,,,,,"124 Arch. Markariou III, Agrotis C",1st Floor,"Limassol, Cyprus",ZZ,,G2024,,2024-10-30,7216.80,2024-10-30,40261.44,Digital Ads,,C00887208,O,P80001571,TRUMP,DONALD J.,,,,P,,,Nowinski,Walter,,,,2024-12-05,
