form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00887208,SB21B.5024,,,IND,,Curry,Matthew,,,,,,Brooklyn,NY,,,,2024-11-12,531.34,,Reinbursement - See memo,,,,,,,,,,,,,,,,,,,,
SB21B,C00887208,SB21B.5024.0,SB21B.5024,SB21B,ORG,DTLA  Print,,,,,,4901 S Santa Fe Ave,,Vernon,CA,90058,,,2024-11-12,531.34,,Merch - Hats. ,,,,,,,,,,,,,,,,,,,X,
SB21B,C00887208,SB21B.4966,,,IND,,Curry,Matthew,,,,,,Brooklyn,NY,,,,2024-11-25,7077.04,,Consulting Fee ,001,,,,,,,,,,,,,,,,,,,
SB21B,C00887208,SB21B.5027,,,ORG,Moho creative,,,,,,1270 Taylorsville Rd,,Washington Crossing,PA,18977,,,2024-11-01,3375.00,,Video Production Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00887208,SB21B.5001,,,IND,,Nowinski,Walter,,,,930 Galvin Dr,,El Cerrito,CA,94530,,,2024-11-13,7077.04,,Consulting Services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00887208,SB21B.4796,,,ORG,Stripe,,,,,,354 Oyster Point Blvd,,South San Francisco,CA,94080,,,2024-10-17,49.30,,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00887208,SB21B.4797,,,ORG,Stripe,,,,,,354 Oyster Point Blvd,,South San Francisco,CA,94080,,,2024-10-17,2.75,,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00887208,SB21B.4798,,,ORG,Stripe,,,,,,354 Oyster Point Blvd,,South San Francisco,CA,94080,,,2024-10-18,5.20,,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00887208,SB21B.4800,,,ORG,Stripe,,,,,,354 Oyster Point Blvd,,South San Francisco,CA,94080,,,2024-10-19,12.55,,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00887208,SB21B.4801,,,ORG,Stripe,,,,,,354 Oyster Point Blvd,,South San Francisco,CA,94080,,,2024-10-20,2.75,,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00887208,SB21B.4802,,,ORG,Stripe,,,,,,354 Oyster Point Blvd,,South San Francisco,CA,94080,,,2024-10-20,5.20,,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00887208,SB21B.4803,,,ORG,Stripe,,,,,,354 Oyster Point Blvd,,South San Francisco,CA,94080,,,2024-10-20,245.30,,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00887208,SB21B.4804,,,ORG,Stripe,,,,,,354 Oyster Point Blvd,,South San Francisco,CA,94080,,,2024-10-20,10.05,,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00887208,SB21B.4806,,,ORG,Stripe,,,,,,354 Oyster Point Blvd,,South San Francisco,CA,94080,,,2024-10-20,5.20,,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00887208,SB21B.4807,,,ORG,Stripe,,,,,,354 Oyster Point Blvd,,South San Francisco,CA,94080,,,2024-10-20,5.20,,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00887208,SB21B.4808,,,ORG,Stripe,,,,,,354 Oyster Point Blvd,,South San Francisco,CA,94080,,,2024-10-20,1.53,,Service Fee,,,,,,,,,,,,,,,,,,,,
