form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00426569,SB23.6047,,,CCM,BERNIE MORENO FOR SENATE,,,,,,PO BOX 340797,,COLUMBUS,OH,43234,G2024,,2024-07-01,5000.00,,,,C00837484,BERNIE MORENO FOR SENATE,,,,,,,S,OH,00,,,,,,,,
SB23,C00426569,SB23.6060,,,CCM,CELESTE FOR CONGRESS,,,,,,P. O. BOX 2410,,CEDAR CITY,UT,84721,G2024,,2024-09-24,2500.00,,,,C00842765,CELESTE FOR CONGRESS,,,,,,,H,UT,02,,,,,,,,
SB23,C00426569,SB23.6141,,,CCM,"CUELLAR, HENRY R.",,,,,,1519 WASHINGTON STREET,SUITE 200,LAREDO,TX,78040,G2024,,2024-09-25,2500.00,,,,C00371302,"CUELLAR, HENRY R.",H2TX23082,CUELLAR,HENRY,,,,H,TX,28,,,,,,,,
SB23,C00426569,SB23.6061,,,CCM,DON DAVIS FOR NC,,,,,,PO BOX 511,,SNOW HILL,NC,28580,G2024,,2024-09-24,2500.00,,,,C00795211,DON DAVIS FOR NC,,,,,,,H,NC,01,,,,,,,,
SB23,C00426569,SB23.6130,,,CCM,EVANS FOR CO-08 REPUBLICAN NOMINEE FUND 2024,,,,,,PO BOX 9891,,ARLINGTON,VA,22219,G2024,,2024-07-30,2500.00,,,,C00856633,EVANS FOR CO-08 REPUBLICAN NOMINEE FUND 2024,,,,,,,H,CO,08,,,,,,,,
SB23,C00426569,SB23.6131,,,CCM,EVANS FOR CO-08 REPUBLICAN NOMINEE FUND 2024,,,,,,PO BOX 9891,,ARLINGTON,VA,22219,G2024,,2024-08-16,2500.00,,,,C00856633,EVANS FOR CO-08 REPUBLICAN NOMINEE FUND 2024,,,,,,,H,CO,08,,,,,,,,
SB23,C00426569,SB23.6052,,,CCM,HOGAN VICTORY FUND,,,,,,2077 SOMERVILLE ROAD,SUITE 206,ANNAPOLIS,MD,21401,G2024,,2024-07-22,2500.00,,,,C00869024,HOGAN VICTORY FUND,,,,,,,,,,,,,,,,,
SB23,C00426569,SB23.6132,,,CCM,HOVDE FOR WISCONSIN,,,,,,PO BOX 2055,,MADISON,WI,53701,G2024,,2024-08-27,5000.00,,,,C00870139,HOVDE FOR WISCONSIN,,,,,,,S,WI,00,,,,,,,,
SB23,C00426569,SB23.6050,,,CCM,JEFF HURD FOR CONGRESS,,,,,,2695 PATTERSON ROAD,SUITE 2-287,GRAND JUNCTION,CO,81506,G2024,,2024-07-19,2500.00,,,,C00848333,JEFF HURD FOR CONGRESS,,,,,,,H,CO,03,,,,,,,,
SB23,C00426569,SB23.6055,,,CCM,JEFF HURD FOR CONGRESS,,,,,,2695 PATTERSON ROAD,SUITE 2-287,GRAND JUNCTION,CO,81506,G2024,,2024-08-14,2500.00,,,,C00848333,JEFF HURD FOR CONGRESS,,,,,,,H,CO,03,,,,,,,,
SB23,C00426569,SB23.6066,,,CCM,PETE STAUBER FOR CONGRESS,,,,,,23 W CENTRAL ENTRANCE,PMB #333,DULUTH,MN,55811,G2024,,2024-09-25,2500.00,,,,C00650697,PETE STAUBER FOR CONGRESS,,,,,,,H,MN,08,,,,,,,,
SB23,C00426569,SB23.6186,,,CCM,ROGERS FOR SENATE,,,,,,PO BOX 132,,SAINT JOSEPH,MI,49085,G2024,,2024-07-31,2500.00,,,,C00849810,ROGERS FOR SENATE,,,,,,,S,MI,00,,,,,,,,
SB23,C00426569,SB23.6065,,,CCM,ROGERS FOR SENATE,,,,,,PO BOX 132,,SAINT JOSEPH,MI,49085,G2024,,2024-09-25,5000.00,,,,C00849810,ROGERS FOR SENATE,,,,,,,S,MI,00,,,,,,,,
SB23,C00426569,SB23.6054,,,CCM,SHEEHY VICTORY COMMITTEE,,,,,,228 S WASHINGTON ST,STE 115,ALEXANDRIA,VA,22314,G2024,,2024-07-24,5000.00,,,,C00845792,SHEEHY VICTORY COMMITTEE,,,,,,,,,,,,,,,,,
SB23,C00426569,SB23.6063,,,CCM,"TIFFANY FOR WISCONSIN, INC.",,,,,,PO BOX 1007,,WAUSAU,WI,54402,G2024,,2024-09-25,2500.00,,,,C00718635,"TIFFANY FOR WISCONSIN, INC.",,,,,,,H,WI,07,,,,,,,,
SB23,C00426569,SB23.6069,,,CCM,WESTERMAN FOR CONGRESS,,,,,,PO BOX 21097,,HOT SPRINGS,AR,71903,G2024,,2024-09-25,2500.00,,,,C00548180,WESTERMAN FOR CONGRESS,,,,,,,H,AR,04,,,,,,,,
SB23,C00426569,SB23.6051,,,CCM,YVETTE4CONGRESS,,,,,,1111 10TH STREET #404,,ALAMOGORDO,NM,88310,G2024,,2024-07-19,2500.00,,,,C00655571,YVETTE4CONGRESS,,,,,,,H,NM,02,,,,,,,,
SB23,C00426569,SB23.6057,,,CCM,YVETTE4CONGRESS,,,,,,1111 10TH STREET #404,,ALAMOGORDO,NM,88310,G2024,,2024-08-27,2500.00,,,,C00655571,YVETTE4CONGRESS,,,,,,,H,NM,02,,,,,,,,
SB23,C00426569,SB23.6068,,,CCM,ZINKE FOR CONGRESS,,,,,,PO BOX 1597,,HELENA,MT,59624,G2024,,2024-09-25,2500.00,,,,C00778159,ZINKE FOR CONGRESS,,,,,,,H,MT,01,,,,,,,,
