form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00300418,11626241,,,CCM,John Carter For Congress,,,,,,"200 Univ. Oaks Blvd, Ste 225 #130",,Round Rock,TX,78665,P2024,,2023-09-05,2500.00,0.00,,011,C00371203,John Carter For Congress,H2TX31044,Carter,John,,Rep.,,H,TX,31,,,,,,,,
SB23,C00300418,11626243,,,PAC,Supporting House Problem Solvers - SHP P,,,,,,"1050 17th Street, NW, Suite 590",,Washington,DC,20036,,,2023-09-05,2500.00,0.00,,011,C00563601,,,,,,,,,,,,,,,,,,
SB23,C00300418,11626244,,,CCM,The Reed Committee,,,,,,PO Box 8628,,Cranston,RI,02920,P2026,,2023-09-05,1000.00,0.00,,011,C00238907,The Reed Committee,S6RI00163,Reed,Jack,,Sen.,,S,RI,,,,,,,,,
SB23,C00300418,11626245,,,CCM,Citizens To Elect Rick Larsen,,,,,,PO Box 326,,Everett,WA,98206,P2024,,2023-09-05,2500.00,0.00,,011,C00345546,Citizens To Elect Rick Larsen,H0WA02080,Larsen,Rick,,Rep.,,H,WA,02,,,,,,,,
SB23,C00300418,11626247,,,PAC,"Defense, Economic Renewal, Education And",,,,,,PO Box 1381,,Tacoma,WA,98402,,,2023-09-05,2500.00,0.00,,011,C00531632,,,,,,,,,,,,,,,,,,
SB23,C00300418,11626248,,,PAC,Evergreen PAC,,,,,,PO Box 487,,Bothell,WA,98041,,,2023-09-05,2500.00,0.00,,011,C00576090,,,,,,,,,,,,,,,,,,
SB23,C00300418,11626249,,,CCM,Brian Fitzpatrick For All Of Us,,,,,,PO Box 939,,Langhorne,PA,19047,P2024,,2023-09-05,3500.00,0.00,,011,C00607416,Brian Fitzpatrick For All Of Us,H6PA08277,Fitzpatrick,Brian,,Rep.,,H,PA,01,,,,,,,,
SB23,C00300418,11631563,,,PAC,Responsibility and Freedom Works PAC,,,,,,PO BOX 196,,TUPELO,MS,38802,,,2023-09-20,5000.00,0.00,,011,C00368696,,,,,,,,,,,,,,,,,,
SB23,C00300418,11631564,,,CCM,Drew Ferguson For Congress Inc.,,,,,,2587 Adams Road,,The Rock,GA,30285,P2024,,2023-09-20,3000.00,0.00,,011,C00607838,Drew Ferguson For Congress Inc.,H6GA03113,Ferguson,Drew,,Rep.,IV,H,GA,03,,,,,,,,
SB23,C00300418,11631565,,,CCM,People For Derek Kilmer,,,,,,PO Box 1381,,Tacoma,WA,98402,P2024,,2023-09-20,1000.00,0.00,,011,C00514893,People For Derek Kilmer,H2WA06129,Kilmer,Derek,,Rep.,,H,WA,06,,,,,,,,
SB23,C00300418,11631566,,,CCM,Garret Graves For Congress,,,,,,PO Box 64845,,Baton Rouge,LA,70896,P2024,,2023-09-20,1000.00,0.00,,011,C00558486,Garret Graves For Congress,H4LA06153,Graves,Garret,,Rep.,,H,LA,06,,,,,,,,
SB23,C00300418,11631567,,,CCM,Eric Burlison For Congress,,,,,,2135 E. Independence Ave,#1007,Springfield,MO,65804,P2024,,2023-09-20,1000.00,0.00,,011,C00788414,Eric Burlison For Congress,H2MO07143,Burlison,Eric,,Rep.,,H,MO,07,,,,,,,,
SB23,C00300418,11631568,,,CCM,Womack For Congress Committee,,,,,,PO Box 508,,Rogers,AR,727570508,P2024,,2023-09-20,1500.00,0.00,,011,C00477745,Womack For Congress Committee,H0AR03055,Womack,Steve,,Rep.,,H,AR,03,,,,,,,,
SB23,C00300418,11631569,,,CCM,Crawford For Congress,,,,,,PO Box 16956,,Jonesboro,AR,72403,P2024,,2023-09-20,1000.00,0.00,,011,C00462374,Crawford For Congress,H0AR01083,Crawford,Rick,,Rep.,,H,AR,01,,,,,,,,
SB23,C00300418,11631570,,,CCM,Banks For Senate,,,,,,P.O. Box 11431,,Fort Wayne,IN,468581431,P2024,,2023-09-20,1000.00,0.00,,011,C00577999,Banks For Senate,H6IN03229,Banks,Jim,,Rep.,,H,IN,03,,,,,,,,
SB23,C00300418,11631571,,,CCM,Bice For Congress,,,,,,PO Box 21315,,Oklahoma City,OK,73156,P2024,,2023-09-20,1000.00,0.00,,011,C00703843,Bice For Congress,H0OK05205,Bice,Stephanie,,Rep.,,H,OK,05,,,,,,,,
SB23,C00300418,11631572,,,CCM,Bob Casey For Senate Inc,,,,,,PO Box 58746,,Philadelphia,PA,19102,P2024,,2023-09-20,1000.00,0.00,,011,C00431056,Bob Casey For Senate Inc,S6PA00217,Casey,Bob,,Sen.,,S,PA,,,,,,,,,
