form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00817379,B-11795,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,G2024,,2024-07-02,35.21,,Credit card processing fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-11788,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,G2024,,2024-07-10,1440.72,,Credit card processing fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-11790,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,G2024,,2024-07-10,400.30,,Credit card processing fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-11792,,,ORG,Integrated Solutions: Political,,,,,,4142 Adams Avenue,Suite 103-550,San Diego,CA,92116,G2024,,2024-07-10,250.00,,Database fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-11804,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,G2024,,2024-07-23,292.60,,Credit card processing fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-11806,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,G2024,,2024-07-23,202.90,,Credit card processing fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-11809,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,G2024,,2024-07-23,3.81,,Credit card processing fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-11813,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,G2024,,2024-07-23,219.72,,Credit card processing fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-11815,,,IND,,Schwartz,Laura,A.,,,55 Overlook Drive,,Ridgefield,CT,06877,G2024,,2024-07-24,2500.00,,accounting,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-11821,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,G2024,,2024-07-26,202.45,,Credit card processing fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-11834,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,G2024,,2024-08-01,136.75,,Credit card processing fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-11836,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,G2024,,2024-08-01,20.37,,Credit card processing fee,001,,,,,,,,,,,,,,,,,,,
