form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00548008,500679280,,,CCM,Mike Levin for Congress,,,,,,PO Box 2112,,Capistrano Beach,CA,926240112,G2024,,2024-09-16,800.00,0.00,Federal Contribution,,C00634253,,,Levin,Mike,,,,H,CA,49,,,,,,,,
SB23,C00548008,500680005,,,CCM,Dave Min For Congress,,,,,,PO Box 5959,,Irvine,CA,926165959,G2024,,2024-09-18,800.00,0.00,Federal Contribution,,C00831537,,,Min,Dave,,,,H,CA,47,,,,,,,,
SB23,C00548008,500681315,,,CCM,Montanans for Tester,,,,,,PO Box 1135,,Helena,MT,596241135,G2024,,2024-09-24,1000.00,0.00,Federal Contribution,,C00412304,,,Tester,Jon,,,,S,MT,00,,,,,,,,
SB23,C00548008,500680006,,,CCM,Will Rollins for Congress,,,,,,31500 Grape St,Ste 3 Pmb 452,Lake Elsinore,CA,925329702,G2024,,2024-09-18,1300.00,0.00,Federal Contribution,,C00792507,,,Rollins,Will,,,,H,CA,41,,,,,,,,
SB23,C00548008,500681316,,,CCM,Kristen for Michigan,,,,,,PO Box 854,,Bay City,MI,487070854,G2024,,2024-09-25,1000.00,0.00,Federal Contribution,,C00864207,,,McDonald Rivet,Kristen,,,,H,MI,08,,,,,,,,
SB23,C00548008,500678756,,,CCM,Laura Friedman for Congress,,,,,,PO Box 27296,,Los Angeles,CA,900270296,G2024,,2024-09-05,500.00,0.00,Federal Contribution,,C00831321,,,Friedman,Laura,,,,H,CA,30,,,,,,,,
SB23,C00548008,500683007,,,CCM,Angus King for U.S. Senate Campaign,,,,,,PO Box 368,,Brunswick,ME,040110368,G2024,,2024-09-27,500.00,0.00,Federal Contribution,,C00516047,,,King,Angus,S.,,Jr.,S,ME,00,,,,,,,,
SB23,C00548008,500680007,,,CCM,Mondaire For Congress,,,,,,PO Box 873,,Sleepy Hollow,NY,105910873,G2024,,2024-09-19,2000.00,0.00,Federal Contribution,,C00711150,,,Jones,Mondaire,,,,H,NY,17,,,,,,,,
SB23,C00548008,500681317,,,CCM,Hertel for Michigan,,,,,,PO Box 16037,,Lansing,MI,489016037,G2024,,2024-09-25,1000.00,0.00,Federal Contribution,,C00844480,,,Hertel,Curtis,Jr.,,,H,MI,07,,,,,,,,
SB23,C00548008,500679547,,,CCM,Jason Crow For Congress,,,,,,8547 E Arapahoe Rd,Ste J543,Greenwood Village,CO,801121436,G2024,,2024-09-18,500.00,0.00,Federal Contribution,,C00637363,,,Crow,Jason,,,,H,CO,06,,,,,,,,
SB23,C00548008,500678757,,,CCM,Alsobrooks for Senate,,,,,,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,G2024,,2024-09-10,2500.00,0.00,Federal Contribution,,C00840017,,,Alsobrooks,Angela,,,,S,MD,00,,,,,,,,
SB23,C00548008,500683008,,,CCM,Susan Wild for Congress,,,,,,1636 N Cedar Crest Blvd,Ste 183,Allentown,PA,181042318,G2024,,2024-09-27,1500.00,0.00,Federal Contribution,,C00658567,,,Wild,Susan,,,,H,PA,07,,,,,,,,
SB23,C00548008,500679278,,,CCM,Nevadans For Steven Horsford,,,,,,PO Box 336664,,North Las Vegas,NV,890336664,G2024,,2024-09-13,1000.00,0.00,Federal Contribution,,C00668228,,,Horsford,Steven,Alexzander,,,H,NV,04,,,,,,,,
