form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00330233,SB29.15036,,,CCM,4WeThePeople-Cook,,,,,,888 Scenic Drive,,Coal Center,PA,15423,G2024,,2024-10-23,1000.00,,Contribution,,,4WeThePeople-Cook,,Cook,Bud,,,,H,PA,50,,,,,,,,
SB29,C00330233,SB29.15033,,,CCM,Citizens for Kail,,,,,,280 Buffalo Street,,Beaver,PA,15009,G2024,,2024-10-23,2500.00,,Contribution,,,Citizens for Kail,,Kail,Josh,,,,H,PA,15,,,,,,,,
SB29,C00330233,SB29.15034,,,CCM,Citizens for Ortitay,,,,,,228 Ostop Road,,Burgettstown,PA,15021,G2024,,2024-10-23,1000.00,,Contribution,,,Citizens for Ortitay,,Ortitay,Jason,,,,H,PA,46,,,,,,,,
SB29,C00330233,SB29.15027,,,CCM,Committee to Elect J.B. McCuskey,,,,,,PO Box 11359,,Charlestown,WV,25361,G2024,,2024-10-23,2500.00,,Contribution for Attorney General,,,Committee to Elect J.B. McCuskey,,McCuskey,J.B.,,,,,WV,00,,,,,,,,
SB29,C00330233,SB29.15028,,,CCM,Criss for House,,,,,,PO Box 1652,,Parkersburg,WV,26102,G2024,,2024-10-23,1000.00,,Contribution,,,Criss for House,,Criss,Vernon,,,,H,WV,12,,,,,,,,
SB29,C00330233,SB29.15032,,,CCM,Dave Sunday for Attorney General,,,,,,45 North George Street,,York,PA,17401,G2024,,2024-10-23,1000.00,,Contribution for Attorney General,,,Dave Sunday for Attorney General,,Sunday,Dave,,,,,PA,00,,,,,,,,
SB29,C00330233,SB29.15041,,,CCM,Friends of Daniel Elliott,,,,,,101 West Ohio Street,Suite 2200,Indianapolis,IN,46204,G2024,,2024-10-23,5000.00,,Contribution for State Treasurer,,,Friends of Daniel Elliott,,Elliott,Daniel,,,,,IN,00,,,,,,,,
SB29,C00330233,SB29.15039,,,CCM,Friends of Gene Yaw for Senate,,,,,,PO Box 3246,,Williamsport,PA,17701,G2024,,2024-10-23,1000.00,,Contribution,,,Friends of Gene Yaw for Senate,,Yaw,Gene,,,,S,PA,23,,,,,,,,
SB29,C00330233,SB29.15037,,,CCM,Friends of Natalie Mihalek,,,,,,PO Box 81,,Hershey,PA,17033,G2024,,2024-10-23,1000.00,,Contribution,,,Friends of Natalie Mihalek,,Mihalek,Natalie,,,,H,PA,40,,,,,,,,
SB29,C00330233,SB29.15038,,,CCM,Friends of Pat Stefano,,,,,,491 Park Road,,Scottdale,PA,15683,G2024,,2024-10-23,1000.00,,Contribution,,,Friends of Pat Stefano,,Stefano,Pat,,,,S,PA,32,,,,,,,,
SB29,C00330233,SB29.15029,,,CCM,Friends of Randy E. Smith,,,,,,PO Box 387,,Thomas,WV,26292,G2024,,2024-10-23,2500.00,,Contribution,,,Friends of Randy E. Smith,,Smith,Randy,E.,,,S,WV,14,,,,,,,,
SB29,C00330233,SB29.15035,,,CCM,Friends of Tim O'Neal,,,,,,1345 Maplewood Circle,,Washington,PA,15301,G2024,,2024-10-23,1000.00,,Contribution,,,Friends of Tim O'Neal,,O'Neal,Tim,,,,H,PA,48,,,,,,,,
SB29,C00330233,SB29.15031,,,CCM,Rose for West Virginia,,,,,,PO Box 1120,,Granville,WV,26534,G2024,,2024-10-23,1000.00,,Contribution,,,Rose for West Virginia,,Rose,Chris,,,,S,WV,02,,,,,,,,
SB29,C00330233,SB29.15030,,,CCM,Rucker for WV,,,,,,PO Box 507,,Harpers Ferry,WV,25425,G2024,,2024-10-23,1000.00,,Contribution,,,Rucker for WV,,Rucker,Patricia,,,,S,WV,16,,,,,,,,
SB29,C00330233,SB29.15040,,,PTY,Senate Majority Campaign Committee,,,,,,101 W. Ohio St.,Suite 2200,Indianapolis,IN,46204,O2024,,2024-10-23,1500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00330233,SB29.15026,,,CCM,Team Morrisey,,,,,,126 Rebels Roost Ct.,,Harpers Ferry,WV,25425,G2024,,2024-10-23,2500.00,,Contribution for Governor,,,Team Morrisey,,Morrisey,Patrick,,,,,WV,00,,,,,,,,
