form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00458570,501201405,,,PAC,Alsobrooks Victory Fund,,,,,,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,,,2024-09-25,5000.00,0.00,Contribution,,C00859553,Alsobrooks Victory Fund,,,,,,,,,,,,,,,,,
SB23,C00458570,501201408,,,CCM,Andy Kim For New Jersey,,,,,,PO Box 211,,Marlton,NJ,080530211,G2024,,2024-09-30,5000.00,0.00,Contribution,,C00648220,,,Kim,Andy,,,,S,NJ,,,,,,,,,
SB23,C00458570,501201410,,,PAC,CASEY KEYSTONE VICTORY FUND,,,,,,PO Box 58746,,Philadelphia,PA,191028746,,,2024-09-30,5000.00,0.00,Contribution,,C00545830,CASEY KEYSTONE VICTORY FUND,,,,,,,,,,,,,,,,,
SB23,C00458570,501189908,,,PTY,Connecticut Democratic State Central Committee,,,,,,750 Main St,Ste 1108-3,Hartford,CT,061032702,,,2024-07-02,5000.00,0.00,Contribution,,C00167320,Connecticut Democratic State Central Committee,,,,,,,,,,,,,,,,,
SB23,C00458570,501201413,,,PTY,DSCC,,,,,,120 Maryland Ave NE,,Washington,DC,200025610,O2024,Headquarters Account,2024-09-30,40000.00,0.00,Contribution,,C00042366,DSCC,,,,,,,,,,,,,,,,,
SB23,C00458570,501201406,,,CCM,Gloria For Tennessee,,,,,,73 White Bridge Pike,Ste Pm 103,Nashville,TN,372051444,G2024,,2024-09-25,1000.00,0.00,Contribution,,C00847400,,,Johnson,Gloria,,,,S,TN,,,,,,,,,
SB23,C00458570,501198182,,,PAC,Heinrich Victory Fund,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,,,2024-09-17,5000.00,0.00,Contribution,,C00603019,Heinrich Victory Fund,,,,,,,,,,,,,,,,,
SB23,C00458570,501201411,,,CCM,Lisa Blunt-Rochester For Senate,,,,,,PO Box 9767,,Wilmington,DE,198090767,G2024,,2024-09-30,5000.00,0.00,Contribution,,C00843391,,,Blunt Rochester,Lisa,,,,S,DE,,,,,,,,,
SB23,C00458570,501198192,,,CCM,Maggie For Congress,,,,,,131 Daniel Webster Hwy,# 949,Nashua,NH,030605224,G2024,,2024-09-19,5000.00,0.00,Contribution,,C00878454,,,Goodlander,Maggie,,,,H,NH,02,,,,,,,,
SB23,C00458570,501189912,,,PTY,Minnesota Democratic-Farmer-Labor Party,,,,,,255 Plato Blvd E,,Saint Paul,MN,551071623,,,2024-08-01,5000.00,0.00,Contribution,,C00025254,Minnesota Democratic-Farmer-Labor Party,,,,,,,,,,,,,,,,,
SB23,C00458570,501201412,,,PTY,NEW HAMPSHIRE DEMOCRATIC PARTY,,,,,,105 N State St,,Concord,NH,033014334,,,2024-09-30,5000.00,0.00,Contribution,,C00178038,NEW HAMPSHIRE DEMOCRATIC PARTY,,,,,,,,,,,,,,,,,
SB23,C00458570,501198183,,,PAC,OHIO GRASSROOTS VICTORY FUND,,,,,,709 A 8Th St SE,,Washington,DC,200033191,,,2024-09-18,5000.00,0.00,Contribution,,C00578609,OHIO GRASSROOTS VICTORY FUND,,,,,,,,,,,,,,,,,
SB23,C00458570,501198184,,,PAC,Slotkin Victory Fund 2024,,,,,,PO Box 4145,,East Lansing,MI,488264145,,,2024-09-18,5000.00,0.00,Contribution,,C00834226,Slotkin Victory Fund 2024,,,,,,,,,,,,,,,,,
