form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00439992,500513580,,,CCM,Chrissy Houlahan for Congress,,,,,,PO Box 222,,Devon,PA,193330222,G2024,,2024-06-28,2500.00,0.00,Contribution to Federal Committee,,C00637371,,,Houlahan,Chrissy,,,,H,PA,06,,,,,,,,
SB23,C00439992,500513581,,,CCM,MAD 4 PA PAC,,,,,,PO Box 444,,Glenside,PA,190380444,G2024,,2024-06-28,2500.00,0.00,Contribution to Federal Committee,,C00670844,,,Dean,Madeleine,,,,H,PA,04,,,,,,,,
SB23,C00439992,500509922,,,CCM,Alsobrooks for Senate,,,,,,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,P2024,,2024-06-12,5000.00,0.00,Contribution to Federal Committee - Made via credit card on 05/14/2024,,C00840017,,,ALSOBROOKS,ANGELA,,,,S,MD,00,,,,,,,,
SB23,C00439992,500513582,,,CCM,Scanlon for Congress,,,,,,PO Box 263,,Swarthmore,PA,190810263,G2024,,2024-06-28,2500.00,0.00,Contribution to Federal Committee,,C00669358,,,Scanlon,Mary,Gay,,,H,PA,05,,,,,,,,
SB23,C00439992,500510513,,,PTY,DSCC,,,,,,120 Maryland Ave NE,,Washington,DC,200025610,,,2024-06-14,25000.00,0.00,Contribution to Federal Committee,,C00042366,DSCC,,,,,,,,,,,,,,,,,Building Fund
SB23,C00439992,500513573,,,CCM,Friends Of Mazie Hirono,,,,,,PO Box 677,,Honolulu,HI,968090677,G2024,,2024-06-28,5000.00,0.00,Contribution to Federal Committee,,C00420760,,,Hirono,Mazie,,,,S,HI,00,,,,,,,,
SB23,C00439992,500513583,,,PAC,New York Majority Fund,,,,,,124 Washington St,Ste 101,Foxboro,MA,020351368,,,2024-06-28,5000.00,0.00,Contribution to Federal Committee,,C00831164,New York Majority Fund,,,,,,,,,,,,,,,,,
SB23,C00439992,500513574,,,CCM,Alsobrooks for Senate,,,,,,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,G2024,,2024-06-28,5000.00,0.00,Contribution to Federal Committee,,C00840017,,,ALSOBROOKS,ANGELA,,,,S,MD,00,,,,,,,,
SB23,C00439992,500513584,,,PAC,Gallego Victory Fund,,,,,,PO Box 65322,,Washington,DC,200355322,,,2024-06-28,5000.00,0.00,Contribution to Federal Committee,,C00848317,Gallego Victory Fund,,,,,,,,,,,,,,,,,
SB23,C00439992,500513575,,,CCM,Susan Wild for Congress,,,,,,1636 N Cedar Crest Blvd,# 183,Allentown,PA,181042318,G2024,,2024-06-28,5000.00,0.00,Contribution to Federal Committee,,C00658567,,,Wild,Susan,,,,H,PA,15,,,,,,,,
SB23,C00439992,500513576,,,CCM,Chris Deluzio for Congress,,,,,,PO Box 16210,,Pittsburgh,PA,152420210,G2024,,2024-06-28,5000.00,0.00,Contribution to Federal Committee,,C00787648,,,Deluzio,Chris,,,,H,PA,17,,,,,,,,
SB23,C00439992,500513577,,,CCM,Cartwright for Congress,,,,,,PO Box 414,,Scranton,PA,185010414,G2024,,2024-06-28,5000.00,0.00,Contribution to Federal Committee,,C00509968,,,Cartwright,Matt,A.,,,H,PA,08,,,,,,,,
SB23,C00439992,500513578,,,CCM,Ehasz for Congress,,,,,,1800 Byberry Rd,Unit 1336,Bensalem,PA,190204747,G2024,,2024-06-28,5000.00,0.00,Contribution to Federal Committee,,C00791335,,,Ehasz,Ashley,,,,H,PA,01,,,,,,,,
SB23,C00439992,500513579,,,CCM,Friends of Janelle Stelson,,,,,,PO Box 41,,Lemoyne,PA,170430041,G2024,,2024-06-28,5000.00,0.00,Contribution to Federal Committee,,C00852368,,,STELSON,JANELLE,,,,H,PA,10,,,,,,,,
