form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00002766,19899818,,,CCM,Mark Takano For Congress,,,,,,PO Box 5214,,Riverside,CA,92517,G2024,,2023-12-05,5000.00,0.00,Contribution,011,C00498667,Mark Takano For Congress,H2CA43245,Takano,Mark,,,,H,CA,39,,,,,,,,Contribution
SB23,C00002766,19899821,,,CCM,Mike Levin For Congress,,,,,,PO Box 2112,,Capistrano Beach,CA,92624,G2024,,2023-12-05,2500.00,0.00,Contribution,011,C00634253,Mike Levin For Congress,H8CA49058,Levin,Mike,,,,H,CA,49,,,,,,,,Contribution
SB23,C00002766,19899822,,,CCM,Val Hoyle for Congress,,,,,,PO Box 657,,Springfield,OR,97477,P2024,,2023-12-05,5000.00,0.00,Contribution,011,C00796144,Val Hoyle for Congress,H2OR04095,Hoyle,Valerie,,,,H,OR,04,,,,,,,,Contribution
SB23,C00002766,19900292,,,PAC,Pelosi Victory Committee,,,,,,"1032 15th Street, NW",Suite 237,Washington,DC,20005,,,2023-12-05,-5000.00,0.00,Voided Check from 5/25/2023,011,C00839092,,,,,,,,,,,,,,,,,,Voided Check from 5/25/2023
SB23,C00002766,19906390,,,PAC,Spike PAC,,,,,,"328 Massachusetts Avenue, NE",,Washington,DC,20002,,,2023-12-06,2500.00,0.00,Contribution,011,C00787317,,,,,,,,,,,,,,,,,,Contribution
SB23,C00002766,19907176,,,PAC,Spike PAC,,,,,,"328 Massachusetts Avenue, NE",,Washington,DC,20002,,,2023-12-08,2500.00,0.00,Contribution,011,C00787317,,,,,,,,,,,,,,,,,,Contribution
SB23,C00002766,19923156,,,CCM,Cleaver For Congress,,,,,,PO Box 411872,,Kansas City,MO,64141,P2024,,2023-12-13,1000.00,0.00,Contribution,011,C00395848,Cleaver For Congress,H4MO05234,Cleaver,Emanuel,,,II,H,MO,05,,,,,,,,Contribution
SB23,C00002766,19923198,,,PAC,Make Every Day Count,,,,,,777 South Figueroa Street,Suite 4050,Los Angeles,CA,90017,,,2023-12-14,5000.00,0.00,Contribution,011,C00855437,,,,,,,,,,,,,,,,,,Contribution
SB23,C00002766,19930055,,,PAC,VOICE PAC,,,,,,PO Box 802,,Rhinebeck,NY,12572,,,2023-12-19,5000.00,0.00,Contribution,011,C00832758,,,,,,,,,,,,,,,,,,Contribution
SB23,C00002766,19930093,,,COM,Biden Victory Fund,,,,,,"430 South Capitol Street, SE",,Washington,DC,20003,,,2023-12-19,55000.00,0.00,Contribution,011,,,,,,,,,,,,,,,,,,,Contribution
SB23,C00002766,19930175,,,CCM,Will Rollins For Congress,,,,,,PO Box 6282,414 W Grand Blvd,Corona,CA,92878,G2024,,2023-12-19,5000.00,0.00,Contribution,011,C00792507,Will Rollins For Congress,H2CA42205,Rollins,Will,,,,H,CA,41,,,,,,,,Contribution
SB23,C00002766,19930176,,,CCM,Will Rollins For Congress,,,,,,PO Box 6282,414 W Grand Blvd,Corona,CA,92878,P2024,,2023-12-19,5000.00,0.00,Contribution,011,C00792507,Will Rollins For Congress,H2CA42205,Rollins,Will,,,,H,CA,41,,,,,,,,Contribution
SB23,C00002766,19930177,,,CCM,Pete Aguilar For Congress,,,,,,PO Box 10954,,San Bernardino,CA,92423,G2024,,2023-12-19,5000.00,0.00,Contribution,011,C00510461,Pete Aguilar For Congress,H2CA31125,Aguilar,Pete,,,,H,CA,33,,,,,,,,Contribution
SB23,C00002766,19930178,,,CCM,Dr. Raul Ruiz for Congress,,,,,,PO Box 1566,,Indio,CA,92202,G2024,,2023-12-19,5000.00,0.00,Contribution,011,C00502575,Dr. Raul Ruiz for Congress,H2CA36439,Ruiz,Raul,,,,H,CA,25,,,,,,,,Contribution
SB23,C00002766,19930179,,,CCM,Dr. Raul Ruiz for Congress,,,,,,PO Box 1566,,Indio,CA,92202,P2024,,2023-12-19,5000.00,0.00,Contribution,011,C00502575,Dr. Raul Ruiz for Congress,H2CA36439,Ruiz,Raul,,,,H,CA,25,,,,,,,,Contribution
