form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00002972,500015827,,,CCM,Adrian Smith For Congress,,,,,,439 New Jersey Ave SE,,Washington,DC,200034034,G2024,,2023-08-24,1000.00,0.00,,011,C00412890,,,SMITH,ADRIAN,,,,H,NE,03,,,,,,,,
SB23,C00002972,500015777,,,CCM,Alma Adams For Congress,,,,,,514 Daniels St,# 286,Raleigh,NC,276051317,P2024,,2023-08-01,1000.00,0.00,,011,C00546358,,,ADAMS,ALMA,,,,H,NC,12,,,,,,,,
SB23,C00002972,500015815,,,CCM,Ami Bera For Congress,,,,,,PO Box 582496,,Elk Grove,CA,957580042,P2024,,2023-08-31,1500.00,0.00,,011,C00461061,,,Bera,Ami,,,,H,CA,07,,,,,,,,
SB23,C00002972,500015849,,,CCM,Amodei For Nevada,,,,,,107 S West St,Ste 176,Alexandria,VA,223142824,P2024,,2023-08-18,-1000.00,0.00,Void of 4/25/23 contribution - lost in mail,011,C00496760,,,AMODEI,MARK,,,,H,NV,02,,,,,,,,
SB23,C00002972,500015891,,,CCM,Amodei For Nevada,,,,,,107 S West St,Ste 176,Alexandria,VA,223142824,P2024,,2023-08-24,1000.00,0.00,Reissue of 4/25/23 voided check,011,C00496760,,,AMODEI,MARK,,,,H,NV,02,,,,,,,,
SB23,C00002972,500015847,,,CCM,Andre Carson For Congress,,,,,,660 Pennsylvania Ave SE,Ste 202,Washington,DC,200034357,P2024,,2023-08-18,-1000.00,0.00,Void of 6/15/23 contribution - lost in mail.,011,C00442921,,,Carson,Andre,,,,H,DC,07,,,,,,,,
SB23,C00002972,500015892,,,CCM,Andre Carson For Congress,,,,,,660 Pennsylvania Ave SE,Ste 202,Washington,DC,200034357,P2024,,2023-08-24,1000.00,0.00,Reissue of 6/15/23 voided check,011,C00442921,,,Carson,Andre,,,,H,DC,07,,,,,,,,
SB23,C00002972,500015851,,,CCM,Andy Harris For Congress,,,,,,107 S West St,Ste 176,Alexandria,VA,223142824,P2024,,2023-08-18,-1000.00,0.00,Void of 5/23/23 contribution.,011,C00435974,,,HARRIS,ANDY,,,,H,MD,01,,,,,,,,
SB23,C00002972,500015794,,,CCM,Angie Craig For Congress,,,,,,6129 Long Meadow Rd,,Mclean,VA,221012312,G2024,,2023-08-08,1000.00,0.00,,011,C00575209,,,CRAIG,ANGIE,,,,H,MN,02,,,,,,,,
SB23,C00002972,500015774,,,CCM,Barry Loudermilk For Congress,,,,,,410 1St St SE,Ste 310,Washington,DC,200031866,P2024,,2023-08-01,1000.00,0.00,,011,C00543892,,,LOUDERMILK,BARRY,,,,H,GA,11,,,,,,,,
