form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00764753,500911167,,,CCM,BRITTANY PETTERSEN FOR COLORADO,,,,,,PO Box 150887,,Lakewood,CO,802150887,P2024,,2024-02-14,500.00,0.00,2024 Primary contribution,011,C00637215,,,PETTERSEN,BRITTANY,LOUISE,,,H,CO,07,,,,,,,,
SB23,C00764753,500919598,,,CCM,Caraveo For Congress,,,,,,PO Box 953,,Eastlake,CO,806140953,P2024,,2024-03-29,1000.00,0.00,2024 Primary contribution,011,C00787788,,,CARAVEO,YADIRA,,,,H,CO,08,,,,,,,,
SB23,C00764753,500919596,,,CCM,CHRIS DELUZIO FOR CONGRESS,,,,,,PO Box 16210,,Pittsburgh,PA,152420210,P2024,,2024-03-29,1000.00,0.00,2024 Primary contribution,011,C00787648,,,DELUZIO,CHRISTOPHER,,,,,,,,,,,,,,
SB23,C00764753,500919601,,,CCM,CHRISTINA BOHANNAN FOR CONGRESS,,,,,,PO Box 722,,Iowa City,IA,522440722,P2024,,2024-03-29,1000.00,0.00,2024 Primary contribution,011,C00787820,,,BOHANNAN,CHRISTINA,,,,H,IA,01,,,,,,,,
SB23,C00764753,500919594,,,CCM,ERIC SORENSEN FOR ILLINOIS,,,,,,PO Box 1172,,Moline,IL,612661172,P2024,,2024-03-29,1000.00,0.00,2024 Primary contribution,011,C00793935,,,SORENSEN,ERIC,,,,H,IL,17,,,,,,,,
SB23,C00764753,500919599,,,CCM,Gabe Vasquez For Congress,,,,,,PO Box L,,Mesilla,NM,880464612,P2024,,2024-03-29,1000.00,0.00,2024 Primary contribution,011,C00789404,,,VASQUEZ,GABRIEL,,,,H,NM,02,,,,,,,,
SB23,C00764753,500919600,,,CCM,JAMES R VOGEL FOR CONGRESS COMMITTEE,,,,,,79 Southern Dr,,Rochester,NY,146232319,P2024,,2024-03-29,1000.00,0.00,2024 Primary contribution,011,C00232090,,,VOGEL,JAMES,R,,,H,NY,29,,,,,,,,
SB23,C00764753,500919611,,,CCM,JULIE JOHNSON FOR CONGRESS,,,,,,PO Box 802765,,Dallas,TX,753802765,P2024,,2024-02-02,1500.00,0.00,2024 Primary contribution,011,C00843003,,,JOHNSON,JULIE,,,,H,TX,32,,,,,,,,
SB23,C00764753,500919590,,,CCM,MARLENE FOR CONGRESS,,,,,,7904 E Chaparral Rd,Ste A110-472,Scottsdale,AZ,852507370,P2024,,2024-03-29,1000.00,0.00,2024 Primary contribution,011,C00840751,,,GALAN-WOODS,MARLENE,,,,H,AZ,01,,,,,,,,
SB23,C00764753,500919592,,,CCM,MONDAIRE FOR CONGRESS,,,,,,PO Box 873,,Sleepy Hollow,NY,105910873,P2024,,2024-03-29,1000.00,0.00,2024 Primary contribution,011,C00711150,,,JONES,MONDAIRE,,,,H,NY,17,,,,,,,,
SB23,C00764753,500902619,,,CCM,Rudy Salas For Congress,,,,,,PO Box 42257,,Bakersfield,CA,933842257,P2024,,2024-01-04,1000.00,0.00,Political contribution,011,C00791756,,,SALAS,RUDY,,,,H,CA,22,,,,,,,,
SB23,C00764753,500910383,,,CCM,SUOZZI FOR CONGRESS,,,,,,PO Box 669,,Glen Cove,NY,115420669,O2024,Special General,2024-02-12,1000.00,0.00,Contribution - 2024 Special Election,011,C00607200,,,SUOZZI,THOMAS,,,,H,NY,03,,,,,,,,
SB23,C00764753,500919588,,,CCM,TERAN FOR CONGRESS,,,,,,PO Box 1041,,Glendale,AZ,853111041,P2024,,2024-03-29,1000.00,0.00,2024 Primary contribution,011,C00836890,,,TERAN,RAQUEL,,,,H,AZ,03,,,,,,,,
SB23,C00764753,500919593,,,CCM,VICENTE GONZALEZ FOR CONGRESS,,,,,,PO Box 6270,,Brownsville,TX,785236270,P2024,,2024-03-29,1000.00,0.00,2024 Primary contribution,011,C00592659,,,GONZALEZ,VICENTE,,,,H,TX,34,,,,,,,,
