form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00548008,500684160,,,CCM,Elissa Slotkin for Michigan,,,,,,PO Box 4145,,East Lansing,MI,488264145,G2024,,2024-10-07,2500.00,0.00,Federal Contribution,,C00834218,,,Slotkin,Elissa,,,,S,MI,00,,,,,,,,
SB23,C00548008,500684170,,,CCM,Jeffries for Congress,,,,,,PO Box 65322,,Washington,DC,200355322,G2024,,2024-10-07,2500.00,0.00,Federal Contribution,,C00503052,,,Jeffries,Hakeem,,,,H,NY,08,,,,,,,,
SB23,C00548008,500684171,,,CCM,Scholten for Congress,,,,,,PO Box 6233,,Grand Rapids,MI,495166233,G2024,,2024-10-07,1000.00,0.00,Federal Contribution,,C00711317,,,Scholten,Hillary,,,,H,MI,03,,,,,,,,
SB23,C00548008,500684152,,,CCM,Bob Casey For Senate Inc.,,,,,,PO Box 58746,,Philadelphia,PA,191028746,G2024,,2024-10-07,1000.00,0.00,Federal Contribution,,C00431056,,,Casey,Robert,P,,Jr,S,PA,00,,,,,,,,
SB23,C00548008,500684172,,,CCM,Mannion For New York,,,,,,PO Box 11131,,Syracuse,NY,132181131,G2024,,2024-10-07,1000.00,0.00,Federal Contribution,,C00845461,,,Mannion,John,W,,,H,NY,22,,,,,,,,
SB23,C00548008,500684173,,,CCM,Altman for Congress,,,,,,PO Box 267,,Lambertville,NJ,085300267,G2024,,2024-10-07,1000.00,0.00,Federal Contribution,,C00841643,,,Altman,Susan,Copius,,,H,NJ,07,,,,,,,,
SB23,C00548008,500684155,,,CCM,Marlinga for Congress,,,,,,155 S Main St,Unit 672,Mount Clemens,MI,480467727,G2024,,2024-10-07,1000.00,0.00,Federal Contribution,,C00807727,,,Marlinga,Carl,J.,,,H,MI,10,,,,,,,,
SB23,C00548008,500684165,,,CCM,Emilia Sykes for Congress,,,,,,545 E Town St,,Columbus,OH,432154801,G2024,,2024-10-07,1000.00,0.00,Federal Contribution,,C00801274,,,Sykes,Emilia,,,,H,OH,13,,,,,,,,
SB23,C00548008,500684176,,,CCM,Caraveo for Congress,,,,,,PO Box 953,,Eastlake,CO,806140953,G2024,,2024-10-07,1000.00,0.00,Federal Contribution,,C00787788,,,Caraveo,Yadira,,,,H,CO,08,,,,,,,,
SB23,C00548008,500684167,,,CCM,Gabe Vasquez for Congress,,,,,,PO Box L,,Mesilla,NM,880464612,G2024,,2024-10-07,1000.00,0.00,Federal Contribution,,C00789404,,,Vasquez,Gabriel,,,,H,NM,02,,,,,,,,
