form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00787317,500141110,,,CCM,Nikki for Congress,,,,,,PO Box 5171,,Springfield,IL,627055171,P2024,,2023-10-15,1000.00,0.00,Candidate contribution,,C00787812,,,BUDZINSKI,NIKKI,,,,H,IL,13,,,,,,,,
SB23,C00787317,500141120,,,CCM,MELANIE FOR NEW MEXICO,,,,,,PO Box 51493,,Albuquerque,NM,871811493,P2024,,2023-10-15,1000.00,0.00,Candidate contribution,,C00765099,,,STANSBURY,MELANIE,,,,H,NM,01,,,,,,,,
SB23,C00787317,500141130,,,CCM,VICENTE GONZALEZ FOR CONGRESS,,,,,,PO Box 6270,,Brownsville,TX,785236270,P2024,,2023-11-13,1000.00,0.00,Candidate contribution,,C00592659,,,GONZALEZ,VICENTE,,,,H,TX,34,,,,,,,,
SB23,C00787317,500141140,,,CCM,SUMMER LEE FOR CONGRESS,,,,,,PO Box 15320,,Washington,DC,200030320,P2024,,2023-11-13,1000.00,0.00,Candidate contribution,,C00791780,,,LEE,SUMMER,,,,H,PA,12,,,,,,,,
SB23,C00787317,500141150,,,CCM,Angie Craig for Congress,,,,,,PO Box 22116,,Eagan,MN,551220116,P2024,,2023-12-15,1000.00,0.00,Candidate contribution,,C00575209,,,CRAIG,ANGELA,DAWN,,,H,MN,02,,,,,,,,
SB23,C00787317,500141101,,,CCM,GABE AMO FOR CONGRESS,,,,,,PO Box 40457,,Providence,RI,029400457,O2023,Special General,2023-10-05,1000.00,0.00,Candidate contribution,,C00838060,,,AMO,GABRIEL,F,,,H,RI,01,,,,,,,,
SB23,C00787317,500141111,,,CCM,Mrvan for Congress,,,,,,PO Box 55,,Crown Point,IN,463080055,P2024,,2023-10-15,1000.00,0.00,Candidate contribution,,C00727529,,,MRVAN,FRANK,J.,,,H,IN,01,,,,,,,,
SB23,C00787317,500141121,,,CCM,JOSH HARDER FOR CONGRESS,,,,,,PO Box 4220,,Manteca,CA,953370004,P2024,,2023-10-15,1000.00,0.00,Campaign contribution,,C00639146,,,HARDER,JOSH,,,,H,CA,09,,,,,,,,
SB23,C00787317,500141131,,,CCM,Titus for Congress,,,,,,PO Box 72454,,Las Vegas,NV,891702454,P2024,,2023-11-13,1000.00,0.00,Candidate contribution,,C00499467,,,TITUS,DINA,,,,H,NV,01,,,,,,,,
SB23,C00787317,500141141,,,CCM,GLENN F. IVEY FOR CONGRESS,,,,,,PO Box 85,,Bladensburg,MD,207100085,P2024,,2023-11-13,1000.00,0.00,Candidate contribution,,C00792283,,,IVEY,GLENN,,,,H,MD,04,,,,,,,,
SB23,C00787317,500141151,,,CCM,MARIE FOR CONGRESS,,,,,,PO Box 1164,,Washougal,WA,986710926,P2024,,2023-12-15,1000.00,0.00,Candidate contribution,,C00806174,,,GLUESENKAMP PEREZ,MARIE,,,,H,WA,03,,,,,,,,
SB23,C00787317,500141112,,,CCM,Sharice for Congress,,,,,,13851 W 63rd St,Num 303,Shawnee,KS,662163800,P2024,,2023-10-15,1000.00,0.00,Candidate contribution,,C00670034,,,DAVIDS,SHARICE,,,,H,KS,03,,,,,,,,
SB23,C00787317,500141122,,,CCM,SCHNEIDER FOR CONGRESS,,,,,,PO Box 1318,,Deerfield,IL,600156005,P2024,,2023-10-15,1000.00,0.00,Candidate contribution,,C00495952,,,SCHNEIDER,BRADLEY,S.,,,H,IL,10,,,,,,,,
SB23,C00787317,500141132,,,CCM,Friends of Lucy McBath,,,,,,375 Rockbridge Rd NW,Ste Pm 172,Lilburn,GA,300476070,P2024,,2023-11-13,1000.00,0.00,Candidate contribution,,C00672295,,,MCBATH,LUCIA,MS.,,,H,GA,07,,,,,,,,
SB23,C00787317,500141142,,,CCM,MORGAN MCGARVEY FOR CONGRESS,,,,,,PO Box 5324,,Louisville,KY,402550324,P2024,,2023-11-13,1000.00,0.00,Candidate contribution,,C00791392,,,MCGARVEY,MORGAN,,,,H,KY,03,,,,,,,,
SB23,C00787317,500141152,,,CCM,DR KIM SCHRIER FOR CONGRESS,,,,,,PO Box 2728,,Issaquah,WA,980270125,P2024,,2023-12-15,1000.00,0.00,Candidate contribution,,C00652628,,,SCHRIER,KIM,DR.,,,H,WA,08,,,,,,,,
