form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00204099,B861880,,,CCM,Committee to Elect Lisa Barnes,,,,,,302 Bend of River Road,,Spring Hope,NC,27882,P2024,,2023-12-08,2500.00,,P-2024 State Senate 11 NC,011,,,,Barnes,Lisa,S,,,S,NC,11,,,,,,,,
SB29,C00204099,B861879,,,CCM,Jimmy Dixon for HD 4,,,,,,PO Box 222,,Warsaw,NC,28398,P2024,,2023-12-08,5000.00,,P-2024 State House 4 NC,011,,,,Dixon,James,,,,H,NC,04,,,,,,,,
SB29,C00204099,B861881,,,CCM,Norman Sanderson Campaign Committee,,,,,,269 Bennett Road,,Arapahoe,NC,28510,P2024,,2023-12-08,2500.00,,P-2024 State Senate 01 NC,011,,,,Sanderson,Norman,,,,S,NC,01,,,,,,,,
SB29,C00204099,B862916,,,CCM,Friends to Elect Raumesh Akbari Senate,,,,,,655 Riverside Drive PH1404,,Memphis,TN,38103,P2026,,2023-12-20,1000.00,,P-2026 State Senate 29 TN,011,,,,Akbari,Raumesh,,,,S,TN,29,,,,,,,,
SB29,C00204099,B862918,,,CCM,Rebecca for TN House,,,,,,P.O. BOX 901,,Jonesborough,TN,37659,P2024,,2023-12-20,500.00,,P-2024 State House 07 TN,011,,,,Alexander,Rebecca,K,,,H,TN,07,,,,,,,,
SB29,C00204099,B862914,,,CCM,Paul Bailey Committee,,,,,,P.O. Box 2998,,Cookeville,TN,38502,P2026,,2023-12-20,1000.00,,P-2026 State Senate 15 TN,011,,,,Bailey,Paul,,,,S,TN,15,,,,,,,,
SB29,C00204099,B862922,,,CCM,Committee for Elect Clark Boyd,,,,,,P.O. Box 2177,,Lebanon,TN,37088,P2024,,2023-12-20,250.00,,P-2024 State House 46 TN,011,,,,Boyd,Clark,,,,H,TN,46,,,,,,,,
SB29,C00204099,B862925,,,CCM,Tandy Darby for State Representative,,,,,,276 Highway 124,,Greenfield,TN,38230,P2024,,2023-12-20,500.00,,P-2024 State House 76 TN,011,,,,Darby,Tandy,,,,H,TN,76,,,,,,,,
SB29,C00204099,B862919,,,CCM,Jeremy Faison Campaign,,,,,,2566 Sorrell Road,,Cosby,TN,37722,P2024,,2023-12-20,500.00,,P-2024 State House 11 TN,011,,,,Faison,Jeremy,,,,H,TN,11,,,,,,,,
SB29,C00204099,B862926,,,CCM,Rusty Grills for State Representative,,,,,,P.O. Box 241,,Newbern,TN,38059,P2024,,2023-12-20,250.00,,P-2024 State House 77 TN,011,,,,Grills,Rusty,,,,H,TN,77,,,,,,,,
