form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00839894,B-51841,,,ORG,Act Blue,,,,,,PO Box 445525,,Somerville,MA,02158,,,2024-07-07,28.43,,Credit Card Processing Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-51786,,,ORG,Act Blue,,,,,,PO Box 445525,,Somerville,MA,02158,,,2024-07-14,28.69,,Credit Card Processing Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-51827,,,ORG,Act Blue,,,,,,PO Box 445525,,Somerville,MA,02158,,,2024-07-21,74.57,,Credit Card Processing Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-51868,,,ORG,Act Blue,,,,,,PO Box 445525,,Somerville,MA,02158,,,2024-07-28,37.85,,Credit Card Processing Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-51800,,,ORG,Act Blue,,,,,,PO Box 445525,,Somerville,MA,02158,,,2024-07-31,13.47,,Credit Card Processing Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-51854,,,ORG,Act Blue,,,,,,PO Box 445525,,Somerville,MA,02158,,,2024-08-04,32.77,,Credit Card Processing Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-51772,,,ORG,Act Blue,,,,,,PO Box 445525,,Somerville,MA,02158,,,2024-08-11,126.08,,Credit Card Processing Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-51813,,,ORG,Act Blue,,,,,,PO Box 445525,,Somerville,MA,02158,,,2024-08-18,65.63,,Credit Card Processing Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-51840,,,ORG,Act Blue,,,,,,PO Box 445525,,Somerville,MA,02158,,,2024-08-25,25.39,,Credit Card Processing Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-51785,,,ORG,Act Blue,,,,,,PO Box 445525,,Somerville,MA,02158,,,2024-08-31,56.18,,Credit Card Processing Fees,001,,,,,,,,,,,,,,,,,,,
