form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB28a,C00142851,12007629,,,ORG,Jasco Electric Corporation,,,,,,2750 Barney Court,,McHenry,IL,60050,,,2024-10-31,-98.16,0.00,Void - Jasco Electric Corporation,010,,,,,,,,,,,,,,,,,,,Void - Jasco Electric Corporation
SB28a,C00142851,12007631,,,ORG,"Snelten, Inc.",,,,,,759 Ridgeview Drive,,McHenry,IL,60050,,,2024-10-31,-216.70,0.00,"Void - Snelten, Inc.",010,,,,,,,,,,,,,,,,,,,"Void - Snelten, Inc."
SB28a,C00142851,12007634,,,ORG,"Mineral Solutions, Inc.",,,,,,"20 Oak Hollow, Ste. 260",,Southfield,MI,480337465,,,2024-10-31,-17.72,0.00,"Void - Mineral Solutions, Inc.",010,,,,,,,,,,,,,,,,,,,"Void - Mineral Solutions, Inc."
SB28a,C00142851,12007635,,,ORG,Lafarge Utica Stone Company,,,,,,20 Oak Hollow,,Southfield,MI,48033,,,2024-10-31,-34.44,0.00,Void - Lafarge Utica Stone Company,010,,,,,,,,,,,,,,,,,,,Void - Lafarge Utica Stone Company
SB28a,C00142851,12007636,,,ORG,Lafarge Western Sand & Gravel Company,,,,,,20 Oak Hollow,,Southfield,MI,48033,,,2024-10-31,-39.84,0.00,Void - Lafarge Western Sand & Gravel Company,010,,,,,,,,,,,,,,,,,,,Void - Lafarge Western Sand & Gravel Company
SB28a,C00142851,12007638,,,ORG,Johler Demolition Inc,,,,,,200 Industrial Drive,,Lincolnshire,IL,60069,,,2024-10-31,-265.91,0.00,Void - Johler Demolition Inc,010,,,,,,,,,,,,,,,,,,,Void - Johler Demolition Inc
SB28a,C00142851,12007639,,,ORG,Austin Tyler Const.,,,,,,23343 S. Ridge Road,,Elwood,IL,60421,,,2024-10-31,-338.00,0.00,Void - Austin Tyler Const.,010,,,,,,,,,,,,,,,,,,,Void - Austin Tyler Const.
SB28a,C00142851,12007642,,,ORG,Hanson Material Service Corporation,,,,,,300 E. John Carpenter Freeway,,Irving,TX,75266,,,2024-10-31,-10.27,0.00,Void - Hanson Material Service Corporation,010,,,,,,,,,,,,,,,,,,,Void - Hanson Material Service Corporation
SB28a,C00142851,12007644,,,ORG,"Airco Power Services, Inc.",,,,,,4919 Old Louisville Road,,Garden City,IA,31408,,,2024-10-31,-21.01,0.00,"Void - Airco Power Services, Inc.",010,,,,,,,,,,,,,,,,,,,"Void - Airco Power Services, Inc."
SB28a,C00142851,12007645,,,ORG,Griffin Dewatering,,,,,,3450 Calumet Avenue,,Hammond,IN,46320,,,2024-10-31,-24.74,0.00,Void - Griffin Dewatering,010,,,,,,,,,,,,,,,,,,,Void - Griffin Dewatering
SB28a,C00142851,12007646,,,ORG,"Hardman Construction, Inc.",,,,,,242 S. Brye Road,,Ludington,MI,49431,,,2024-10-31,-169.95,0.00,"Void - Hardman Construction, Inc.",010,,,,,,,,,,,,,,,,,,,"Void - Hardman Construction, Inc."
SB28a,C00142851,12007647,,,ORG,"Advantage Paving, Inc.",,,,,,"19148 104th Ave., Ste. 777",,Mokena,IL,60448,,,2024-10-31,-1570.18,0.00,"Void - Advantage Paving, Inc.",010,,,,,,,,,,,,,,,,,,,"Void - Advantage Paving, Inc."
SB28a,C00142851,12007648,,,ORG,Bluroc LLC,,,,,,"2 Bay Road, Ste. 100",,Hadley,MA,01035,,,2024-10-31,-86.40,0.00,Void - Bluroc LLC,010,,,,,,,,,,,,,,,,,,,Void - Bluroc LLC
SB28a,C00142851,12007649,,,ORG,"Infrastructure Systems, Inc.",,,,,,777 S. Rohlwing Road,,Addison,IL,60101,,,2024-10-31,-86.60,0.00,"Void - Infrastructure Systems, Inc.",010,,,,,,,,,,,,,,,,,,,"Void - Infrastructure Systems, Inc."
SB28a,C00142851,12007650,,,ORG,Mid America Sand & Gravel,,,,,,PO Box 848,,Urbana,IL,61803,,,2024-10-31,-2697.84,0.00,Void - Mid America Sand & Gravel,010,,,,,,,,,,,,,,,,,,,Void - Mid America Sand & Gravel
