form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00329474,SB23.4865,,,CCM,ALEX PADILLA FOR SENATE,,,,,,777 S. FIGUEROA ST,SUITE 4050,LOS ANGELES,CA,90017,P2024,,2023-08-24,1500.00,,Contribution,,C00765164,,,,,,,,S,CA,00,,,,,,,,
SB23,C00329474,SB23.4866,,,CCM,"ANDY BARR FOR CONGRESS, INC.",,,,,,PO BOX 2059,,LEXINGTON,KY,40588,P2024,,2023-08-24,1000.00,,Contribution,,C00467571,,,,,,,,H,KY,06,,,,,,,,
SB23,C00329474,SB23.4867,,,CCM,ANGUS KING FOR U.S. SENATE CAMPAIGN,,,,,,PO BOX 368,"114 MAINE STREET, SUITE 1",BRUNSWICK,ME,04011,P2024,,2023-08-24,1000.00,,Contribution,,C00516047,,,,,,,,S,ME,00,,,,,,,,
SB23,C00329474,SB23.4868,,,CCM,ANTHONY PORTANTINO FOR CONGRESS,,,,,,12501 IMPERIAL HWY. STE. 200,,NORWALK,CA,90650,P2024,,2023-08-24,1000.00,,Contributions,,C00832279,,,,,,,,H,CA,30,,,,,,,,
SB23,C00329474,SB23.4890,,,CCM,CATHY MCMORRIS RODGERS FOR CONGRESS,,,,,,BOX 137,,SPOKANE,WA,99210,P2024,,2023-12-28,1000.00,,Contributions,,C00390476,,,,,,,,H,WA,05,,,,,,,,
SB23,C00329474,SB23.4870,,,CCM,GUTHRIE FOR CONGRESS,,,,,,PO BOX 9639,,BOWLING GREEN,KY,42102,P2024,,2023-08-24,1000.00,,Contribution,,C00445023,,,,,,,,H,KY,02,,,,,,,,
SB23,C00329474,SB23.4892,,,CCM,HAL ROGERS FOR CONGRESS,,,,,,P.O. BOX 1214,,SOMERSET,KY,42502,P2024,,2023-12-28,1000.00,,Contribution,,C00116632,,,,,,,,H,KY,05,,,,,,,,
SB23,C00329474,SB23.4871,,,CCM,HERN FOR CONGRESS,,,,,,9521-B RIVERSIDE PKWY,#350,TULSA,OK,74137,P2024,,2023-08-24,1000.00,,Contribution,,C00636092,,,,,,,,H,OK,01,,,,,,,,
SB23,C00329474,SB23.4872,,,CCM,JIMMY PANETTA FOR CONGRESS,,,,,,PO BOX 103,,CARMEL VALLEY,CA,93924,P2024,,2023-08-24,1000.00,,Contribution,,C00592154,,,,,,,,H,CA,19,,,,,,,,
SB23,C00329474,SB23.4873,,,CCM,KEVIN KILEY FOR CONGRESS,,,,,,9458 TREELAKE RD.,,GRANITE BAY,CA,95746,P2024,,2023-08-24,1000.00,,Contribution,,C00801985,,,,,,,,H,CA,03,,,,,,,,
