form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00012880,88577443,,,CCM,Messmer For Congress,,,,,,PO Box 44003,,Indianapolis,IN,46244,P2024,,2024-04-10,5000.00,0.00,,011,C00867218,Messmer For Congress,H4IN08249,Messmer,Mark,,Sen.,,H,IN,08,,,,,,,,
SB23,C00012880,88617679,,,CCM,Kennedy For Congress,,,,,,PO Box 536,,Buffalo,NY,14201,S2024,Special-General2024,2024-04-22,2000.00,0.00,,011,C00856526,Kennedy For Congress,H4NY26078,Kennedy,Timothy,,Sen.,,H,NY,26,,,,,,,,
SB23,C00012880,88617680,,,PAC,ARK PAC,,,,,,P.O. Box 606,,Rogers,AR,72757,,,2024-04-22,1000.00,0.00,,011,C00413948,,,,,,,,,,,,,,,,,,
SB23,C00012880,88617684,,,CCM,Bice For Congress,,,,,,PO Box 21315,,Oklahoma City,OK,73156,P2024,,2024-04-22,1000.00,0.00,,011,C00703843,Bice For Congress,H0OK05205,Bice,Stephanie,,Rep.,,H,OK,05,,,,,,,,
SB23,C00012880,88617685,,,CCM,Cole For Congress,,,,,,P.O. Box 722256,,Norman,OK,73070,P2024,,2024-04-22,1000.00,0.00,,011,C00379735,Cole For Congress,H2OK04055,Cole,Tom,,,,H,OK,04,,,,,,,,
SB23,C00012880,88617686,,,CCM,Martin Heinrich For Senate,,,,,,P.O. Box 25763,,Albuquerque,NM,87125,P2024,,2024-04-22,2500.00,0.00,,011,C00434563,Martin Heinrich For Senate,S2NM00088,Heinrich,Martin,,,,S,NM,,,,,,,,,
SB23,C00012880,88617687,,,CCM,Kelly For Congress,,,,,,Post Office Box 7092,,Tupelo,MS,38802,G2024,,2024-04-22,1000.00,0.00,,011,C00573980,Kelly For Congress,H6MS01131,Kelly,Trent,,Rep.,,H,MS,01,,,,,,,,
SB23,C00012880,88617688,,,CCM,Carol For Congress,,,,,,228 S. Washington Street,Suite 115,Alexandria,WV,22314,P2024,,2024-04-22,2000.00,0.00,,011,C00653220,Carol For Congress,H8WV03097,Miller,Carol,,Rep.,,H,WV,01,,,,,,,,
SB23,C00012880,88617689,,,CCM,Dr Kim Schrier For Congress,,,,,,PO Box 2728,,Issaquah,WA,98027,P2024,,2024-04-22,1500.00,0.00,,011,C00652628,Dr Kim Schrier For Congress,H8WA08189,Schrier,Kim,,,,H,WA,08,,,,,,,,
SB23,C00012880,88617690,,,CCM,Mike Thompson For Congress,,,,,,5445 Madison Avenue,,Sacramento,CA,95841,G2024,,2024-04-22,2000.00,0.00,,011,C00326363,Mike Thompson For Congress,H8CA01109,Thompson,C Michael,,,,H,CA,01,,,,,,,,
SB23,C00012880,88617692,,,PAC,BRETT PAC,,,,,,504 Derek Avenue,,Elizabethtown,KY,42701,,,2024-04-22,5000.00,0.00,,011,C00483487,,,,,,,,,,,,,,,,,,
SB23,C00012880,88617743,,,PAC,Free State PAC,,,,,,P.O. Box 1152,,Hays,KS,67601,,,2024-04-22,5000.00,0.00,,011,C00455717,,,,,,,,,,,,,,,,,,
SB23,C00012880,88617744,,,CCM,Kiggans For Congress,,,,,,P.O. Box 5042,,Virginia Beach,VA,23471,P2024,,2024-04-22,500.00,0.00,,011,C00776120,Kiggans For Congress,H2VA02064,Kiggans,Jennifer,,,,H,VA,02,,,,,,,,
SB23,C00012880,88617745,,,CCM,Kiggans For Congress,,,,,,P.O. Box 5042,,Virginia Beach,VA,23471,G2024,,2024-04-22,2000.00,0.00,,011,C00776120,Kiggans For Congress,H2VA02064,Kiggans,Jennifer,,,,H,VA,02,,,,,,,,
SB23,C00012880,88617746,,,CCM,Jim Justice For U.S. Senate,,,,,,3501 MacCorkle Ave Se,Num 131,Charleston,WV,25304,P2024,,2024-04-22,5000.00,0.00,,011,C00839100,Jim Justice For U.S. Senate,S4WV00332,Justice,James,,Gov.,,S,WV,,,,,,,,,
