form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00214981,11880407,,,CCM,Craig Goldman For Congress,,,,,,PO Box 100039,,Fort Worth,TX,76185,G2024,,2024-07-01,4800.00,0.00,Campaign Contribution,011,C00855528,Craig Goldman For Congress,H4TX12065,Goldman,Craig,,,,H,TX,12,,,,,,,,Campaign Contribution
SB23,C00214981,11880408,,,CCM,Marc For US Inc.,,,,,,PO Box 219,,Leeds,NY,12451,G2024,,2024-07-01,4000.00,0.00,Campaign Contribution,011,C00789586,Marc For US Inc.,H2NY19127,Molinaro,Marc,,,,H,NY,19,,,,,,,,Campaign Contribution
SB23,C00214981,11880409,,,CCM,Caraveo For Congress,,,,,,PO Box 953,,Eastlake,CO,80614,G2024,,2024-07-01,5000.00,0.00,Campaign Contribution,011,C00787788,Caraveo For Congress,H2CO08020,Caraveo,Yadira,,,,H,CO,08,,,,,,,,Campaign Contribution
SB23,C00214981,11880410,,,CCM,Sanford Bishop For Congress,,,,,,P O Box 909,,Columbus,GA,31902,G2024,,2024-07-01,5000.00,0.00,Campaign Contribution,011,C00266940,Sanford Bishop For Congress,H2GA02031,Bishop,Sanford,D.,,Jr.,H,GA,02,,,,,,,,Campaign Contribution
SB23,C00214981,11880414,,,CCM,Eric Sorensen for Illinois,,,,,,PO Box 1172,,Moline,IL,61265,G2024,,2024-07-01,5000.00,0.00,Campaign Contribution,011,,,,Sorenson,Eric,,,,H,IL,17,,,,,,,,Campaign Contribution
SB23,C00214981,11880421,,,CCM,Lucas For Congress,,,,,,PO Box 1726,,Oklahoma City,OK,731011726,G2024,,2024-07-01,5000.00,0.00,Campaign Contribution,011,C00287912,Lucas For Congress,H4OK06056,Lucas,Frank,,,,H,OK,03,,,,,,,,Campaign Contribution
SB23,C00214981,11880422,,,CCM,Mike Bost For Congress Committee,,,,,,PO Box 1212,,Murphysboro,IL,62966,G2024,,2024-07-01,5000.00,0.00,Campaign Contribution,011,C00546499,Mike Bost For Congress Committee,H4IL12060,Bost,Mike,,,,H,IL,12,,,,,,,,Campaign Contribution
SB23,C00214981,11880423,,,CCM,Vern Buchanan For Congress,,,,,,P. O. Box 48928,,Sarasota,FL,34230,G2024,,2024-07-01,5000.00,0.00,Campaign Contribution,011,C00412759,Vern Buchanan For Congress,H6FL13148,Buchanan,Vern,,,,H,FL,16,,,,,,,,Campaign Contribution
SB23,C00214981,11880424,,,CCM,SMUCKER FOR CONGRESS,,,,,,P. O. BOX 1551,,LANCASTER,PA,17608,G2024,,2024-07-01,5000.00,0.00,Campaign Contribution,011,,,,SMUCKER,LLOYD,,,,H,PA,11,,,,,,,,Campaign Contribution
SB23,C00214981,11880426,,,CCM,Adrian Smith For Congress,,,,,,1126 Avenue A,Ste 6,Scottsbluff,NE,693613563,G2024,,2024-07-01,5000.00,0.00,Campaign Contribution,011,C00412890,Adrian Smith For Congress,H6NE03115,Smith,Adrian,,,,H,NE,03,,,,,,,,Campaign Contribution
SB23,C00214981,11880427,,,CCM,Fischbach For Congress,,,,,,PO Box 190,,Litchfield,MN,55355,G2024,,2024-07-01,2500.00,0.00,Campaign Contribution,011,C00717959,Fischbach For Congress,H0MN07091,Fischbach,Michelle,,,,H,MN,07,,,,,,,,Campaign Contribution
SB23,C00214981,11880429,,,CCM,Greg Steube For Congress,,,,,,5317 Fruitville Rd,# 102,Sarasota,FL,342326402,G2024,,2024-07-01,2500.00,0.00,Campaign Contribution,011,C00671891,Greg Steube For Congress,H8FL17053,Steube,Greg,,,,H,FL,17,,,,,,,,Campaign Contribution
SB23,C00214981,11880431,,,CCM,Kustoff For Congress,,,,,,PO Box 58823,,Nashville,TN,37205,G2024,,2024-07-01,2500.00,0.00,Campaign Contribution,011,C00614826,Kustoff For Congress,H2TN07103,Kustoff,David,,,,H,TN,08,,,,,,,,Campaign Contribution
SB23,C00214981,11880432,,,CCM,Dobson For Congress,,,,,,PO Box 6051,,Montgomery,AL,36106,G2024,,2024-07-01,2500.00,0.00,Campaign Contribution,011,,,,Dobson,Caroleene,,,,H,AL,02,,,,,,,,Campaign Contribution
SB23,C00214981,11881738,,,CCM,Don Davis For NC,,,,,,PO Box 511,,Snow Hill,NC,28580,G2024,,2024-07-01,1000.00,0.00,Campaign Contribution,011,C00795211,Don Davis For NC,H2NC02287,Davis,Don,,,,H,NC,01,,,,,,,,Campaign Contribution
SB23,C00214981,11887310,,,CCM,Bill Cassidy For US Senate,,,,,,PO Box 80505,,Baton Rouge,LA,708980505,G2024,,2024-07-09,1000.00,0.00,Campaign Contribution,011,C00543983,Bill Cassidy For US Senate,S4LA00107,Cassidy,Bill,,,,S,LA,,,,,,,,,Campaign Contribution
SB23,C00214981,11915836,,,CCM,Weber For Congress,,,,,,"133 N Friendswood Dr, #353",,Friendswood,TX,77546,G2024,,2024-07-16,4800.00,0.00,Campaign Contribution,011,C00502229,Weber For Congress,H2TX14149,Weber,Randy,,,,H,TX,14,,,,,,,,Campaign Contribution
SB23,C00214981,11915837,,,CCM,Beth Van Duyne For Congress,,,,,,PO Box 630167,,Irving,TX,75063,G2024,,2024-07-16,1000.00,0.00,Campaign Contribution,011,C00714865,Beth Van Duyne For Congress,H0TX24209,Van Duyne,Beth,,,,H,TX,24,,,,,,,,Campaign Contribution
SB23,C00214981,11915839,,,CCM,Marc Veasey Congressional Campaign Committee,,,,,,PO Box 50084,,Fort Worth,TX,76105,G2024,,2024-07-16,4800.00,0.00,Campaign Contribution,011,C00506832,Marc Veasey Congressional Campaign Committee,H2TX33073,Veasey,Marc,,,,H,TX,33,,,,,,,,Campaign Contribution
SB23,C00214981,11919051,,,CCM,Hunt For Congress,,,,,,1707 1/2 Post Oak Blvd.,#525,Houston,TX,77056,G2024,,2024-07-30,4800.00,0.00,Campaign Contribution,011,C00701003,Hunt For Congress,H0TX07170,Hunt,Wesley,,,,H,TX,38,,,,,,,,Campaign Contribution
SB23,C00214981,11919052,,,CCM,Self For Congress,,,,,,PO Box 1920,,McKinney,TX,75070,G2024,,2024-07-30,4800.00,0.00,Campaign Contribution,011,C00791293,Self For Congress,H2TX03290,Self,Keith,,,,H,TX,03,,,,,,,,Campaign Contribution
SB23,C00214981,11919326,,,CCM,Dan Crenshaw For Congress,,,,,,PO Box 430965,,Houston,TX,77243,G2024,,2024-07-30,4800.00,0.00,Campaign Contribution,011,C00660795,Dan Crenshaw For Congress,H8TX02166,Crenshaw,Dan,,,,H,TX,02,,,,,,,,Campaign Contribution
SB23,C00214981,11919327,,,CCM,Dr. Brian Babin For Congress,,,,,,PO Box 159,,Woodville,TX,759790159,G2024,,2024-07-30,4800.00,0.00,Campaign Contribution,011,C00553859,Dr. Brian Babin For Congress,H6TX02079,Babin,Brian,,,D.D.S.,H,TX,36,,,,,,,,Campaign Contribution
SB23,C00214981,11919328,,,CCM,Lance Gooden for Congress,,,,,,P.O. Box 2125,,Terrell,TX,75160,G2024,,2024-07-30,4800.00,0.00,Campaign Contribution,011,,,,Gooden,Lance,,,,H,TX,05,,,,,,,,Campaign Contribution
