form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00354241,0879A075D211AFBB630,,,COM,Christi Craddick Campaign,,,,,,"3112 Windsor, Suite A",PMB 505,Austin,TX,78703,,,2024-11-04,2500.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00354241,04C9A00EA791143613C,,,COM,Committee to Elect Hunt,,,,,,2524 Kanawha Blvd.,,East Charleston,WV,25311,,,2024-11-04,1000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00354241,8FBCC301FE333118CDE,,,COM,Dawn Buckingham Campaign,,,,,,PO Box 342524,,Lakeway,TX,78734,,,2024-11-04,2500.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00354241,6E989A1E233E382367A,,,COM,Deeds For Virginia,,,,,,P.O. Box 11658,,Alexandria,VA,22312,,,2024-11-04,1000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00354241,116E144742B2AA59CF3,,,COM,Ebbin for Virginia,,,,,,PO Box 26415,,Alexandria,VA,22313,,,2024-11-04,1000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00354241,F87C6A7665FDBA64FDF,,,COM,Friends of Mark Obenshain,,,,,,PO Box 555,,Harrisonberg,VA,22803,,,2024-11-04,1000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00354241,C0F067EF044932397A6,,,COM,Giovanni Capriglione Campaign,,,,,,1352 Ten Bar Trail,,Southlake,TX,76092,,,2024-11-04,2500.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00354241,8FC209DF06AC05B1D63,,,COM,Landry for Louisiana,,,,,,PO Box 399,,Broussard,LA,70518,,,2024-11-04,5000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00354241,9B8C72982AE46156A16,,,COM,Larry Pack for West Virginia,,,,,,2146 Presidential Drive,,Charleston,WV,25314,,,2024-11-04,1000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00354241,95C929049D1331DB095,,,COM,Matt Shaheen Campaign,,,,,,1732 Cathedral Dr,,Plano,TX,75023,,,2024-11-04,2500.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00354241,97CBAEE0F9FC2EC0A61,,,COM,Surovell for State Senate,,,,,,P.O. Box 289,,Mt. Vernon,VA,22121,,,2024-11-04,1000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00354241,C1A490C2AE7ED689C72,,,COM,Texans for Greg Abbott,,,,,,PO Box 308,,Austin,TX,78767,,,2024-11-04,5000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
