form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00882233,E-20755,,,ORG,TextLA SM,,,,,,3300 Camp Bowie Boulevard,,Fort Worth,TX,76107,G2024,,2024-10-17,8662.50,2024-10-17,105597.24,Digital Marketing supporting Kamala Harris,004,,S,P00009423,Harris,Kamala,,,,P,00,PA,Foley,Nantambu,,,,2024-12-04,
SE,C00882233,E-20757,,,ORG,TextLA SM,,,,,,3300 Camp Bowie Boulevard,,Fort Worth,TX,76107,G2024,,2024-10-19,7750.00,2024-10-19,113347.24,Digital Marketing supporting Kamala Harris,004,,S,P00009423,Harris,Kamala,,,,P,00,PA,Foley,Nantambu,,,,2024-12-04,
SE,C00882233,E-20759,,,ORG,TextLA SM,,,,,,3300 Camp Bowie Boulevard,,Fort Worth,TX,76107,G2024,,2024-10-20,4000.00,2024-10-20,117347.24,Digital Marketing supporting Kamala Harris,004,,S,P00009423,Harris,Kamala,,,,P,00,PA,Foley,Nantambu,,,,2024-12-04,
SE,C00882233,E-22772,,,ORG,TextLA SM,,,,,,3300 Camp Bowie Boulevard,,Fort Worth,TX,76107,G2024,,2024-10-21,4875.00,2024-10-21,122222.24,Digital Marketing supporting Kamala Harris,004,,S,P00009423,Harris,Kamala,,,,P,00,PA,Foley,Nantambu,,,,2024-12-04,
SE,C00882233,E-22775,,,ORG,TextLA SM,,,,,,3300 Camp Bowie Boulevard,,Fort Worth,TX,76107,G2024,,2024-10-22,2125.00,2024-10-22,124347.24,Digital Marketing supporting Kamala Harris,004,,S,P00009423,Harris,Kamala,,,,P,00,PA,Foley,Nantambu,,,,2024-12-04,
SE,C00882233,E-16211,,,ORG,TextLA SM,,,,,,3300 Camp Bowie Boulevard,,Fort Worth,TX,76107,G2024,,2024-10-23,75.00,2024-07-23,128197.24,Digital Marketing supporting Kamala Harris,004,,S,P00009423,Harris,Kamala,,,,P,00,PA,Foley,Nantambu,,,,2024-12-04,
SE,C00882233,E-22777,,,ORG,TextLA SM,,,,,,3300 Camp Bowie Boulevard,,Fort Worth,TX,76107,G2024,,2024-10-23,3775.00,2024-10-23,128197.24,Digital Marketing supporting Kamala Harris,004,,S,P00009423,Harris,Kamala,,,,P,00,PA,Foley,Nantambu,,,,2024-12-04,
SE,C00882233,E-22779,,,ORG,TextLA SM,,,,,,3300 Camp Bowie Boulevard,,Fort Worth,TX,76107,G2024,,2024-10-24,3050.00,2024-10-24,131247.24,Digital Marketing supporting Kamala Harris,004,,S,P00009423,Harris,Kamala,,,,P,00,PA,Foley,Nantambu,,,,2024-12-04,
SE,C00882233,E-22781,,,ORG,TextLA SM,,,,,,3300 Camp Bowie Boulevard,,Fort Worth,TX,76107,G2024,,2024-10-25,4875.00,2024-10-25,136122.24,Digital Marketing supporting Kamala Harris,004,,S,P00009423,Harris,Kamala,,,,P,00,PA,Foley,Nantambu,,,,2024-12-04,
SE,C00882233,E-22783,,,ORG,TextLA SM,,,,,,3300 Camp Bowie Boulevard,,Fort Worth,TX,76107,G2024,,2024-10-26,4200.00,2024-10-26,140322.24,Digital Marketing supporting Kamala Harris,004,,S,P00009423,Harris,Kamala,,,,P,00,PA,Foley,Nantambu,,,,2024-12-04,
