form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00487470,SB21B.9420,,,ORG,Ad Victoriam,,,,,,525 East Market St.,,Leesburgh,VA,20176,,,2024-06-03,129.00,,digital prospecting,,,,,,,,,,,,,,,,,,,,
SB21B,C00487470,SB21B.9421,,,ORG,Ad Victoriam,,,,,,525 East Market St.,,Leesburgh,VA,20176,,,2024-06-25,240.80,,digital prospecting,,,,,,,,,,,,,,,,,,,,
SB21B,C00487470,SB21B.9413,,,ORG,Authorize.NET,,,,,,808 East Utah Valley Dr.,,American Fork,UT,84003,,,2024-06-04,84.95,,credit card processing fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00487470,SB21B.9423,,,ORG,Better Mousetrap Digital,,,,,,6501 Red Hook Plaza,"Suite 201, PMB 927",St. Thomas,VI,00802,,,2024-06-03,4789.85,,digital prospecting,,,,,,,,,,,,,,,,,,,,
SB21B,C00487470,SB21B.9424,,,ORG,Better Mousetrap Digital,,,,,,6501 Red Hook Plaza,"Suite 201, PMB 927",St. Thomas,VI,00802,,,2024-06-10,328.74,,digital prospecting,,,,,,,,,,,,,,,,,,,,
SB21B,C00487470,SB21B.9425,,,ORG,Better Mousetrap Digital,,,,,,6501 Red Hook Plaza,"Suite 201, PMB 927",St. Thomas,VI,00802,,,2024-06-17,816.19,,digital prospecting,,,,,,,,,,,,,,,,,,,,
SB21B,C00487470,SB21B.9422,,,ORG,Better Mousetrap Digital,,,,,,6501 Red Hook Plaza,"Suite 201, PMB 927",St. Thomas,VI,00802,,,2024-06-25,2059.90,,digital prospecting,,,,,,,,,,,,,,,,,,,,
SB21B,C00487470,SB21B.7327,,,ORG,Club for Growth,,,,,,2001 L ST NW STE 600,,Washington,DC,20036,,,2024-06-03,-73.27,,pull from advance for I.E. Line 24,,,,,,,,,,,,,,,,,,,,
SB21B,C00487470,SB21B.7328,,,ORG,Club for Growth,,,,,,2001 L ST NW STE 600,,Washington,DC,20036,,,2024-06-03,-73.27,,pull from advance for I.E. Line 24,,,,,,,,,,,,,,,,,,,,
SB21B,C00487470,SB21B.13148,,,ORG,Club for Growth,,,,,,2001 L ST NW STE 600,,Washington,DC,20036,,,2024-06-08,-210.52,,pull from advance for I.E. Line 24,,,,,,,,,,,,,,,,,,,,
