form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00487470,SE.8493,,,ORG,Battleground Connect,,,,,,350 Ryman St.,Ste. 300,Missoula,MT,59802,R2024,Runoff,2024-06-17,6893.90,2024-06-14,185056.89,Phone/Text messaging,,C00487470,O,H4GA03068,DUGAN,MICHAEL,,,,H,03,GA,Rozansky,Adam,,,,2024-09-30,
SE,C00487470,SE.7325,,,ORG,Club for Growth,,,,,,2001 L ST NW STE 600,,Washington,DC,20036,R2024,Runoff,2024-06-03,73.27,2024-06-03,73.27,Door to Door program (from advance line 21),,C00487470,O,H4GA03068,DUGAN,MICHAEL,,,,H,03,GA,Rozansky,Adam,,,,2024-09-30,
SE,C00487470,SE.7326,,,ORG,Club for Growth,,,,,,2001 L ST NW STE 600,,Washington,DC,20036,R2024,Runoff,2024-06-03,73.27,2024-06-03,146.54,Door to Door program (from advance line 21),,C00487470,S,H4GA03126,JACK,BRIAN,,,,H,03,GA,Rozansky,Adam,,,,2024-09-30,
SE,C00487470,SE.13147,,,ORG,Club for Growth,,,,,,2001 L ST NW STE 600,,Washington,DC,20036,R2024,Runoff,2024-06-08,210.52,2024-06-08,178162.99,TV ad production (from advance line 21),,C00487470,S,H4GA03126,JACK,BRIAN,,,,H,03,GA,Rozansky,Adam,,,,2024-09-30,
SE,C00487470,SE.8496,,,ORG,Club for Growth,,,,,,2001 L ST NW STE 600,,Washington,DC,20036,R2024,Runoff,2024-06-17,100.12,2024-06-17,194333.68,Phone/Text messaging (from advance line 21),,C00487470,O,H4GA03068,DUGAN,MICHAEL,,,,H,03,GA,Rozansky,Adam,,,,2024-09-30,
SE,C00487470,SE.7329,,,ORG,Field Right,,,,,,3060 Peachtree Road,Ste. 1815,Atlanta,GA,30305,R2024,Runoff,2024-06-03,20610.83,2024-06-03,20757.37,Door to Door program,,C00487470,S,H4GA03126,JACK,BRIAN,,,,H,03,GA,Rozansky,Adam,,,,2024-09-30,
SE,C00487470,SE.7331,,,ORG,Field Right,,,,,,3060 Peachtree Road,Ste. 1815,Atlanta,GA,30305,R2024,Runoff,2024-06-03,20610.83,2024-06-03,41368.20,Door to Door program,,C00487470,O,H4GA03068,DUGAN,MICHAEL,,,,H,03,GA,Rozansky,Adam,,,,2024-09-30,
SE,C00487470,SE.13149,,,ORG,"Prime Media Partners, LLC",,,,,,4201 Wilson Blvd.,#110-126,Arlington,VA,22203,R2024,Runoff,2024-06-08,9713.00,2024-06-05,60996.20,TV ad production,,C00487470,S,H4GA03126,JACK,BRIAN,,,,H,03,GA,Rozansky,Adam,,,,2024-09-30,
SE,C00487470,SE.8494,,,ORG,"Prime Media Partners, LLC",,,,,,4201 Wilson Blvd.,#110-126,Arlington,VA,22203,R2024,Runoff,2024-06-17,9110.00,2024-06-14,194166.89,Phone/Text messaging,,C00487470,O,H4GA03068,DUGAN,MICHAEL,,,,H,03,GA,Rozansky,Adam,,,,2024-09-30,
SE,C00487470,SE.7332,,,ORG,Resolve Campaigns,,,,,,PO Box 90983,6104 Old Fredericksburg Rd,austin,TX,78749,R2024,Runoff,2024-06-03,4907.50,2024-06-03,46275.70,Door hangers,,C00487470,S,H4GA03126,JACK,BRIAN,,,,H,03,GA,Rozansky,Adam,,,,2024-09-30,
SE,C00487470,SE.7333,,,ORG,Resolve Campaigns,,,,,,PO Box 90983,6104 Old Fredericksburg Rd,austin,TX,78749,R2024,Runoff,2024-06-03,4907.50,2024-06-03,51183.20,Door hangers,,C00487470,O,H4GA03068,DUGAN,MICHAEL,,,,H,03,GA,Rozansky,Adam,,,,2024-09-30,
SE,C00487470,SE.13151,,,ORG,"Vaulter, LLC",,,,,,4230 Pablo Professional Court,Ste. 250,Jacksonville,FL,32224,R2024,Runoff,2024-06-08,116956.27,2024-06-05,177952.47,TV ad placement,,C00487470,S,H4GA03126,JACK,BRIAN,,,,H,03,GA,Rozansky,Adam,,,,2024-09-30,
SE,C00487470,SE.7334,,,ORG,WPAi,,,,,,"1900 E. 15th St., Bldg 600",Ste. A,Edmond,OK,73013,R2024,Runoff,2024-06-03,100.00,2024-06-03,51283.20,Door to Door program,,C00487470,S,H4GA03126,JACK,BRIAN,,,,H,03,GA,Rozansky,Adam,,,,2024-09-30,
SE,C00487470,SE.8495,,,ORG,WPAi,,,,,,"1900 E. 15th St., Bldg 600",Ste. A,Edmond,OK,73013,R2024,Runoff,2024-06-17,66.67,2024-06-14,194233.56,Phone/Text messaging,,C00487470,O,H4GA03068,DUGAN,MICHAEL,,,,H,03,GA,Rozansky,Adam,,,,2024-09-30,
SE,C00487470,SE.7335,,,ORG,WPAi,,,,,,"1900 E. 15th St., Bldg 600",Ste. A,Edmond,OK,73013,R2024,Runoff,2024-06-23,100.00,2024-06-23,194433.68,Door to Door program,,C00487470,O,H4GA03068,DUGAN,MICHAEL,,,,H,03,GA,Rozansky,Adam,,,,2024-09-30,
