form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00286807,SB23-EX4515,,,CCM,Andre Carson For Congress,,,,,,660 Pennsylvania AVE SE STE 202,,Washington,DC,20003,P2024,,2024-03-07,5000.00,0.00,,011,C00442921,Andre Carson For Congress,H8IN07184,Carson,Andre,,,,H,IN,07,,,,,,,,Political Contributions
SB23,C00286807,SB23-EX4513,,,CCM,Connolly For Congress,,,,,,PO BOX 563,,Merrifield,VA,22116,P2024,,2024-03-11,2500.00,0.00,,011,C00445452,Connolly For Congress,H8VA11062,Connolly,Gerry,,,,H,VA,11,,,,,,,,Political Contributions
SB23,C00286807,SB23-EX4519,,,CCM,Titus For Congress,,,,,,PO Box 72454,,Las Vegas,NV,89170,P2024,,2024-03-20,2000.00,0.00,,011,C00499467,Titus For Congress,H8NV03036,Titus,Dina,,,,H,NV,01,,,,,,,,Political Contributions
SB23,C00286807,SB23-EX4520,,,CCM,Graves For Congress,,,,,,411 First ST SE,,Washington,DC,20003,P2024,,2024-03-31,1000.00,0.00,,011,C00359034,Graves For Congress,H0MO06073,Graves,Sam,,,,H,MO,06,,,,,,,,Political Contributions
SB23,C00286807,SB23-EX4518,,,CCM,Cartwright For Congress,,,,,,One Park Row 5th Floor,,Providence,RI,02903,P2024,,2024-03-20,1500.00,0.00,,011,C00509968,Cartwright For Congress,H2PA17079,Cartwright,Matt,,,,H,PA,17,,,,,,,,Political Contributions
SB23,C00286807,SB23-EX4516,,,CCM,Quigley For Congress,,,,,,660 Pennsylvania AVE SE #202,,Washington,DC,20003,P2024,,2024-03-13,1500.00,0.00,,011,C00457556,Quigley For Congress,H0IL05096,Quigley,Mike,,,,H,IL,05,,,,,,,,Political Contributions
SB23,C00286807,SB23-EX4521,,,CCM,Pramila For Congress,,,,,,C/o The Strathdee Group,PO Box 15096,Washington,DC,20003,P2024,,2024-03-31,1000.00,0.00,,011,C00605592,Pramila For Congress,H6WA07458,Jayapal,Pramila,,,,H,WA,07,,,,,,,,Political Contributions
SB23,C00286807,SB23-EX4517,,,CCM,Brian Fitzpatrick For All Of Us,,,,,,ATTN: Karrie Cohen,1110 Trinity DR,Alexandria,VA,22314,G2024,,2024-03-14,1000.00,0.00,,011,C00607416,Brian Fitzpatrick For All Of Us,H6PA08277,Fitzpatrick,Brian,,,,H,PA,08,,,,,,,,Political Contributions
SB23,C00286807,SB23-EX4514,,,PAC,Cantwell Victory 2024,,,,,,401 2nd AVE South STE 303,,Seattle,WA,98104,P2024,,2024-03-13,1000.00,0.00,,011,C00723189,Cantwell Victory 2024,S8WA00194,Cantwell,Maria,,,,S,WA,,,,,,,,,Political Contributions
SB23,C00286807,SB23-EX4524,,,CCM,Stanton For Congress,,,,,,660 Pennsylvania AVE SE STE 202,,Washington,DC,20003,P2024,,2024-03-31,1000.00,0.00,,011,C00657304,Stanton For Congress,H8AZ09040,Stanton,Greg,,,,H,AZ,09,,,,,,,,Political Contributions
SB23,C00286807,SB23-EX4523,,,CCM,Ed Case For Congress,,,,,,10 E Street SE,,Washington,DC,20003,P2024,,2024-03-31,1000.00,0.00,,011,C00680918,Ed Case For Congress,H2HI02128,Case,Ed,,,,H,HI,01,,,,,,,,Political Contributions
SB23,C00286807,SB23-EX4511,,,CCM,Donald M. Payne Jr. For Congress,,,,,,PO Box 2406,,Newark,NJ,07114,P2024,,2024-03-01,5000.00,0.00,,011,C00519355,Donald M. Payne Jr. For Congress,H2NJ10154,Payne,Donald,M.,,Jr.,H,NJ,10,,,,,,,,Political Contributions
SB23,C00286807,SB23-EX4512,,,CCM,Donald M. Payne Jr. For Congress,,,,,,PO Box 2406,,Newark,NJ,07114,G2024,,2024-03-01,2000.00,0.00,,011,C00519355,Donald M. Payne Jr. For Congress,H2NJ10154,Payne,Donald,M.,,Jr.,H,NJ,10,,,,,,,,Political Contributions
SB23,C00286807,SB23-EX4522,,,CCM,Pat Ryan For Congress,,,,,,10 E ST SE,,Washington,DC,20003,P2024,,2024-03-31,1500.00,0.00,,011,C00815290,Pat Ryan For Congress,H8NY19223,Ryan,Pat,,Mr.,,H,NY,18,,,,,,,,Political Contributions
