form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00064766,B825843,,,CCM,Bonta for CA Attorney General 2022,,,,,,1029 J Street Suite 380,,Sacramento,CA,95184,G2022,,2023-01-31,-5000.00,,G-2022 State Att. General  CA,011,,,,Bonta,Rob,,,,,CA, ,,,,,,,,Voided: Original check dated 08/15/22
SB29,C00064766,B825768,,,CCM,Joe Patterson for Assembly 2022,,,,,,4202 H Street,,Sacramento,CA,95819,G2022,,2023-01-31,-2000.00,,G-2022 State House 23 CA,011,,,,Patterson,Jim,,,,H,CA,23,,,,,,,,Voided: Original check dated 08/15/22
SB29,C00064766,B821487,,,PAC,Conservatives for a Better Florida,,,,,,8720 SW 84th Street,,Miami,FL,33173,O2022,Not Applicable,2023-01-23,-5000.00,,State PAC,011,,,,,,,,,,, ,,,,,,,,Voided: Original check dated 06/21/22
SB29,C00064766,B817768,,,PTY,GA House Republican Caucus,,,,,,P.O. Box 430,,Monroe,GA,30655,O2022,Not Applicable,2023-01-23,-5000.00,,State Party Cmte,011,,,,,,,,,,, ,,,,,,,,Voided: Original check dated 05/09/22
SB29,C00064766,B817964,,,PTY,GA Republican Senatorial Trust,,,,,,600 W Shotwell Street,,Bainbridge,GA,39845,O2022,Not Applicable,2023-01-23,-1000.00,,State Party Cmte,011,,,,,,,,,,, ,,,,,,,,Voided: Original check dated 05/09/22
SB29,C00064766,B817958,,,CCM,Sonya Halpern for Senate,,,,,,P.O. Box 13142,,Atlanta,GA,30324,P2022,,2023-01-23,-500.00,,P-2022 State Senate District 39 GA,011,,,,Halpern,Sonya,,,,S,GA, ,,,,,,,,Voided: Original check dated 05/09/22
SB29,C00064766,B817996,,,CCM,Elect Bonnie Rich,,,,,,PO Box 663,,Suwanee,GA,30024,P2022,,2023-01-23,-1000.00,,P-2022 State House 100 GA,011,,,,Rich,Bonnie,,,,H,GA,10,,,,,,,,Voided: Original check dated 05/09/22
SB29,C00064766,B817993,,,CCM,Cmte to Re-elect Ron Stephens,,,,,,P.O. Box 7709,,Garden City,GA,31418,P2022,,2023-01-23,-500.00,,P-2022 State House 164 GA,011,,,,Stephens,Ron,,,,H,GA,16,,,,,,,,Voided: Original check dated 05/09/22
SB29,C00064766,B828997,,,PAC,Georgians First Leadership Committee,,,,,,PO Box 20036,,Atlanta,GA,30325,O2022,Not Applicable,2023-01-31,-10000.00,,Non-Federal PAC,011,,,,,,,,,,, ,,,,,,,,Voided: Original check dated 09/19/22
SB29,C00064766,B829002,,,CCM,Friends of Shaw Blackmon,,,,,,6100 Lakeview Road,,Warner Robbins,GA,31088,G2022,,2023-01-31,-1000.00,,G-2022 State House 146 GA,011,,,,Blackmon,Shaw,,,,H,GA,14,,,,,,,,Voided: Original check dated 09/19/22
SB29,C00064766,B829006,,,CCM,Committee to Elect Matt Dubnik,,,,,,1090 Dixon Dr.,,Gainesville,GA,30501,G2022,,2023-01-31,-500.00,,G-2022 State House 29 GA,011,,,,Dubnik,Matt,,,,H,GA,29,,,,,,,,Voided: Original check dated 09/19/22
SB29,C00064766,B829005,,,CCM,Friends of Todd Jones,,,,,,8175 Majors Ridge Way,,Cumming,GA,30041,G2022,,2023-01-31,-500.00,,G-2022 State House 25 GA,011,,,,Jones,Todd,,,,H,GA,25,,,,,,,,Voided: Original check dated 09/19/22
SB29,C00064766,B829004,,,CCM,Cmte to Elect Rick Williams House Seat 145,,,,,,1670 N. Jefferson St,,Milledgeville,GA,31061,G2022,,2023-01-31,-1000.00,,G-2022 State House 145 GA,011,,,,Williams,Ricky,A,,,H,GA,14,,,,,,,,Voided: Original check dated 09/19/22
SB29,C00064766,B823587,,,PTY,Democrats for the Illinois House,,,,,,10055 W. Roosevelt Road Suite A,,Westchester,IL,60154,O2022,Not Applicable,2023-01-23,-6000.00,,State Party Cmte,011,,,,,,,,,,, ,,,,,,,,Voided: Original check dated 07/18/22
SB29,C00064766,B830543,,,PTY,Democrats for the Illinois House,,,,,,10055 W. Roosevelt Road Suite A,,Westchester,IL,60154,O2022,Not Applicable,2023-01-31,-6000.00,,State Party Cmte,011,,,,,,,,,,, ,,,,,,,,Voided: Original check dated 09/23/22
SB29,C00064766,B817390,,,CCM,David Osborne for State Rep,,,,,,P.O. Box 8,,Prospect,KY,40059,P2022,,2023-01-23,-2000.00,,P-2022 State House 59 KY,011,,,,Osborne,David,,,,H,KY,59,,,,,,,,Voided: Original check dated 05/02/22
SB29,C00064766,B820166,,,CCM,CTE Dan Lauwers for Senate,,,,,,12401 Speaker Rd.,,Brockway,MI,48097,P2022,,2023-01-23,-1000.00,,P-2022 State Senate 25 MI,011,,,,Lauwers,Dan,,,,S,MI,25,,,,,,,,Voided: Original check dated 06/03/22
SB29,C00064766,B830551,,,CCM,John Roth for State Rep. Committee,,,,,,9541 Amidon Dr.,,Traverse City,MI,49685,G2022,,2023-01-23,-1000.00,,G-2022 State House 104 MI,011,,,,Roth,John,R,,,H,MI,10,,,,,,,,Voided: Original check dated 09/23/22
SB29,C00064766,B820183,,,CCM,Seitz for Senate Committee,,,,,,4401 Abby Court,,Cincinnati,OH,45248,P2024,,2023-01-31,-1500.00,,P-2024 State Senate 8 OH,011,,,,Seitz,Bill,,,,S,OH,08,,,,,,,,Voided: Original check dated 06/03/22
SB29,C00064766,B829025,,,CCM,Benninghoff for Rep. Cmte,,,,,,723 E. Bishop Street,,Bellefonte,PA,15215,G2022,,2023-01-23,-1500.00,,G-2022 State House 171 PA,011,,,,Benninghoff,Kerry,A,,,H,PA,17,,,,,,,,Voided: Original check dated 09/19/22
