form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00225342,SB29.9281,,,CCM,Billy Garrett for SC Senate,,,,,,109 Oak Avenue,,Greenwood,SC,29646,,,2024-07-23,-1000.00,,Void check #1002912; dated 04/23/24,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.9283,,,CCM,Billy Garrett for SC Senate,,,,,,109 Oak Avenue,,Greenwood,SC,29646,,,2024-07-23,1000.00,,Non-federal contribution; SC Senate,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.9312,,,CCM,Citizens for Michael E. Hastings,,,,,,9125 W 169th Place,,Orland Hills,IL,60487,,,2024-07-23,1000.00,,Non-federal contribution; IL Senate,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.9317,,,CCM,Committtee to Elect Republican Women,,,,,,P.O. Box 12862,,Raleigh,NC,27605,,,2024-07-25,2500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.9308,,,COM,Democratic Governors Association,,,,,,1401 K Street NW,Suite 200,Washington,DC,20005,,,2024-07-23,2500.00,,Non-federal contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.9313,,,CCM,Friends of Adriane Johnson,,,,,,"2033 N. Milwaukee Avenue, #214",,Riverwoods,IL,60015,,,2024-07-23,500.00,,Non-federal contribution; IL Senate,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.9311,,,CCM,Friends of Bob Morgan,,,,,,P.O. Box 1074,,Deerfield,IL,60015,,,2024-07-23,1000.00,,Non-federal contribution; IL House,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.9310,,,CCM,Friends of Omar Aquino,,,,,,1000 N. Rockwell Street,,Chicago,IL,60622,,,2024-07-23,1000.00,,Non-federal contribution; IL Senate,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.9314,,,CCM,Mary Beth Canty for Illinois,,,,,,14 East Northwest Highway,,Arlington Heights,IL,60004,,,2024-07-23,500.00,,Non-federal contribution; IL House,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.9309,,,CCM,McCombie for Illinois,,,,,,P.O. Box 71,,Savana,IL,61074,,,2024-07-10,7500.00,,Non-federal contribution; IL House,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.9282,,,CCM,Tameika Devine for SC Senate,,,,,,P.O. Box 8236,,Columbia,SC,29202,,,2024-07-23,-1000.00,,Void check#1002944; dated 4/23/24,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.9284,,,CCM,Tameika Devine for SC Senate,,,,,,P.O. Box 8236,,Columbia,SC,29202,,,2024-07-23,1000.00,,Non-federal contribution; SC Senate,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.9319,,,CCM,Texas House LGBTQ Caucus,,,,,,1100 Congress Avenue,,Austin,TX,78701,,,2024-07-16,1000.00,,Non-federal contribution,,,,,,,,,,,,,,,,,,,,
