form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00656777,SB23.I7920,,,CCM,CRAIG RIEDEL FOR OHIO,,,,,,PO BOX 141104,,TOLEDO,OH,43614,P2024,,2023-12-06,2500.00,,CONTRIBUTION,,C00800003,,H2OH09189,RIEDEL,CRAIG,,,,H,OH,09,  ,,,,,,,
SB23,C00656777,SB23.I7921,,,CCM,"DERRICK ANDERSON FOR VA, INC.",,,,,,PO BOX 330,,FREDERICKSBURG,VA,22404,P2024,,2023-12-06,2500.00,,CONTRIBUTION,,C00791574,,H2VA07170,ANDERSON,DERRICK,,,,H,VA,07,  ,,,,,,,
SB23,C00656777,SB23.I9470,,,CCM,GEORGE LOGAN FOR CONGRESS,,,,,,26 CATOONAH STREET,BOX 72,RIDGEFIELD,CT,06877,C2024,CONVENTION,2023-12-06,5000.00,,CONTRIBUTION ,,C00784926,,H2CT05222,LOGAN,GEORGE,S,,,H,CT,05,  ,,,,,,,
SB23,C00656777,SB23.I7924,,,CCM,JOE TEIRAB FOR CONGRESS,,,,,,PO BOX 1894,,BURNSVILLE,MN,55337,P2024,,2023-12-06,2500.00,,CONTRIBUTION,,C00853929,,H4MN02177,TEIRAB,JOE,,,,H,MN,02,  ,,,,,,,
SB23,C00656777,SB23.I7925,,,CCM,JUDGE JOE MCGRAW FOR CONGRESS,,,,,,PO BOX 1451,,ROCKFORD,IL,61105,P2024,,2023-12-06,2500.00,,CONTRIBUTION,,C00851246,,H4IL17101,MCGRAW,JOE,,,,H,IL,17,  ,,,,,,,
SB23,C00656777,SB23.I7926,,,CCM,KEVIN LINCOLN FOR CONGRESS,,,,,,9460 TEGNER ROAD,,HILMAR,CA,95324,P2024,,2023-12-06,2500.00,,CONTRIBUTION,,C00845826,,H4CA09093,LINCOLN,KEVIN,J,,II,H,CA,09,  ,,,,,,,
SB23,C00656777,SB23.I7927,,,CCM,MAYRA FLORES FOR CONGRESS,,,,,,PO BOX 516,,LOS INDIOS,TX,785670516,P2024,,2023-12-06,2500.00,,CONTRIBUTION,,C00768994,,H2TX34113,FLORES,MAYRA,NOHEMI,,,H,TX,34,  ,,,,,,,
SB23,C00656777,SB23.I7928,,,CCM,MERCURI FOR CONGRESS,,,,,,3000 VILLAGE RUN RD,STE 103-300,WEXFORD,PA,15090,P2024,,2023-12-06,5000.00,,CONTRIBUTION,,C00848150,,H4PA17166,MERCURI,ROBERT,W,,,H,PA,17,  ,,,,,,,
SB23,C00656777,SB23.I7929,,,CCM,NANCY DAHLSTROM FOR ALASKA,,,,,,PO BOX 242442,,ANCHORAGE,AK,99524,P2024,,2023-12-06,2500.00,,CONTRIBUTION,,C00856716,,H4AK00156,DAHLSTROM,NANCY,,,,H,AK,00,  ,,,,,,,
SB23,C00656777,SB23.I7930,,,CCM,NIEMEYER FOR CONGRESS,,,,,,PO BOX 727,,CEDAR LAKE,IN,46303,P2024,,2023-12-06,2500.00,,CONTRIBUTION ,,C00851972,,H4IN01210,NIEMEYER,RANDELL,C.,,,H,IN,01,  ,,,,,,,
