form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00496836,22542,,,CCM,"CHUCK FLEISCHMANN FOR CONGRESS COMMITTEE, INC.",,,,,,P.O. BOX 11091,,CHATTANOOGA,TN,37401,P2024,,2024-04-11,1000.00,,Political Contribution,,C00461822,"CHUCK FLEISCHMANN FOR CONGRESS COMMITTEE, INC.",H0TN03254,FLEISCHMANN,CHARLES,J,,,H,TN,03,,,,,,,,
SB23,C00496836,22543,,,CCM,CRAWFORD FOR CONGRESS,,,,,,PO BOX 16956,,JONESBORO,AR,72403,G2024,,2024-04-11,2500.00,,Political Contribution,,C00462374,CRAWFORD FOR CONGRESS,H0AR01083,CRAWFORD,ERIC,ALAN RICK,,,H,AR,01,,,,,,,,
SB23,C00496836,22551,,,CCM,DOUG LAMALFA COMMITTEE,,,,,,9458 TREELAKE RD.,,GRANITE BAY,CA,95746,G2024,,2024-05-14,1000.00,,Political Contribution,,C00509422,DOUG LAMALFA COMMITTEE,H2CA02142,LAMALFA,DOUG,,,,H,CA,01,,,,,,,,
SB23,C00496836,22644,,,CCM,JIM COSTA FOR CONGRESS,,,,,,2037 W BULLARD AVENUE,#355,FRESNO,CA,93711,G2024,,2024-06-14,1000.00,,Political Contribution,,C00391029,JIM COSTA FOR CONGRESS,H4CA20082,COSTA,JIM,,,,H,CA,21,,,,,,,,
SB23,C00496836,22549,,,CCM,JONI FOR IOWA,,,,,,PO BOX 93441,,DES MOINES,IA,50393,P2026,,2024-05-14,2000.00,,Political Contribution,,C00546788,JONI FOR IOWA,S4IA00129,ERNST,JONI,K,,,S,IA,,,,,,,,,
SB23,C00496836,22550,,,CCM,JONI FOR IOWA,,,,,,PO BOX 93441,,DES MOINES,IA,50393,G2026,,2024-05-14,500.00,,Political Contribution,,C00546788,JONI FOR IOWA,S4IA00129,ERNST,JONI,K,,,S,IA,,,,,,,,,
SB23,C00496836,22642,,,CCM,LAHOOD FOR CONGRESS,,,,,,P.O. BOX 10735,,PEORIA,IL,61612,G2024,,2024-06-04,1000.00,,Political Contribution,,C00575050,LAHOOD FOR CONGRESS,H6IL18088,LAHOOD,DARIN,MCKAY,,,H,IL,16,,,,,,,,
SB23,C00496836,22641,,,CCM,MARIO DIAZ-BALART FOR CONGRESS,,,,,,8724 SW 72ND STREET,#420,MIAMI,FL,33173,P2024,,2024-06-04,2000.00,,Political Contribution,,C00376087,MARIO DIAZ-BALART FOR CONGRESS,H2FL25018,DIAZ-BALART,MARIO,,,,H,FL,26,,,,,,,,
SB23,C00496836,22546,,,PAC,NEBRASKA SANDHILLS PAC,,,,,,228 S. WASHINGTON ST.,SUITE 115,ALEXANDRIA,VA,22314,,,2024-04-19,2500.00,,Political Contribution,,C00540054,NEBRASKA SANDHILLS PAC,,,,,,,,,,,,,,,,,
SB23,C00496836,22544,,,CCM,SCALISE FOR CONGRESS,,,,,,PO  BOX 23219,,JEFFERSON,LA,70183,P2024,,2024-04-19,2500.00,,Political Contribution,,C00394957,SCALISE FOR CONGRESS,H0LA01087,SCALISE,STEVE,MR,,,H,LA,01,,,,,,,,
SB23,C00496836,22547,,,CCM,TED BUDD FOR SENATE,,,,,,PO BOX 97127,,RALEIGH,NC,27624,G2028,,2024-04-19,2500.00,,Political Contribution,,C00614776,TED BUDD FOR SENATE,S2NC00505,BUDD,THEODORE,P,,,S,NC,,,,,,,,,
SB23,C00496836,22640,,,CCM,VALADAO FOR CONGRESS,,,,,,5132 NORTH PALM AVENUE,#227,FRESNO,CA,93704,G2024,,2024-06-04,1000.00,,Political Contribution,,C00499392,VALADAO FOR CONGRESS,H2CA20094,VALADAO,DAVID,,,,H,CA,22,,,,,,,,
SB23,C00496836,22545,,,CCM,VIRGINIA FOXX FOR CONGRESS,,,,,,P.O. BOX 2676,,BOONE,NC,28607,G2024,,2024-04-19,2500.00,,Political Contribution,,C00386748,VIRGINIA FOXX FOR CONGRESS,H4NC05146,FOXX,VIRGINIA,ANN,,,H,NC,05,,,,,,,,
SB23,C00496836,22643,,,CCM,ZINKE FOR CONGRESS,,,,,,704C 13TH ST E,STE 260,WHITEFISH,MT,59937,G2024,,2024-06-04,1000.00,,Political Contribution,,C00778159,ZINKE FOR CONGRESS,H4MT01041,ZINKE,RYAN,K,,,H,MT,01,,,,,,,,
