form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00445981,500062551,,,CCM,ANN WAGNER FOR CONGRESS,,,,,,PO Box 50,,Ballwin,MO,630220050,P2024,,2023-08-14,1000.00,0.00,campaign contribution,011,C00495846,,,WAGNER,ANN L.,,,,H,MO,02,,,,,,,,
SB23,C00445981,500060933,,,CCM,AUGUST PFLUGER FOR CONGRESS,,,,,,PO Box 3530,,San Angelo,TX,769023530,P2024,,2023-07-11,1000.00,0.00,campaign contribution,011,C00719294,,,PFLUGER,AUGUST,II,,,H,TX,11,,,,,,,,
SB23,C00445981,500060931,,,CCM,COMMITTEE TO RE-ELECT HENRY HANK JOHNSON,,,,,,4153 Flat Shoals Pkwy,Ste 322,Decatur,GA,300344106,P2024,,2023-07-11,1000.00,0.00,campaign contribution,011,C00418293,,,JOHNSON,HENRY 'HANK',,,,H,GA,04,,,,,,,,
SB23,C00445981,500060934,,,CCM,DR KIM SCHRIER FOR CONGRESS,,,,,,PO Box 2728,,Issaquah,WA,980270125,P2024,,2023-07-11,1000.00,0.00,campaign contribution,011,C00652628,,,SCHRIER,KIM,DR.,,,H,WA,08,,,,,,,,
SB23,C00445981,500064517,,,CCM,Fleischman for Congress,,,,,,PO Box 11091,,Chattanooga,TN,374012091,G2024,,2023-10-18,2500.00,0.00,campaign contribution,011,C00461822,,,FLEISCHMANN,CHARLES,J,,,H,TN,03,,,,,,,,
SB23,C00445981,500062552,,,CCM,Graves for Congress,,,,,,2345 Grand Blvd,Ste 2400,Kansas City,MO,641082642,P2024,,2023-08-14,2500.00,0.00,campaign contribution,011,C00359034,,,Graves,Sam,,,,H,MO,06,,,,,,,,
SB23,C00445981,500064516,,,CCM,Kansans for Marshall,,,,,,PO Box 1588,,Great Bend,KS,675301588,G2026,,2023-10-18,2500.00,0.00,campaign contribution,011,C00576173,,,MARSHALL,ROGER,W,,,H,KS,01,,,,,,,,
SB23,C00445981,500060932,,,CCM,Katherine Clark for Congress,,,,,,PO Box 159,,Belmont,MA,024780002,P2024,,2023-07-11,1000.00,0.00,campaign contribution,011,C00541888,,,CLARK,KATHERINE,,,,H,MA,05,,,,,,,,
SB23,C00445981,500065078,,,CCM,Pascrell for Congress,,,,,,PO Box 640,,Totowa,NJ,075110640,P2024,,2023-11-09,1000.00,0.00,campaign contribution,011,C00313510,,,Pascrell,Bill,,,,H,NJ,08,,,,,,,,
SB23,C00445981,500065080,,,CCM,WEBER FOR CONGRESS,,,,,,133 N Friendswood Dr,# 353,Friendswood,TX,775463746,G2024,,2023-11-09,1000.00,0.00,Campaign Contribution,011,C00502229,,,WEBER,RANDY,,,,H,TX,14,,,,,,,,
