form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00340455,48425903,,,COM,The Chamber of Commerce for Greater Philadelphia PAC aka ChamberPHL PAC,,,,,,"200 S Broad St, Ste 700",,Philadelphia,PA,19102,,,2023-02-09,-2500.00,0.00,Void - Check dated 01.28.2022,011,,,,,,,,,,,,,,,,,,,Void - Check dated 01.28.2022
SB29,C00340455,48425904,,,COM,Friends of Kim Ward,,,,,,PO Box 83,,Harrisburg,PA,17108,,,2023-02-09,-2000.00,0.00,Void - Check dated 05.06.2022,011,,,,Ward,Kim,,PA Sen.,,,,,,,,,,,,Void - Check dated 05.06.2022
SB29,C00340455,48454168,,,COM,Aument for Senate,,,,,,PO Box 194,,Landisville,PA,175380194,,,2023-02-22,1500.00,0.00,"Ryan Aument, STATE SENATE 36th PA",011,,,,Aument,Ryan,P.,PA Sen.,,,,,,,,,,,,"Ryan Aument, STATE SENATE 36th PA"
SB29,C00340455,48454169,,,COM,Friends of Devlin Robinson,,,,,,PO Box 81,,Hershey,PA,17033,,,2023-02-22,500.00,0.00,"Devlin Robinson, STATE SENATE 37th PA",011,,,,Robinson,Devlin,,PA Sen.,,,,,,,,,,,,"Devlin Robinson, STATE SENATE 37th PA"
SB29,C00340455,48454173,,,COM,Friends of Jared Solomon,,,,,,PO Box 7522,,Philadelphia,PA,191017522,,,2023-02-22,1000.00,0.00,"Jared Solomon, STATE HOUSE 202nd PA",011,,,,Solomon,Jared,,PA Rep.,,,,,,,,,,,,"Jared Solomon, STATE HOUSE 202nd PA"
SB29,C00340455,48454177,,,COM,Dillon for Senate,,,,,,2858 Welsh Rd,,Philadelphia,PA,19152,,,2023-02-22,1000.00,0.00,"James Dillon, STATE SENATE 5th PA",011,,,,Dillon,James,,PA Sen.,,,,,,,,,,,,"James Dillon, STATE SENATE 5th PA"
SB29,C00340455,48454184,,,COM,Friends of Nancy Guenst,,,,,,206 Acadamy Rd,,Hatboro,PA,19040,,,2023-02-22,300.00,0.00,"Nancy Guenst, STATE HOUSE 152nd PA",011,,,,Guenst,Nancy,,PA Rep.,,,,,,,,,,,,"Nancy Guenst, STATE HOUSE 152nd PA"
SB29,C00340455,48454187,,,COM,Friends of Judy Ward,,,,,,3521 Sylvan Heights Dr,,Hollidaysburg,PA,166482837,,,2023-02-22,1000.00,0.00,"Judith Ward, STATE SENATE 30th PA",011,,,,Ward,Judith,,PA Sen.,,,,,,,,,,,,"Judith Ward, STATE SENATE 30th PA"
SB29,C00340455,48457647,,,COM,Citizens for Vincent Hughes,,,,,,"4601 Market St, 1st Floor",,Philadelphia,PA,19139,,,2023-02-27,1500.00,0.00,"Vincent Hughes, STATE SENATE 7th PA",011,,,,Hughes,Vincent,J.,PA. Sen.,,,,,,,,,,,,"Vincent Hughes, STATE SENATE 7th PA"
SB29,C00340455,48457691,,,COM,Friends of Jim Gregory,,,,,,911 Poplar Ave,,Hollidaysburg,PA,166481125,,,2023-02-27,500.00,0.00,"James Gregory, STATE HOUSE 80th PA",011,,,,Gregory,James,V.,PA Rep.,,,,,,,,,,,,"James Gregory, STATE HOUSE 80th PA"
