form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00415026,9704,,,CCM,BUDDY CARTER FOR CONGRESS,,,,,,PO BOX 10570,,SAVANNAH,GA,31412,P2024,,2024-05-03,2500.00,,Political Contribution,,C00543967,BUDDY CARTER FOR CONGRESS,H4GA01039,CARTER,EARL,LEROY,,,H,GA,01,,,,,,,,
SB23,C00415026,9711,,,CCM,ELISE FOR CONGRESS,,,,,,PO BOX 500,,GLENS FALLS,NY,12801,P2024,,2024-05-09,2500.00,,Political Contribution,,C00547893,ELISE FOR CONGRESS,H4NY21079,STEFANIK,ELISE,M.,,,H,NY,21,,,,,,,,
SB23,C00415026,9709,,,CCM,FEENSTRA FOR CONGRESS,,,,,,641 2ND ST,,HULL,IA,51239,P2024,,2024-05-09,2500.00,,Political Contribution,,C00693663,FEENSTRA FOR CONGRESS,H0IA04145,FEENSTRA,RANDALL,,,,H,IA,04,,,,,,,,
SB23,C00415026,9708,,,PAC,HOGAN VICTORY FUND,,,,,,2077 SOMERVILLE ROAD,SUITE 206,ANNAPOLIS,MD,21401,,,2024-05-09,2500.00,,Political Contribution,,C00869024,HOGAN VICTORY FUND,,,,,,,,,,,,,,,,,
SB23,C00415026,9706,,,CCM,HUNT FOR CONGRESS,,,,,,1707 1/2 POST OAK BLVD. #525,,HOUSTON,TX,77056,G2024,,2024-05-03,1000.00,,Political Contribution,,C00701003,HUNT FOR CONGRESS,H0TX07170,HUNT,WESLEY,,,,H,TX,38,,,,,,,,
SB23,C00415026,9710,,,CCM,LATTA FOR CONGRESS,,,,,,PO BOX 106,,BOWLING GREEN,OH,43402,G2024,,2024-05-09,1000.00,,Political Contribution,,C00438697,LATTA FOR CONGRESS,H8OH05036,LATTA,ROBERT,EDWARD,,,H,OH,05,,,,,,,,
SB23,C00415026,9712,,,CCM,MARY PELTOLA FOR ALASKA,,,,,,810 N STREET,SUITE 301,ANCHORAGE,AK,99501,P2024,,2024-05-09,2500.00,,Political Contribution,,C00812388,MARY PELTOLA FOR ALASKA,H2AK01158,PELTOLA,MARY,,,,H,AK,,,,,,,,,
SB23,C00415026,9703,,,CCM,MESSMER FOR CONGRESS,,,,,,PO BOX 44003,,INDIANAPOLIS,IN,46244,P2024,,2024-05-03,2500.00,,Political Contribution,,C00867218,MESSMER FOR CONGRESS,H4IN08249,MESSMER,MARK,MR.,,,H,IN,08,,,,,,,,
SB23,C00415026,9713,,,CCM,PETE STAUBER FOR CONGRESS,,,,,,23 W CENTRAL ENTRANCE,PMB #333,DULUTH,MN,55811,P2024,,2024-05-09,1000.00,,Political Contribution,,C00650697,PETE STAUBER FOR CONGRESS,H8MN08043,STAUBER,PETER,ALLEN,,,H,MN,08,,,,,,,,
SB23,C00415026,9705,,,COM,SCALISE LEADERSHIP FUND,,,,,,320 FIRST STREET SE,,WASHINGTON,DC,20003,,,2024-05-03,5000.00,,Political Contribution,,C00568162,SCALISE LEADERSHIP FUND,,,,,,,,,,,,,,,,,
SB23,C00415026,9707,,,PAC,WILD AND WONDERFUL PAC,,,,,,3538 SOUTH WAKEFIELD ST.,,ARLINGTON,VA,22206,,,2024-05-03,2500.00,,Political Contribution,,C00489336,WILD AND WONDERFUL PAC,,,,,,,,,,,,,,,,,
