form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00691154,SB21B.13006,,,ORG,AMERICAN EXPRESS,,,,,,PO BOX 650448,,DALLAS,TX,75265,,,2024-01-09,95.00,,AMEX PYMT: MEMBERSHIP FEES [SB21B.13000],,,,,,,,,,,,,,,,,,,X,
SB21B,C00691154,SB21B.13000,,,ORG,AMERICAN EXPRESS,,,,,,PO BOX 650448,,DALLAS,TX,75265,,,2024-01-24,150.39,,AMEX PYMT: SEE ITEMIZATION(S) IF REQUIRED,,,,,,,,,,,,,,,,,,,,
SB21B,C00691154,SB21B.13001,,,ORG,AMERICAN EXPRESS,,,,,,PO BOX 650448,,DALLAS,TX,75265,,,2024-02-22,455.40,,AMEX PYMT: SEE ITEMIZATION(S) IF REQUIRED,,,,,,,,,,,,,,,,,,,,
SB21B,C00691154,SB21B.12993,,,ORG,BUCKMINSTER STRATEGIES,,,,,,201 BUCKMINSTER ROAD,,BROOKLINE,MA,02445,,,2024-02-01,7500.00,,STRATEGY CONSULTING,,,,,,,,,,,,,,,,,,,,
SB21B,C00691154,SB21B.12994,,,ORG,BUCKMINSTER STRATEGIES,,,,,,201 BUCKMINSTER ROAD,,BROOKLINE,MA,02445,,,2024-03-04,7500.00,,STRATEGY CONSULTING,,,,,,,,,,,,,,,,,,,,
SB21B,C00691154,SB21B.13005,,,ORG,FEDEX,,,,,,3875 AIRWAYS BLVDBLD FL H3,,MEMPHIS,TN,38120,,,2023-12-28,55.39,,AMEX PYMT: DELIVERY SERVCIES [SB21B.13000],,,,,,,,,,,,,,,,,,,X,
SB21B,C00691154,SB21B.13007,,,ORG,FEDEX,,,,,,3875 AIRWAYS BLVDBLD FL H3,,MEMPHIS,TN,38120,,,2024-01-30,25.40,,AMEX PYMT: DELIVERY SERVCIES [SB21B.13001],,,,,,,,,,,,,,,,,,,X,
SB21B,C00691154,SB21B.13003,,,ORG,TAG LLC,,,,,,PO BOX 1243,,ALEXANDRIA,VA,22313,,,2024-02-15,7500.00,,FUNDRAISING CONSULTING,,,,,,,,,,,,,,,,,,,,
SB21B,C00691154,SB21B.13004,,,ORG,TAG LLC,,,,,,PO BOX 1243,,ALEXANDRIA,VA,22313,,,2024-02-16,13876.01,,FUNDRAISING CONSULTING,,,,,,,,,,,,,,,,,,,,
SB21B,C00691154,SB21B.13008,,,ORG,USPS,,,,,,475 L ENFANT PLZ SW,,WASHINGTON,DC,20260,,,2024-01-15,430.00,,AMEX PYMT: POSTAGE [SB21B.13001],,,,,,,,,,,,,,,,,,,X,
